SITE	NUMERO_SITE	SEXE	ANNEE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TSM_I_PRED	TSM_I_PRED_INF	TSM_I_PRED_SUP	TSE_I_PRED	TSE_I_PRED_INF	TSE_I_PRED_SUP	TB_I_PRED	TB_I_PRED_INF	TB_I_PRED_SUP
oeso.adk	02.20	2	2008	32134197	194	177	218	0.2	0.2	0.2	0.3	0.3	0.4	0.6	0.5	0.7
oeso.adk	02.20	2	2009	32292780	201	183	225	0.2	0.2	0.2	0.3	0.3	0.4	0.6	0.6	0.7
oeso.adk	02.20	2	2010	32442000.5	210	188	232	0.2	0.2	0.3	0.4	0.3	0.4	0.6	0.6	0.7
oeso.adk	02.20	2	2011	32596758.5	217	193	240	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.7
oeso.adk	02.20	2	2012	32754328.5	223	198	249	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.8
oeso.adk	02.20	2	2013	32917445	229	203	258	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.8
oeso.adk	02.20	2	2014	33078234.5	234	207	269	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.8
oeso.adk	02.20	2	2015	33219169.5	241	211	279	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.8
oeso.adk	02.20	2	2016	33346795	249	214	291	0.2	0.2	0.3	0.4	0.3	0.4	0.7	0.6	0.9
oeso.adk	02.20	2	2017	33463250.5	255	218	302	0.2	0.2	0.3	0.4	0.3	0.5	0.8	0.7	0.9
oeso.adk	02.20	2	2018	33517815	262	219	312	0.3	0.2	0.3	0.4	0.3	0.5	0.8	0.7	0.9
grele	04.00	1	1990	27606178	327	294	363	0.8	0.8	0.9	1.2	1.1	1.3	1.2	1.1	1.3
grele	04.00	1	1991	27731738.5	340	307	375	0.9	0.8	0.9	1.2	1.1	1.4	1.2	1.1	1.4
grele	04.00	1	1992	27855283	354	320	388	0.9	0.8	1	1.3	1.2	1.4	1.3	1.1	1.4
grele	04.00	1	1993	27957444	366	333	401	0.9	0.8	1	1.3	1.2	1.4	1.3	1.2	1.4
grele	04.00	1	1994	28038749.5	380	347	415	0.9	0.8	1	1.3	1.2	1.5	1.4	1.2	1.5
grele	04.00	1	1995	28116753.5	394	362	430	0.9	0.9	1	1.4	1.2	1.5	1.4	1.3	1.5
grele	04.00	1	1996	28195599	410	377	445	1	0.9	1	1.4	1.3	1.5	1.5	1.3	1.6
grele	04.00	1	1997	28275964	425	393	461	1	0.9	1.1	1.4	1.3	1.5	1.5	1.4	1.6
grele	04.00	1	1998	28361163	440	409	478	1	0.9	1.1	1.5	1.3	1.6	1.6	1.4	1.7
grele	04.00	1	1999	28486063	460	426	496	1	1	1.1	1.5	1.4	1.6	1.6	1.5	1.7
grele	04.00	1	2000	28657893.5	478	444	515	1.1	1	1.1	1.5	1.4	1.6	1.7	1.6	1.8
grele	04.00	1	2001	28844405	497	464	535	1.1	1	1.2	1.6	1.5	1.7	1.7	1.6	1.9
grele	04.00	1	2002	29033407.5	518	484	556	1.1	1	1.2	1.6	1.5	1.7	1.8	1.7	1.9
grele	04.00	1	2003	29220241.5	539	504	578	1.1	1	1.2	1.6	1.5	1.7	1.8	1.7	2
grele	04.00	1	2004	29415016.5	563	526	602	1.1	1.1	1.2	1.7	1.6	1.8	1.9	1.8	2
grele	04.00	1	2005	29615886	585	548	627	1.2	1.1	1.3	1.7	1.6	1.8	2	1.9	2.1
grele	04.00	1	2006	29815994.5	608	572	652	1.2	1.1	1.3	1.7	1.6	1.9	2	1.9	2.2
grele	04.00	1	2007	30001162.5	634	595	679	1.2	1.2	1.3	1.8	1.7	1.9	2.1	2	2.3
grele	04.00	1	2008	30166090.5	660	620	707	1.3	1.2	1.3	1.8	1.7	1.9	2.2	2.1	2.3
grele	04.00	1	2009	30322692	687	644	736	1.3	1.2	1.4	1.9	1.7	2	2.3	2.1	2.4
grele	04.00	1	2010	30475789	715	670	766	1.3	1.2	1.4	1.9	1.8	2	2.3	2.2	2.5
grele	04.00	1	2011	30626399	744	696	798	1.3	1.3	1.4	1.9	1.8	2.1	2.4	2.3	2.6
grele	04.00	1	2012	30782589.5	774	722	832	1.4	1.3	1.5	2	1.9	2.1	2.5	2.3	2.7
grele	04.00	1	2013	30945466.5	805	750	868	1.4	1.3	1.5	2	1.9	2.2	2.6	2.4	2.8
grele	04.00	1	2014	31086155	838	779	906	1.4	1.3	1.5	2.1	1.9	2.2	2.7	2.5	2.9
grele	04.00	1	2015	31210477	877	807	946	1.5	1.4	1.6	2.1	2	2.3	2.8	2.6	3
grele	04.00	1	2016	31332989	910	837	987	1.5	1.4	1.6	2.2	2	2.4	2.9	2.7	3.1
grele	04.00	1	2017	31446345.5	945	867	1030	1.5	1.4	1.7	2.2	2	2.4	3	2.8	3.3
grele	04.00	1	2018	31500281	974	890	1066	1.6	1.4	1.7	2.3	2.1	2.5	3.1	2.8	3.4
grele	04.00	2	1990	29102652.5	290	263	320	0.6	0.5	0.6	0.8	0.7	0.9	1	0.9	1.1
grele	04.00	2	1991	29243858.5	301	273	330	0.6	0.5	0.6	0.8	0.7	0.9	1	0.9	1.1
grele	04.00	2	1992	29384564	309	283	339	0.6	0.5	0.6	0.8	0.8	0.9	1.1	1	1.2
grele	04.00	2	1993	29509640.5	320	294	350	0.6	0.5	0.7	0.9	0.8	0.9	1.1	1	1.2
grele	04.00	2	1994	29620022	333	305	360	0.6	0.6	0.7	0.9	0.8	1	1.1	1	1.2
grele	04.00	2	1995	29727493.5	342	317	371	0.6	0.6	0.7	0.9	0.8	1	1.2	1.1	1.2
grele	04.00	2	1996	29830389.5	355	329	383	0.6	0.6	0.7	0.9	0.9	1	1.2	1.1	1.3
grele	04.00	2	1997	29931526	366	342	394	0.7	0.6	0.7	0.9	0.9	1	1.2	1.1	1.3
grele	04.00	2	1998	30036624.5	379	355	407	0.7	0.6	0.7	1	0.9	1	1.3	1.2	1.4
grele	04.00	2	1999	30191342.5	394	369	420	0.7	0.6	0.7	1	0.9	1	1.3	1.2	1.4
grele	04.00	2	2000	30404491.5	408	384	435	0.7	0.7	0.7	1	0.9	1.1	1.3	1.3	1.4
grele	04.00	2	2001	30631830.5	424	399	451	0.7	0.7	0.8	1	1	1.1	1.4	1.3	1.5
grele	04.00	2	2002	30860462.5	439	415	467	0.7	0.7	0.8	1	1	1.1	1.4	1.3	1.5
grele	04.00	2	2003	31083389.5	457	432	484	0.7	0.7	0.8	1.1	1	1.1	1.5	1.4	1.6
grele	04.00	2	2004	31319326	475	449	503	0.8	0.7	0.8	1.1	1	1.2	1.5	1.4	1.6
grele	04.00	2	2005	31565612.5	494	468	523	0.8	0.7	0.8	1.1	1.1	1.2	1.6	1.5	1.7
grele	04.00	2	2006	31781491	513	486	542	0.8	0.7	0.8	1.1	1.1	1.2	1.6	1.5	1.7
grele	04.00	2	2007	31963889.5	531	503	562	0.8	0.8	0.9	1.2	1.1	1.2	1.7	1.6	1.8
grele	04.00	2	2008	32134197	551	521	583	0.8	0.8	0.9	1.2	1.1	1.3	1.7	1.6	1.8
grele	04.00	2	2009	32292780	568	538	604	0.8	0.8	0.9	1.2	1.1	1.3	1.8	1.7	1.9
grele	04.00	2	2010	32442000.5	589	556	626	0.9	0.8	0.9	1.2	1.2	1.3	1.8	1.7	1.9
grele	04.00	2	2011	32596758.5	613	575	650	0.9	0.8	0.9	1.3	1.2	1.4	1.9	1.8	2
grele	04.00	2	2012	32754328.5	631	593	674	0.9	0.8	1	1.3	1.2	1.4	1.9	1.8	2.1
grele	04.00	2	2013	32917445	654	613	700	0.9	0.9	1	1.3	1.2	1.4	2	1.9	2.1
grele	04.00	2	2014	33078234.5	678	633	728	0.9	0.9	1	1.4	1.3	1.5	2	1.9	2.2
grele	04.00	2	2015	33219169.5	701	653	756	1	0.9	1	1.4	1.3	1.5	2.1	2	2.3
grele	04.00	2	2016	33346795	725	673	785	1	0.9	1.1	1.4	1.3	1.5	2.2	2	2.4
grele	04.00	2	2017	33463250.5	751	694	815	1	0.9	1.1	1.4	1.3	1.6	2.2	2.1	2.4
grele	04.00	2	2018	33517815	772	711	842	1	0.9	1.1	1.5	1.4	1.6	2.3	2.1	2.5
colon	05.10	1	1990	27606178	9356	8976	9753	22.6	21.7	23.6	34.1	32.7	35.5	33.9	32.5	35.3
colon	05.10	1	1991	27731738.5	9596	9210	9999	22.8	21.9	23.8	34.4	33	35.8	34.6	33.2	36.1
colon	05.10	1	1992	27855283	9845	9448	10260	23	22.1	24	34.7	33.3	36.2	35.3	33.9	36.8
colon	05.10	1	1993	27957444	10094	9680	10521	23.2	22.3	24.2	35.1	33.6	36.5	36.1	34.6	37.6
colon	05.10	1	1994	28038749.5	10335	9909	10775	23.4	22.4	24.4	35.3	33.9	36.8	36.9	35.3	38.4
colon	05.10	1	1995	28116753.5	10562	10129	11011	23.5	22.5	24.5	35.4	34	37	37.6	36	39.2
colon	05.10	1	1996	28195599	10761	10326	11214	23.5	22.5	24.5	35.5	34.1	37	38.2	36.6	39.8
colon	05.10	1	1997	28275964	10946	10509	11403	23.5	22.5	24.5	35.5	34.1	37	38.7	37.2	40.3
colon	05.10	1	1998	28361163	11127	10684	11592	23.5	22.5	24.5	35.5	34.1	37	39.2	37.7	40.9
colon	05.10	1	1999	28486063	11322	10867	11797	23.5	22.5	24.5	35.5	34.1	37	39.7	38.1	41.4
colon	05.10	1	2000	28657893.5	11544	11080	12030	23.5	22.5	24.5	35.6	34.1	37.1	40.3	38.7	42
colon	05.10	1	2001	28844405	11799	11328	12290	23.5	22.6	24.5	35.7	34.2	37.1	40.9	39.3	42.6
colon	05.10	1	2002	29033407.5	12071	11598	12565	23.6	22.7	24.6	35.7	34.3	37.2	41.6	39.9	43.3
colon	05.10	1	2003	29220241.5	12341	11863	12839	23.7	22.7	24.6	35.8	34.4	37.3	42.2	40.6	43.9
colon	05.10	1	2004	29415016.5	12612	12125	13119	23.7	22.8	24.6	35.9	34.5	37.3	42.9	41.2	44.6
colon	05.10	1	2005	29615886	12869	12370	13385	23.7	22.7	24.6	35.9	34.5	37.3	43.5	41.8	45.2
colon	05.10	1	2006	29815994.5	13077	12572	13602	23.6	22.7	24.5	35.7	34.3	37.2	43.9	42.2	45.6
colon	05.10	1	2007	30001162.5	13250	12743	13777	23.4	22.5	24.3	35.4	34.1	36.9	44.2	42.5	45.9
colon	05.10	1	2008	30166090.5	13393	12890	13921	23.1	22.3	24	35.1	33.8	36.5	44.4	42.7	46.1
colon	05.10	1	2009	30322692	13521	13017	14044	22.9	22	23.8	34.7	33.4	36	44.6	42.9	46.3
colon	05.10	1	2010	30475789	13641	13135	14163	22.6	21.8	23.5	34.3	33	35.6	44.8	43.1	46.5
colon	05.10	1	2011	30626399	13765	13256	14295	22.4	21.5	23.2	33.9	32.7	35.2	44.9	43.3	46.7
colon	05.10	1	2012	30782589.5	13896	13378	14435	22.1	21.3	23	33.5	32.2	34.8	45.1	43.5	46.9
colon	05.10	1	2013	30945466.5	14034	13503	14588	21.8	21	22.7	33.1	31.8	34.4	45.4	43.6	47.1
colon	05.10	1	2014	31086155	14182	13633	14756	21.6	20.7	22.5	32.7	31.4	34	45.6	43.9	47.5
colon	05.10	1	2015	31210477	14325	13753	14920	21.4	20.5	22.3	32.4	31.1	33.7	45.9	44.1	47.8
colon	05.10	1	2016	31332989	14459	13863	15083	21.1	20.2	22.1	32	30.7	33.4	46.1	44.2	48.1
colon	05.10	1	2017	31446345.5	14600	13973	15255	20.9	20	21.9	31.6	30.3	33.1	46.4	44.4	48.5
colon	05.10	1	2018	31500281	14597	13945	15281	20.7	19.7	21.7	31.3	29.9	32.8	46.3	44.3	48.5
colon	05.10	2	1990	29102652.5	8922	8587	9270	15.1	14.5	15.7	22.6	21.7	23.5	30.7	29.5	31.9
colon	05.10	2	1991	29243858.5	9099	8762	9447	15.1	14.5	15.7	22.7	21.8	23.5	31.1	30	32.3
colon	05.10	2	1992	29384564	9276	8936	9631	15.1	14.6	15.7	22.8	21.9	23.7	31.6	30.4	32.8
colon	05.10	2	1993	29509640.5	9446	9100	9810	15.2	14.6	15.8	22.9	22	23.8	32	30.8	33.2
colon	05.10	2	1994	29620022	9613	9259	9983	15.2	14.7	15.8	22.9	22.1	23.8	32.5	31.3	33.7
colon	05.10	2	1995	29727493.5	9770	9410	10146	15.2	14.7	15.8	22.9	22.1	23.8	32.9	31.7	34.1
colon	05.10	2	1996	29830389.5	9909	9544	10285	15.2	14.7	15.8	22.9	22.1	23.8	33.2	32	34.5
colon	05.10	2	1997	29931526	10031	9669	10413	15.2	14.6	15.8	22.9	22.1	23.8	33.5	32.3	34.8
colon	05.10	2	1998	30036624.5	10156	9788	10538	15.2	14.6	15.8	22.9	22.1	23.8	33.8	32.6	35.1
colon	05.10	2	1999	30191342.5	10286	9912	10671	15.2	14.6	15.8	22.9	22.1	23.8	34.1	32.8	35.3
colon	05.10	2	2000	30404491.5	10434	10055	10823	15.1	14.6	15.7	22.8	22	23.7	34.3	33.1	35.6
colon	05.10	2	2001	30631830.5	10594	10216	10989	15.1	14.6	15.7	22.8	22	23.6	34.6	33.3	35.9
colon	05.10	2	2002	30860462.5	10767	10386	11164	15.1	14.5	15.7	22.7	21.9	23.6	34.9	33.7	36.2
colon	05.10	2	2003	31083389.5	10938	10553	11337	15.1	14.5	15.6	22.7	21.9	23.5	35.2	33.9	36.5
colon	05.10	2	2004	31319326	11134	10742	11537	15.1	14.5	15.6	22.6	21.8	23.5	35.5	34.3	36.8
colon	05.10	2	2005	31565612.5	11351	10953	11763	15	14.5	15.6	22.6	21.8	23.4	36	34.7	37.3
colon	05.10	2	2006	31781491	11546	11145	11963	15	14.5	15.6	22.6	21.8	23.4	36.3	35.1	37.6
colon	05.10	2	2007	31963889.5	11723	11319	12141	15	14.5	15.5	22.5	21.7	23.3	36.7	35.4	38
colon	05.10	2	2008	32134197	11893	11488	12310	14.9	14.4	15.5	22.4	21.7	23.2	37	35.7	38.3
colon	05.10	2	2009	32292780	12049	11643	12466	14.9	14.4	15.4	22.4	21.6	23.2	37.3	36.1	38.6
colon	05.10	2	2010	32442000.5	12199	11792	12621	14.9	14.4	15.4	22.3	21.6	23.1	37.6	36.3	38.9
colon	05.10	2	2011	32596758.5	12350	11936	12778	14.9	14.4	15.4	22.3	21.5	23	37.9	36.6	39.2
colon	05.10	2	2012	32754328.5	12492	12067	12929	14.8	14.3	15.4	22.2	21.4	23	38.1	36.8	39.5
colon	05.10	2	2013	32917445	12634	12198	13086	14.8	14.3	15.4	22.1	21.4	22.9	38.4	37.1	39.8
colon	05.10	2	2014	33078234.5	12785	12332	13254	14.8	14.2	15.4	22.1	21.3	22.9	38.7	37.3	40.1
colon	05.10	2	2015	33219169.5	12921	12448	13411	14.8	14.2	15.4	22	21.2	22.9	38.9	37.5	40.4
colon	05.10	2	2016	33346795	13048	12551	13560	14.8	14.2	15.4	22	21.1	22.9	39.1	37.6	40.7
colon	05.10	2	2017	33463250.5	13174	12652	13713	14.8	14.1	15.4	21.9	21	22.8	39.4	37.8	41
colon	05.10	2	2018	33517815	13217	12671	13782	14.8	14.1	15.4	21.9	20.9	22.8	39.4	37.8	41.1
rectum	05.20	1	1990	27606178	6906	6633	7194	17	16.3	17.7	25.3	24.3	26.4	25	24	26.1
rectum	05.20	1	1991	27731738.5	7008	6734	7292	17	16.3	17.7	25.3	24.3	26.4	25.3	24.3	26.3
rectum	05.20	1	1992	27855283	7114	6837	7401	17	16.3	17.7	25.4	24.4	26.4	25.5	24.5	26.6
rectum	05.20	1	1993	27957444	7220	6939	7515	17	16.4	17.7	25.4	24.4	26.4	25.8	24.8	26.9
rectum	05.20	1	1994	28038749.5	7329	7045	7632	17	16.4	17.7	25.4	24.4	26.4	26.1	25.1	27.2
rectum	05.20	1	1995	28116753.5	7443	7153	7749	17	16.4	17.7	25.4	24.4	26.4	26.5	25.4	27.6
rectum	05.20	1	1996	28195599	7548	7257	7855	17	16.4	17.7	25.3	24.3	26.3	26.8	25.7	27.9
rectum	05.20	1	1997	28275964	7650	7357	7958	17	16.3	17.7	25.3	24.3	26.3	27.1	26	28.1
rectum	05.20	1	1998	28361163	7746	7452	8057	16.9	16.3	17.6	25.2	24.2	26.2	27.3	26.3	28.4
rectum	05.20	1	1999	28486063	7843	7544	8156	16.9	16.2	17.6	25.1	24.1	26.1	27.5	26.5	28.6
rectum	05.20	1	2000	28657893.5	7939	7637	8255	16.8	16.2	17.5	25	24	25.9	27.7	26.6	28.8
rectum	05.20	1	2001	28844405	8030	7727	8346	16.7	16.1	17.4	24.8	23.9	25.8	27.8	26.8	28.9
rectum	05.20	1	2002	29033407.5	8112	7809	8427	16.6	16	17.2	24.6	23.7	25.6	27.9	26.9	29
rectum	05.20	1	2003	29220241.5	8180	7877	8493	16.4	15.8	17.1	24.4	23.4	25.3	28	27	29.1
rectum	05.20	1	2004	29415016.5	8241	7936	8556	16.3	15.7	16.9	24.1	23.2	25	28	27	29.1
rectum	05.20	1	2005	29615886	8292	7987	8610	16.1	15.5	16.7	23.8	22.9	24.7	28	27	29.1
rectum	05.20	1	2006	29815994.5	8326	8021	8642	15.9	15.3	16.5	23.5	22.6	24.4	27.9	26.9	29
rectum	05.20	1	2007	30001162.5	8346	8044	8657	15.6	15	16.2	23.1	22.2	23.9	27.8	26.8	28.9
rectum	05.20	1	2008	30166090.5	8353	8057	8659	15.3	14.8	15.9	22.6	21.8	23.5	27.7	26.7	28.7
rectum	05.20	1	2009	30322692	8350	8059	8653	15	14.5	15.6	22.2	21.4	23	27.5	26.6	28.5
rectum	05.20	1	2010	30475789	8344	8055	8645	14.8	14.2	15.3	21.8	21.1	22.6	27.4	26.4	28.4
rectum	05.20	1	2011	30626399	8343	8051	8644	14.5	14	15	21.4	20.7	22.2	27.2	26.3	28.2
rectum	05.20	1	2012	30782589.5	8342	8046	8649	14.2	13.7	14.7	21	20.2	21.8	27.1	26.1	28.1
rectum	05.20	1	2013	30945466.5	8345	8040	8661	13.9	13.4	14.5	20.6	19.8	21.4	27	26	28
rectum	05.20	1	2014	31086155	8349	8034	8677	13.7	13.1	14.2	20.2	19.4	21	26.9	25.8	27.9
rectum	05.20	1	2015	31210477	8347	8019	8690	13.4	12.9	14	19.8	19	20.6	26.7	25.7	27.8
rectum	05.20	1	2016	31332989	8341	7997	8701	13.2	12.6	13.8	19.4	18.6	20.3	26.6	25.5	27.8
rectum	05.20	1	2017	31446345.5	8333	7972	8713	12.9	12.3	13.5	19.1	18.2	19.9	26.5	25.3	27.7
rectum	05.20	1	2018	31500281	8249	7871	8645	12.7	12.1	13.3	18.7	17.8	19.6	26.2	25	27.4
rectum	05.20	2	1990	29102652.5	4505	4328	4686	8.1	7.7	8.4	11.9	11.4	12.4	15.5	14.9	16.1
rectum	05.20	2	1991	29243858.5	4556	4382	4733	8.1	7.7	8.4	11.9	11.4	12.4	15.6	15	16.2
rectum	05.20	2	1992	29384564	4607	4435	4785	8.1	7.8	8.4	11.9	11.4	12.4	15.7	15.1	16.3
rectum	05.20	2	1993	29509640.5	4657	4485	4838	8.1	7.8	8.4	11.9	11.4	12.4	15.8	15.2	16.4
rectum	05.20	2	1994	29620022	4710	4533	4891	8.1	7.7	8.4	11.9	11.4	12.4	15.9	15.3	16.5
rectum	05.20	2	1995	29727493.5	4759	4583	4943	8	7.7	8.4	11.9	11.4	12.3	16	15.4	16.6
rectum	05.20	2	1996	29830389.5	4806	4629	4990	8	7.7	8.4	11.8	11.4	12.3	16.1	15.5	16.7
rectum	05.20	2	1997	29931526	4851	4676	5036	8	7.7	8.3	11.8	11.4	12.3	16.2	15.6	16.8
rectum	05.20	2	1998	30036624.5	4898	4722	5083	8	7.7	8.3	11.8	11.4	12.3	16.3	15.7	16.9
rectum	05.20	2	1999	30191342.5	4950	4773	5136	8	7.7	8.3	11.8	11.4	12.2	16.4	15.8	17
rectum	05.20	2	2000	30404491.5	5009	4832	5197	8	7.7	8.3	11.7	11.3	12.2	16.5	15.9	17.1
rectum	05.20	2	2001	30631830.5	5073	4895	5261	8	7.7	8.3	11.7	11.3	12.1	16.6	16	17.2
rectum	05.20	2	2002	30860462.5	5138	4959	5324	7.9	7.6	8.2	11.7	11.2	12.1	16.6	16.1	17.3
rectum	05.20	2	2003	31083389.5	5195	5016	5381	7.9	7.6	8.2	11.6	11.2	12	16.7	16.1	17.3
rectum	05.20	2	2004	31319326	5255	5075	5443	7.8	7.6	8.1	11.5	11.1	11.9	16.8	16.2	17.4
rectum	05.20	2	2005	31565612.5	5316	5137	5507	7.8	7.5	8.1	11.4	11	11.9	16.8	16.3	17.4
rectum	05.20	2	2006	31781491	5364	5183	5551	7.7	7.5	8	11.4	11	11.8	16.9	16.3	17.5
rectum	05.20	2	2007	31963889.5	5393	5216	5578	7.7	7.4	7.9	11.3	10.9	11.6	16.9	16.3	17.5
rectum	05.20	2	2008	32134197	5417	5243	5598	7.6	7.3	7.9	11.1	10.8	11.5	16.9	16.3	17.4
rectum	05.20	2	2009	32292780	5432	5261	5611	7.5	7.3	7.8	11	10.7	11.4	16.8	16.3	17.4
rectum	05.20	2	2010	32442000.5	5445	5274	5624	7.5	7.2	7.7	10.9	10.6	11.3	16.8	16.3	17.3
rectum	05.20	2	2011	32596758.5	5460	5285	5640	7.4	7.1	7.6	10.8	10.4	11.2	16.8	16.2	17.3
rectum	05.20	2	2012	32754328.5	5471	5292	5658	7.3	7.1	7.6	10.7	10.3	11.1	16.7	16.2	17.3
rectum	05.20	2	2013	32917445	5484	5297	5681	7.3	7	7.5	10.6	10.2	11	16.7	16.1	17.3
rectum	05.20	2	2014	33078234.5	5505	5303	5708	7.2	6.9	7.5	10.5	10.1	10.9	16.6	16	17.3
rectum	05.20	2	2015	33219169.5	5512	5300	5731	7.1	6.8	7.4	10.4	9.9	10.8	16.6	16	17.3
rectum	05.20	2	2016	33346795	5520	5292	5752	7.1	6.7	7.4	10.3	9.8	10.7	16.6	15.9	17.2
rectum	05.20	2	2017	33463250.5	5523	5282	5773	7	6.7	7.3	10.2	9.7	10.6	16.5	15.8	17.3
rectum	05.20	2	2018	33517815	5495	5238	5760	6.9	6.6	7.3	10.1	9.6	10.6	16.4	15.6	17.2
anus	05.30	1	1990	27606178	203	174	237	0.5	0.5	0.6	0.8	0.7	0.9	0.7	0.6	0.9
anus	05.30	1	1991	27731738.5	205	176	238	0.5	0.5	0.6	0.8	0.7	0.9	0.7	0.6	0.9
anus	05.30	1	1992	27855283	206	179	240	0.5	0.5	0.6	0.8	0.7	0.9	0.7	0.6	0.9
anus	05.30	1	1993	27957444	209	180	242	0.5	0.5	0.6	0.8	0.7	0.9	0.7	0.6	0.9
anus	05.30	1	1994	28038749.5	210	182	244	0.5	0.5	0.6	0.8	0.7	0.9	0.7	0.7	0.9
anus	05.30	1	1995	28116753.5	214	184	247	0.5	0.5	0.6	0.8	0.6	0.9	0.8	0.7	0.9
anus	05.30	1	1996	28195599	217	187	249	0.5	0.5	0.6	0.7	0.6	0.9	0.8	0.7	0.9
anus	05.30	1	1997	28275964	219	189	251	0.5	0.5	0.6	0.7	0.6	0.9	0.8	0.7	0.9
anus	05.30	1	1998	28361163	222	192	254	0.5	0.5	0.6	0.7	0.6	0.9	0.8	0.7	0.9
anus	05.30	1	1999	28486063	225	195	257	0.5	0.5	0.6	0.7	0.6	0.8	0.8	0.7	0.9
anus	05.30	1	2000	28657893.5	230	199	262	0.5	0.5	0.6	0.7	0.6	0.8	0.8	0.7	0.9
anus	05.30	1	2001	28844405	233	204	267	0.5	0.5	0.6	0.7	0.6	0.8	0.8	0.7	0.9
anus	05.30	1	2002	29033407.5	240	210	272	0.5	0.5	0.6	0.7	0.7	0.9	0.8	0.7	0.9
anus	05.30	1	2003	29220241.5	244	216	279	0.5	0.5	0.6	0.8	0.7	0.9	0.8	0.7	1
anus	05.30	1	2004	29415016.5	253	223	288	0.5	0.5	0.6	0.8	0.7	0.9	0.9	0.8	1
anus	05.30	1	2005	29615886	261	231	298	0.5	0.5	0.6	0.8	0.7	0.9	0.9	0.8	1
anus	05.30	1	2006	29815994.5	275	241	309	0.6	0.5	0.6	0.8	0.7	0.9	0.9	0.8	1
anus	05.30	1	2007	30001162.5	285	253	322	0.6	0.5	0.6	0.8	0.7	0.9	0.9	0.8	1.1
anus	05.30	1	2008	30166090.5	300	266	335	0.6	0.5	0.7	0.8	0.7	0.9	1	0.9	1.1
anus	05.30	1	2009	30322692	310	280	350	0.6	0.5	0.7	0.9	0.8	1	1	0.9	1.2
anus	05.30	1	2010	30475789	329	294	367	0.6	0.6	0.7	0.9	0.8	1	1.1	1	1.2
anus	05.30	1	2011	30626399	344	309	385	0.6	0.6	0.7	0.9	0.8	1	1.1	1	1.3
anus	05.30	1	2012	30782589.5	362	323	406	0.7	0.6	0.8	1	0.9	1.1	1.2	1	1.3
anus	05.30	1	2013	30945466.5	380	337	428	0.7	0.6	0.8	1	0.9	1.1	1.2	1.1	1.4
anus	05.30	1	2014	31086155	399	351	453	0.7	0.6	0.8	1	0.9	1.2	1.3	1.1	1.5
anus	05.30	1	2015	31210477	416	364	480	0.7	0.6	0.8	1.1	0.9	1.2	1.3	1.2	1.5
anus	05.30	1	2016	31332989	439	377	509	0.8	0.7	0.9	1.1	0.9	1.3	1.4	1.2	1.6
anus	05.30	1	2017	31446345.5	459	391	541	0.8	0.7	0.9	1.1	1	1.3	1.5	1.2	1.7
anus	05.30	1	2018	31500281	479	401	570	0.8	0.7	1	1.2	1	1.4	1.5	1.3	1.8
anus	05.30	2	1990	29102652.5	505	446	571	0.9	0.8	1.1	1.4	1.2	1.6	1.7	1.5	2
anus	05.30	2	1991	29243858.5	514	455	579	0.9	0.8	1.1	1.4	1.2	1.6	1.8	1.6	2
anus	05.30	2	1992	29384564	523	464	588	0.9	0.8	1.1	1.4	1.2	1.6	1.8	1.6	2
anus	05.30	2	1993	29509640.5	530	471	598	1	0.8	1.1	1.4	1.2	1.6	1.8	1.6	2
anus	05.30	2	1994	29620022	538	478	608	1	0.8	1.1	1.4	1.2	1.6	1.8	1.6	2.1
anus	05.30	2	1995	29727493.5	550	486	617	1	0.9	1.1	1.4	1.2	1.6	1.9	1.6	2.1
anus	05.30	2	1996	29830389.5	556	493	625	1	0.9	1.1	1.4	1.3	1.6	1.9	1.7	2.1
anus	05.30	2	1997	29931526	562	501	632	1	0.9	1.1	1.4	1.3	1.6	1.9	1.7	2.1
anus	05.30	2	1998	30036624.5	572	509	641	1	0.9	1.1	1.4	1.3	1.6	1.9	1.7	2.1
anus	05.30	2	1999	30191342.5	583	519	652	1	0.9	1.1	1.5	1.3	1.6	1.9	1.7	2.2
anus	05.30	2	2000	30404491.5	594	531	666	1	0.9	1.2	1.5	1.3	1.7	2	1.7	2.2
anus	05.30	2	2001	30631830.5	611	545	682	1.1	0.9	1.2	1.5	1.4	1.7	2	1.8	2.2
anus	05.30	2	2002	30860462.5	629	562	700	1.1	1	1.2	1.5	1.4	1.7	2	1.8	2.3
anus	05.30	2	2003	31083389.5	649	582	722	1.1	1	1.3	1.6	1.4	1.8	2.1	1.9	2.3
anus	05.30	2	2004	31319326	672	605	750	1.2	1	1.3	1.6	1.5	1.8	2.1	1.9	2.4
anus	05.30	2	2005	31565612.5	704	634	785	1.2	1.1	1.3	1.7	1.5	1.9	2.2	2	2.5
anus	05.30	2	2006	31781491	739	666	824	1.3	1.1	1.4	1.8	1.6	2	2.3	2.1	2.6
anus	05.30	2	2007	31963889.5	781	704	867	1.3	1.2	1.5	1.9	1.7	2.1	2.4	2.2	2.7
