,anne,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
872,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01065,Belleville sur Meuse,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.127209045102651,µg-m3,94.0,99,93.0,R,1,49.16778,5.387461
873,2019,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02008,Port de Bouc Leque,Urbaine,PM2.5,Industrielle,B,Oui,mesures fixes,,Moy. annuelle,11.0,11.110622454915646,µg-m3,98.0,100,98.0,R,1,43.401952,4.981919
874,2019,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03006,MARSEILLE RABATAU,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,13.0,12.521118012422392,µg-m3,97.0,100,97.0,R,1,43.276451,5.39736
875,2019,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,11.0,10.5070216228784,µg-m3,99.0,99,98.0,R,1,43.530285,5.440912
876,2019,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03030,GARDANNE,Périurbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,12.0,11.896124927703866,µg-m3,99.0,100,99.0,R,1,43.453584,5.466672
909,2019,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08252,GARNOR03,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.891907373552692,µg-m3,94.0,100,94.0,R,1,44.054475,4.697408
877,2019,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03043,MARSEILLE 5 AVENUES,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,10.0,9.676113977485915,µg-m3,98.0,99,97.0,R,1,43.305287,5.394716000000001
879,2019,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,12.0,12.328706479133086,µg-m3,99.0,100,99.0,R,1,43.131113,5.9241839999999995
880,2019,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03080,AVIGNON   MAIRIE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,11.0,10.983161713082174,µg-m3,98.0,100,98.0,R,1,43.949673,4.804341
881,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04002,GENNEVILLIERS,Urbaine,PM2.5,Fond,I,Oui,mesures fixes,,Moy. annuelle,12.0,12.08796675350456,µg-m3,92.0,100,92.0,R,1,48.92972,2.294722
882,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04024,GONESSE,Périurbaine,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,11.0,11.251028232833736,µg-m3,98.0,100,98.0,R,1,48.990829999999995,2.444722
883,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04034,VITRY-SUR-SEINE,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,10.797380122581409,µg-m3,95.0,100,95.0,R,1,48.7758,2.3758
884,2019,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04048,Zone Rurale Nord,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,9.0,8.727430108784674,µg-m3,98.0,100,98.0,R,1,49.100277,2.343889
885,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04055,PARIS 1er Les Halles,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,12.0,12.126609029779052,µg-m3,49.0,24,12.0,N,-1,48.862120000000004,2.344616
886,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04058,Auto A1 -Saint-Denis,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,16.0,16.2001980890236,µg-m3,98.0,100,98.0,R,1,48.925278000000006,2.356667
878,2019,ATMO SUD,FR93ZAR01,ZAR FREJUS-DRAGUIGNAN,FR03070,ESTEREL,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,14.0,13.783644037987996,µg-m3,62.0,52,32.0,N,-1,43.437874,6.768389999999999
910,2019,ATMO OCCITANIE,FR76ZAR02,ZAR NIMES,FR08614,Nimes Gauzy,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.182322519981179,µg-m3,97.0,100,97.0,R,1,43.8344,4.3744
888,2019,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04122,RN6-MELUN,Périurbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,14.0,13.63216815700855,µg-m3,98.0,100,98.0,R,1,48.528057000000004,2.653611
912,2019,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR09003,place de VERDUN,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.08251095227116,µg-m3,99.0,100,99.0,R,1,46.162556,-1.1536030000000002
936,2019,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15039,Le Rondeau,Périurbaine,PM2.5,Trafic,6,Oui,mesures fixes,,Moy. annuelle,10.0,9.687365373480032,µg-m3,99.0,100,99.0,R,1,45.158363,5.703764
937,2019,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15043,Grenoble Les Frenes,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,11.0,10.938371810449617,µg-m3,94.0,100,94.0,R,1,45.1619,5.7356
938,2019,ATMO GRAND EST,FR44ZAG01,ZAG STRASBOURG,FR16038,Strasbourg Est,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,13.9822033898305,µg-m3,97.0,100,97.0,R,1,48.570374,7.766331
939,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16066,Mulhouse Sud 2,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.039706230751053,µg-m3,97.0,100,96.0,R,1,47.737415000000006,7.309075
940,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16302,Vosges Moyennes 2,Rurale nationale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,5.111463329044326,µg-m3,98.0,99,98.0,R,1,48.492992,7.1298
941,2019,ATMO HAUTS DE FRANCE,FR32ZAR03,ZAR CREIL,FR18043,Faiencerie Creil,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,11.473921423276426,µg-m3,77.0,100,77.0,N,-1,49.259552,2.474397
943,2019,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18080,TRAF Saint Quent 14,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.036675398904476,µg-m3,96.0,100,96.0,R,1,49.84282,3.2814389999999998
944,2019,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18089,Trafic Beauvais 1,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.072100065832805,µg-m3,89.0,97,87.0,R,1,49.435932,2.084292
945,2019,AIR BREIZH,FR53ZAG01,ZAG RENNES,FR19002,Rennes Laennec,Urbaine,PM2.5,Trafic,Z,Oui,mesures fixes,,Moy. annuelle,10.0,9.792233907315422,µg-m3,99.0,100,99.0,R,1,48.10861,-1.66586
946,2019,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19008,Serv Tech Guipry,Rurale nationale,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,7.0,7.161838934686103,µg-m3,97.0,93,90.0,R,1,47.831920000000004,-1.83633
947,2019,AIR BREIZH,FR53ZAR01,ZAR BREST,FR19012,Brest Mace,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,7.0,7.486623831775698,µg-m3,99.0,99,98.0,R,1,48.386179999999996,-4.4866
948,2019,AIR BREIZH,FR53ZAG01,ZAG RENNES,FR19017,Rennes Pays-Bas,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,9.051400045903156,µg-m3,99.0,100,99.0,R,1,48.08965,-1.6591099999999999
949,2019,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19032,Lorient B. Bissonnet,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,9.253210234129883,µg-m3,95.0,99,95.0,R,1,47.7425,-3.3950099999999996
950,2019,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19033,Vannes UTA,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,8.891012921089091,µg-m3,99.0,100,99.0,R,1,47.648920000000004,-2.76399
951,2019,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20013,A7 SUD LYONNAIS,Périurbaine,PM2.5,Trafic,8,Oui,mesures fixes,,Moy. annuelle,13.0,12.89030837004406,µg-m3,98.0,100,98.0,R,1,45.720024,4.818156
911,2019,ATMO OCCITANIE,FR76ZAR01,ZAR PERPIGNAN,FR08714,Perpignan Les Carmes,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.648951807228912,µg-m3,95.0,99,95.0,R,1,42.6955,2.90053
952,2019,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20046,VAULX EN VELIN,Urbaine,PM2.5,Fond,6,Oui,mesures indicatives,,Moy. annuelle,11.0,10.94640552995394,µg-m3,99.0,100,99.0,R,1,45.7789,4.9247
934,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14033,STE SAVINE,Urbaine,PM2.5,Fond,i,Oui,mesures fixes,,Moy. annuelle,11.0,11.173246263632693,µg-m3,85.0,100,85.0,R,1,48.295002000000004,4.050278
933,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14028,Rempart Perrier,Urbaine,PM2.5,Trafic,i,Oui,mesures fixes,,Moy. annuelle,10.0,9.679849884526538,µg-m3,99.0,100,99.0,R,1,49.0461,3.955911
942,2019,ATMO HAUTS DE FRANCE,FR32ZAR02,ZAR AMIENS,FR18079,TRAFIC AMIENS,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.678361344537814,µg-m3,91.0,96,87.0,R,1,49.87722,2.2825
919,2019,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10016,Calais Berthelot,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,10.0,10.225858177930899,µg-m3,96.0,100,96.0,R,1,50.94729,1.8430799999999998
932,2019,ATMO GRAND EST,FR44ZAR01,ZAR REIMS,FR14012,Jean d Aulan,Urbaine,PM2.5,Fond,G,Oui,mesures fixes,,Moy. annuelle,11.0,11.379175653007438,µg-m3,95.0,100,95.0,R,1,49.224167,4.020556
915,2019,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR09203,La Pallice3 LR,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.079294036221018,µg-m3,99.0,100,99.0,R,1,46.161609999999996,-1.211203
916,2019,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR09302,Zoodyssée Chizé,Rurale régionale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,7.0,7.062021392032225,µg-m3,90.0,82,74.0,N,-1,46.143173,-0.396042
917,2019,ATMO NOUVELLE-AQUITAINE,FR75ZAR02,ZAR POITIERS,FR09404,Poitiers Centre  Augouard,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,10.0,9.847309417040355,µg-m3,97.0,99,97.0,R,1,46.583890000000004,0.345556
918,2019,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10004,Malo-les-Bains,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,11.0,11.437680425424194,µg-m3,93.0,97,90.0,R,1,51.04858,2.42004
920,2019,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10030,Boulogne Diderot,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.77934349677242,µg-m3,85.0,98,83.0,N,-1,50.717029,1.605913
921,2019,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR10132,Campagne les B.,Rurale régionale,PM2.5,Fond,E,Oui,mesures fixes,,Moy. annuelle,10.0,10.044794837452828,µg-m3,94.0,100,94.0,R,1,50.610479999999995,1.99145
913,2019,ATMO NOUVELLE-AQUITAINE,FR75ZAR03,ZAR NIORT,FR09019,Niort Ferry,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,9.0,8.854802529531101,µg-m3,96.0,99,96.0,R,1,46.329586,-0.45888900000000005
923,2019,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11025,Lille Fives,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,13.0,13.306405649857533,µg-m3,92.0,100,92.0,R,1,50.62805,3.0903099999999997
922,2019,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11007,Lille Leeds,Urbaine,PM2.5,Trafic,3,Oui,mesures fixes,,Moy. annuelle,11.0,10.565639255332249,µg-m3,93.0,100,93.0,R,1,50.6407944,3.0747720000000003
924,2019,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,14.0,14.08814249363868,µg-m3,91.0,99,90.0,R,1,50.706534999999995,3.18066
925,2019,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12020,PEYRUSSE,Rurale nationale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,6.0,6.493891010065938,µg-m3,99.0,99,99.0,R,1,43.6287,0.179069
926,2019,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12021,MAZADES,Urbaine,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,9.0,8.626771929824553,µg-m3,98.0,100,98.0,R,1,43.623606,1.438531
927,2019,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12030,BERTHELOT,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,8.0,8.382522721690007,µg/m3,93.0,100,93.0,R,1,43.587344,1.4440030000000001
928,2019,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12045,LOURDES PARADIS,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.140817416855901,µg-m3,91.0,93,85.0,R,1,43.094992,-0.052394
929,2019,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12054,TRAFIC_TOULOUSE,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,10.557627317531104,µg-m3,97.0,100,97.0,R,1,43.643944,1.468244
930,2019,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14008,REVIN,Rurale nationale,PM2.5,Fond,i,Oui,mesures fixes,,Moy. annuelle,6.0,6.076567146425604,µg-m3,96.0,100,96.0,R,1,49.907779999999995,4.63
931,2019,ATMO GRAND EST,FR44ZAR01,ZAR REIMS,FR14011,DOUMER,Urbaine,PM2.5,Trafic,i,Oui,mesures fixes,,Moy. annuelle,11.0,11.387184533456805,µg-m3,99.0,100,99.0,R,1,49.250732,4.023064
914,2019,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR09103,Square Pablo Casals,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,9.0,9.150718907260954,µg-m3,95.0,100,95.0,R,1,45.647415,0.167167
1167,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,8.0,7.633439781021906,µg-m3,100.0,100,100.0,R,1,45.42009,4.395422
1166,2020,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28028,Bethune Stade,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,10.0,10.12319569540297,µg-m3,97.0,100,97.0,R,1,50.535385,2.6356919999999997
1168,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,9.0,8.754100982408039,µg-m3,100.0,100,100.0,R,1,45.475327,4.515003
1180,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31043,Biarritz-hippodrome,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,6.0,6.314679032024348,µg-m3,79.0,99,79.0,N,-1,43.470240000000004,-1.553843
1164,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26043,Dijon-Transvaal,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,7.0,7.098840579710128,µg-m3,98.0,100,98.0,R,1,47.315459000000004,5.040202
1163,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26019,Auxerre,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,6.0,5.937880732874299,µg-m3,98.0,100,98.0,R,1,47.800575,3.576189
1169,2020,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30026,Luneville,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,10.0,9.948765796622183,µg-m3,96.0,100,96.0,R,1,48.584824,6.4839
1162,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26012,Morvan,Rurale nationale,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,6.0,6.39405834914614,µg-m3,98.0,98,96.0,R,1,47.274762,4.099476
1165,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27011,A7 Salaise Ouest,Périurbaine,PM2.5,Trafic,6,Oui,mesures indicatives,,Moy. annuelle,9.0,8.750640028711539,µg-m3,96.0,99,95.0,R,1,45.344078,4.807481
1170,2020,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30033,Jonville en Woevre,Rurale régionale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.895554202192447,µg-m3,93.0,100,93.0,R,1,49.06583,5.785556
1178,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31040,MARMANDE,Périurbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.989292024973531,µg-m3,97.0,100,97.0,R,1,44.508656,0.142503
1172,2020,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30036,Nancy-Libération,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,9.0,8.957665294260105,µg-m3,94.0,100,94.0,R,1,48.69708,6.154194
1173,2020,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31002,TALENCE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,9.716245022253489,µg-m3,97.0,100,97.0,R,1,44.800556,-0.588056
1174,2020,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31007,BASSENS,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,8.0,8.145387088795465,µg-m3,92.0,100,92.0,R,1,44.900276,-0.514722
1175,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,5.0,5.132111933743229,µg-m3,91.0,99,91.0,R,1,43.310833,-0.391111
1176,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31033,PERIGUEUX,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.7383890612432245,µg-m3,99.0,100,99.0,R,1,45.18972,0.727222
1177,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31036,DAX,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.386338108882509,µg-m3,99.0,100,99.0,R,1,43.704723,-1.038611
1179,2020,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31041,MONT DE MARSAN,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.382708967454944,µg-m3,97.0,100,97.0,R,1,43.8961,-0.491403
1161,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26005,Dijon Péjoces,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,7.0,6.893753775522523,µg-m3,94.0,100,94.0,R,1,47.307368,5.065881
1171,2020,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30034,Nancy-Charles III,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,10.0,9.683454594448964,µg-m3,84.0,100,84.0,N,-1,48.68817,6.190430999999999
1160,2020,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25053,Rouen Proxi Quai de Paris,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.565961492750235,µg-m3,96.0,100,96.0,R,1,49.436699,1.098838
1140,2020,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR21060,Moult proximité,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.779925390533958,µg-m3,98.0,100,98.0,R,1,49.117196,-0.169666
1158,2020,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25036,Espace du Palais,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,9.0,9.274859695338453,µg-m3,100.0,100,99.0,R,1,49.442358,1.093789
1181,2020,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31045,Bordeaux_GAUTIER,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.53934013197355,µg-m3,96.0,99,95.0,R,1,44.83383,-0.59853
1137,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20077,Villefranche Centre ,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,9.425275490082377,µg-m3,98.0,100,98.0,R,1,45.990111999999996,4.715566
1138,2020,ATMO NORMANDIE,FR28ZAR02,ZAR CAEN,FR21001,Caen Chemin-Vert,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.861919868405618,µg-m3,97.0,100,97.0,R,1,49.19222,-0.391111
1139,2020,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR21050,La Coulonche MERA,Rurale nationale,PM2.5,Fond,E,Oui,mesures fixes,,Moy. annuelle,7.0,7.036325225533848,µg-m3,100.0,100,100.0,R,1,48.645,-0.458333
1141,2020,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR22054,Station de FORBACH,Urbaine,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,9.0,8.518673421300633,µg-m3,97.0,100,97.0,R,1,49.18742,6.910867
1142,2020,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23110,LEON BLUM,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.252351916376286,µg-m3,96.0,95,91.0,R,1,47.26412,-2.249858
1143,2020,AIR PAYS DE LA LOIRE,FR52ZAR01,ZAR ANGERS-LOIRE,FR23120,BEAUX ARTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.762747367202861,µg-m3,98.0,100,98.0,R,1,47.468513,-0.556053
1144,2020,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23124,LA TARDIERE,Rurale nationale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,6.550169848893058,µg-m3,97.0,100,97.0,R,1,46.656684999999996,-0.743681
1145,2020,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23140,VICTOR HUGO,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.792976626947732,µg-m3,99.0,100,99.0,R,1,47.204356,-1.552914
1146,2020,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.421792661905927,µg-m3,95.0,97,92.0,R,1,47.787729999999996,-0.44404399999999994
1147,2020,AIR PAYS DE LA LOIRE,FR52ZAR02,ZAR LE-MANS,FR23182,SOURCES,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.394443774858356,µg-m3,97.0,98,94.0,R,1,47.971066,0.22142199999999998
1148,2020,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23188,CIM BOUTEILLERIE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.516422442244222,µg-m3,86.0,100,86.0,R,1,47.2225,-1.5375
1149,2020,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23238,LEVOYER,Urbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.775017462165325,µg-m3,98.0,100,98.0,R,1,47.1941472,-1.5816777780000002
1150,2020,ATMO SUD,FR93ZAG02,ZAG NICE,FR24009,CANNES BROUSSAILLES,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.515910984172343,µg-m3,99.0,96,96.0,R,1,43.558389,7.0059190000000005
1151,2020,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24018,MANOSQUE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,8.415437236347046,µg-m3,100.0,100,100.0,R,1,43.835784000000004,5.786131
1152,2020,ATMO SUD,FR93ZAG02,ZAG NICE,FR24021,PEILLON,Périurbaine,PM2.5,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,11.0,10.754257741347894,µg-m3,97.0,51,50.0,N,-1,43.786583,7.373283
