SITE	NUMERO_SITE	SEXE	ANNEE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TSM_I_PRED	TSM_I_PRED_INF	TSM_I_PRED_SUP	TSE_I_PRED	TSE_I_PRED_INF	TSE_I_PRED_SUP	TB_I_PRED	TB_I_PRED_INF	TB_I_PRED_SUP
lmnhleu	32.11	2	2013	32917445	382	360	401	1.5	1.4	1.6	1.3	1.2	1.3	1.2	1.1	1.2
lmnhleu	32.11	2	2014	33078234.5	382	362	403	1.5	1.4	1.6	1.3	1.2	1.3	1.2	1.1	1.2
lmnhleu	32.11	2	2015	33219169.5	381	363	404	1.5	1.4	1.6	1.3	1.2	1.3	1.1	1.1	1.2
lmnhleu	32.11	2	2016	33346795	382	364	405	1.5	1.4	1.6	1.3	1.2	1.3	1.1	1.1	1.2
lmnhleu	32.11	2	2017	33463250.5	384	364	405	1.5	1.4	1.6	1.3	1.2	1.3	1.1	1.1	1.2
lmnhleu	32.11	2	2018	33517815	383	364	405	1.5	1.4	1.6	1.3	1.2	1.3	1.1	1.1	1.2
lmnhz	32.60	1	2003	29220241.5	566	482	667	1.2	1	1.4	1.7	1.4	2	1.9	1.6	2.3
lmnhz	32.60	1	2004	29415016.5	605	516	706	1.2	1	1.4	1.8	1.5	2.1	2.1	1.8	2.4
lmnhz	32.60	1	2005	29615886	645	554	749	1.3	1.1	1.5	1.8	1.6	2.1	2.2	1.9	2.5
lmnhz	32.60	1	2006	29815994.5	685	593	794	1.3	1.1	1.5	1.9	1.7	2.2	2.3	2	2.7
lmnhz	32.60	1	2007	30001162.5	731	634	843	1.4	1.2	1.6	2	1.8	2.3	2.4	2.1	2.8
lmnhz	32.60	1	2008	30166090.5	779	678	895	1.4	1.3	1.7	2.1	1.8	2.4	2.6	2.2	3
lmnhz	32.60	1	2009	30322692	828	723	951	1.5	1.3	1.7	2.2	1.9	2.5	2.7	2.4	3.1
lmnhz	32.60	1	2010	30475789	883	771	1012	1.6	1.4	1.8	2.3	2	2.7	2.9	2.5	3.3
lmnhz	32.60	1	2011	30626399	940	821	1078	1.7	1.4	1.9	2.4	2.1	2.8	3.1	2.7	3.5
lmnhz	32.60	1	2012	30782589.5	1001	874	1150	1.7	1.5	2	2.5	2.2	2.9	3.3	2.8	3.7
lmnhz	32.60	1	2013	30945466.5	1069	930	1229	1.8	1.6	2.1	2.7	2.3	3	3.5	3	4
lmnhz	32.60	1	2014	31086155	1140	989	1315	1.9	1.6	2.2	2.8	2.4	3.2	3.7	3.2	4.2
lmnhz	32.60	1	2015	31210477	1214	1050	1407	2	1.7	2.3	2.9	2.5	3.4	3.9	3.4	4.5
lmnhz	32.60	1	2016	31332989	1295	1113	1507	2.1	1.8	2.4	3	2.6	3.5	4.1	3.6	4.8
lmnhz	32.60	1	2017	31446345.5	1380	1180	1616	2.2	1.9	2.6	3.2	2.7	3.7	4.4	3.8	5.1
lmnhz	32.60	1	2018	31500281	1457	1238	1717	2.3	1.9	2.7	3.3	2.8	3.9	4.6	3.9	5.5
lmnhz	32.60	2	2003	31083389.5	497	422	584	0.9	0.7	1	1.2	1	1.5	1.6	1.4	1.9
lmnhz	32.60	2	2004	31319326	536	466	622	0.9	0.8	1.1	1.3	1.1	1.5	1.7	1.5	2
lmnhz	32.60	2	2005	31565612.5	583	512	667	1	0.8	1.1	1.4	1.2	1.6	1.8	1.6	2.1
lmnhz	32.60	2	2006	31781491	632	558	716	1	0.9	1.2	1.4	1.3	1.6	2	1.8	2.3
lmnhz	32.60	2	2007	31963889.5	682	603	769	1.1	0.9	1.2	1.5	1.3	1.7	2.1	1.9	2.4
lmnhz	32.60	2	2008	32134197	729	649	825	1.1	1	1.3	1.6	1.4	1.8	2.3	2	2.6
lmnhz	32.60	2	2009	32292780	780	695	880	1.2	1	1.3	1.7	1.5	1.9	2.4	2.2	2.7
lmnhz	32.60	2	2010	32442000.5	834	742	935	1.2	1.1	1.4	1.8	1.6	2	2.6	2.3	2.9
lmnhz	32.60	2	2011	32596758.5	884	790	992	1.3	1.1	1.4	1.8	1.6	2.1	2.7	2.4	3
lmnhz	32.60	2	2012	32754328.5	939	838	1053	1.3	1.2	1.5	1.9	1.7	2.1	2.9	2.6	3.2
lmnhz	32.60	2	2013	32917445	996	887	1119	1.4	1.2	1.6	2	1.8	2.2	3	2.7	3.4
lmnhz	32.60	2	2014	33078234.5	1058	936	1194	1.4	1.3	1.6	2.1	1.8	2.3	3.2	2.8	3.6
lmnhz	32.60	2	2015	33219169.5	1122	985	1277	1.5	1.3	1.7	2.2	1.9	2.5	3.4	3	3.8
lmnhz	32.60	2	2016	33346795	1191	1035	1367	1.5	1.3	1.8	2.2	1.9	2.6	3.6	3.1	4.1
lmnhz	32.60	2	2017	33463250.5	1262	1085	1467	1.6	1.4	1.9	2.3	2	2.7	3.8	3.2	4.4
lmnhz	32.60	2	2018	33517815	1333	1130	1568	1.7	1.4	2	2.4	2.1	2.9	4	3.4	4.7
lma	33.00	1	1990	27606178	837	769	908	2.2	2.1	2.4	3	2.8	3.3	3	2.8	3.3
lma	33.00	1	1991	27731738.5	872	808	947	2.3	2.1	2.5	3.1	2.9	3.4	3.1	2.9	3.4
lma	33.00	1	1992	27855283	915	846	989	2.4	2.2	2.6	3.2	3	3.5	3.3	3	3.6
lma	33.00	1	1993	27957444	959	883	1033	2.5	2.3	2.7	3.3	3.1	3.6	3.4	3.2	3.7
lma	33.00	1	1994	28038749.5	996	920	1077	2.5	2.3	2.8	3.4	3.2	3.7	3.6	3.3	3.8
lma	33.00	1	1995	28116753.5	1034	956	1118	2.6	2.4	2.8	3.5	3.3	3.8	3.7	3.4	4
lma	33.00	1	1996	28195599	1068	990	1154	2.7	2.5	2.9	3.6	3.3	3.9	3.8	3.5	4.1
lma	33.00	1	1997	28275964	1102	1023	1187	2.7	2.5	2.9	3.7	3.4	3.9	3.9	3.6	4.2
lma	33.00	1	1998	28361163	1132	1053	1217	2.7	2.5	2.9	3.7	3.4	4	4	3.7	4.3
lma	33.00	1	1999	28486063	1161	1079	1247	2.8	2.6	3	3.7	3.5	4	4.1	3.8	4.4
lma	33.00	1	2000	28657893.5	1189	1105	1275	2.8	2.6	3	3.8	3.5	4	4.1	3.9	4.4
lma	33.00	1	2001	28844405	1213	1131	1300	2.8	2.6	3	3.8	3.5	4.1	4.2	3.9	4.5
lma	33.00	1	2002	29033407.5	1237	1157	1323	2.8	2.6	3	3.8	3.5	4.1	4.3	4	4.6
lma	33.00	1	2003	29220241.5	1261	1180	1346	2.8	2.6	3	3.8	3.6	4.1	4.3	4	4.6
lma	33.00	1	2004	29415016.5	1285	1204	1372	2.8	2.6	3	3.8	3.6	4.1	4.4	4.1	4.7
lma	33.00	1	2005	29615886	1312	1230	1402	2.8	2.6	3	3.8	3.6	4.1	4.4	4.2	4.7
lma	33.00	1	2006	29815994.5	1340	1259	1433	2.8	2.7	3	3.8	3.6	4.1	4.5	4.2	4.8
lma	33.00	1	2007	30001162.5	1374	1291	1464	2.8	2.7	3	3.8	3.6	4.1	4.6	4.3	4.9
lma	33.00	1	2008	30166090.5	1409	1326	1496	2.9	2.7	3	3.9	3.6	4.1	4.7	4.4	5
lma	33.00	1	2009	30322692	1446	1362	1530	2.9	2.7	3.1	3.9	3.7	4.1	4.8	4.5	5
lma	33.00	1	2010	30475789	1479	1398	1566	2.9	2.7	3.1	3.9	3.7	4.2	4.9	4.6	5.1
lma	33.00	1	2011	30626399	1516	1433	1607	2.9	2.8	3.1	4	3.7	4.2	4.9	4.7	5.2
lma	33.00	1	2012	30782589.5	1554	1466	1650	3	2.8	3.1	4	3.8	4.2	5	4.8	5.4
lma	33.00	1	2013	30945466.5	1593	1497	1698	3	2.8	3.2	4	3.8	4.3	5.1	4.8	5.5
lma	33.00	1	2014	31086155	1634	1528	1749	3	2.8	3.2	4.1	3.8	4.3	5.3	4.9	5.6
lma	33.00	1	2015	31210477	1673	1557	1803	3	2.8	3.3	4.1	3.8	4.4	5.4	5	5.8
lma	33.00	1	2016	31332989	1716	1585	1859	3.1	2.8	3.3	4.1	3.8	4.5	5.5	5.1	5.9
lma	33.00	1	2017	31446345.5	1759	1612	1918	3.1	2.8	3.4	4.2	3.8	4.5	5.6	5.1	6.1
lma	33.00	1	2018	31500281	1787	1626	1963	3.1	2.8	3.4	4.2	3.8	4.6	5.7	5.2	6.2
lma	33.00	2	1990	29102652.5	764	706	826	1.8	1.6	1.9	2.2	2	2.4	2.6	2.4	2.8
lma	33.00	2	1991	29243858.5	786	729	847	1.8	1.7	2	2.3	2.1	2.4	2.7	2.5	2.9
lma	33.00	2	1992	29384564	811	753	869	1.8	1.7	2	2.3	2.1	2.5	2.8	2.6	3
lma	33.00	2	1993	29509640.5	831	777	892	1.9	1.7	2	2.3	2.2	2.5	2.8	2.6	3
lma	33.00	2	1994	29620022	857	800	915	1.9	1.8	2	2.4	2.2	2.5	2.9	2.7	3.1
lma	33.00	2	1995	29727493.5	878	825	940	1.9	1.8	2	2.4	2.3	2.6	3	2.8	3.2
lma	33.00	2	1996	29830389.5	903	849	964	1.9	1.8	2.1	2.4	2.3	2.6	3	2.8	3.2
lma	33.00	2	1997	29931526	928	873	989	2	1.8	2.1	2.5	2.3	2.6	3.1	2.9	3.3
lma	33.00	2	1998	30036624.5	955	897	1014	2	1.9	2.1	2.5	2.4	2.7	3.2	3	3.4
lma	33.00	2	1999	30191342.5	979	923	1041	2	1.9	2.1	2.6	2.4	2.7	3.2	3.1	3.4
lma	33.00	2	2000	30404491.5	1009	951	1071	2	1.9	2.2	2.6	2.4	2.7	3.3	3.1	3.5
lma	33.00	2	2001	30631830.5	1038	979	1101	2	1.9	2.2	2.6	2.5	2.8	3.4	3.2	3.6
lma	33.00	2	2002	30860462.5	1068	1009	1131	2.1	1.9	2.2	2.6	2.5	2.8	3.5	3.3	3.7
lma	33.00	2	2003	31083389.5	1099	1038	1162	2.1	2	2.2	2.7	2.5	2.8	3.5	3.3	3.7
lma	33.00	2	2004	31319326	1131	1069	1195	2.1	2	2.2	2.7	2.6	2.9	3.6	3.4	3.8
lma	33.00	2	2005	31565612.5	1166	1102	1231	2.1	2	2.2	2.7	2.6	2.9	3.7	3.5	3.9
lma	33.00	2	2006	31781491	1199	1135	1265	2.1	2	2.3	2.8	2.6	2.9	3.8	3.6	4
lma	33.00	2	2007	31963889.5	1233	1167	1299	2.1	2	2.3	2.8	2.6	2.9	3.9	3.7	4.1
lma	33.00	2	2008	32134197	1267	1200	1333	2.2	2	2.3	2.8	2.7	3	3.9	3.7	4.1
lma	33.00	2	2009	32292780	1300	1232	1368	2.2	2.1	2.3	2.8	2.7	3	4	3.8	4.2
lma	33.00	2	2010	32442000.5	1332	1264	1404	2.2	2.1	2.3	2.9	2.7	3	4.1	3.9	4.3
lma	33.00	2	2011	32596758.5	1365	1296	1444	2.2	2.1	2.3	2.9	2.7	3	4.2	4	4.4
lma	33.00	2	2012	32754328.5	1404	1329	1485	2.2	2.1	2.4	2.9	2.7	3.1	4.3	4.1	4.5
lma	33.00	2	2013	32917445	1445	1362	1530	2.2	2.1	2.4	2.9	2.8	3.1	4.4	4.1	4.6
lma	33.00	2	2014	33078234.5	1484	1395	1578	2.2	2.1	2.4	3	2.8	3.2	4.5	4.2	4.8
lma	33.00	2	2015	33219169.5	1528	1428	1627	2.3	2.1	2.4	3	2.8	3.2	4.6	4.3	4.9
lma	33.00	2	2016	33346795	1564	1460	1677	2.3	2.1	2.5	3	2.8	3.2	4.7	4.4	5
lma	33.00	2	2017	33463250.5	1607	1492	1730	2.3	2.1	2.5	3	2.8	3.3	4.8	4.5	5.2
lma	33.00	2	2018	33517815	1641	1516	1776	2.3	2.1	2.5	3.1	2.8	3.3	4.9	4.5	5.3
lmapro	33.1	1	2003	29220241.5	72	55	94	0.2	0.1	0.3	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	1	2004	29415016.5	75	60	96	0.2	0.2	0.3	0.2	0.2	0.3	0.3	0.2	0.3
lmapro	33.1	1	2005	29615886	81	65	98	0.2	0.2	0.3	0.3	0.2	0.3	0.3	0.2	0.3
lmapro	33.1	1	2006	29815994.5	86	70	100	0.2	0.2	0.3	0.3	0.2	0.3	0.3	0.2	0.3
lmapro	33.1	1	2007	30001162.5	86	75	102	0.2	0.2	0.3	0.3	0.2	0.3	0.3	0.2	0.3
lmapro	33.1	1	2008	30166090.5	88	80	105	0.2	0.2	0.3	0.3	0.2	0.3	0.3	0.3	0.3
lmapro	33.1	1	2009	30322692	96	85	109	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.4
lmapro	33.1	1	2010	30475789	103	89	113	0.3	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.4
lmapro	33.1	1	2011	30626399	106	93	119	0.3	0.2	0.3	0.3	0.3	0.4	0.3	0.3	0.4
lmapro	33.1	1	2012	30782589.5	110	96	127	0.3	0.2	0.3	0.3	0.3	0.4	0.4	0.3	0.4
lmapro	33.1	1	2013	30945466.5	114	98	135	0.3	0.2	0.3	0.3	0.3	0.4	0.4	0.3	0.4
lmapro	33.1	1	2014	31086155	121	101	145	0.3	0.2	0.4	0.3	0.3	0.4	0.4	0.3	0.5
lmapro	33.1	1	2015	31210477	125	103	156	0.3	0.2	0.4	0.4	0.3	0.4	0.4	0.3	0.5
lmapro	33.1	1	2016	31332989	131	104	168	0.3	0.2	0.4	0.4	0.3	0.5	0.4	0.3	0.5
lmapro	33.1	1	2017	31446345.5	138	106	181	0.3	0.2	0.4	0.4	0.3	0.5	0.4	0.3	0.6
lmapro	33.1	1	2018	31500281	146	107	195	0.3	0.2	0.5	0.4	0.3	0.5	0.5	0.3	0.6
lmapro	33.1	2	2003	31083389.5	75	65	86	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2004	31319326	75	66	87	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2005	31565612.5	75	67	88	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2006	31781491	77	67	89	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2007	31963889.5	78	68	90	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2008	32134197	78	68	90	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2009	32292780	80	69	91	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2010	32442000.5	79	69	92	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2011	32596758.5	81	70	92	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2012	32754328.5	81	70	93	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2013	32917445	82	71	94	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2014	33078234.5	82	71	94	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2015	33219169.5	82	72	95	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2016	33346795	84	72	96	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.2	0.3
lmapro	33.1	2	2017	33463250.5	83	73	96	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
lmapro	33.1	2	2018	33517815	82	73	97	0.2	0.2	0.2	0.2	0.2	0.3	0.2	0.2	0.3
smclmc	34.10	1	1990	27606178	433	389	484	1.2	1.1	1.3	1.6	1.4	1.8	1.6	1.4	1.8
smclmc	34.10	1	1991	27731738.5	433	390	482	1.2	1.1	1.3	1.6	1.4	1.7	1.6	1.4	1.7
smclmc	34.10	1	1992	27855283	431	392	480	1.2	1	1.3	1.6	1.4	1.7	1.5	1.4	1.7
smclmc	34.10	1	1993	27957444	430	393	479	1.2	1	1.3	1.5	1.4	1.7	1.5	1.4	1.7
smclmc	34.10	1	1994	28038749.5	434	393	478	1.1	1	1.3	1.5	1.4	1.7	1.5	1.4	1.7
smclmc	34.10	1	1995	28116753.5	434	394	477	1.1	1	1.2	1.5	1.4	1.7	1.5	1.4	1.7
smclmc	34.10	1	1996	28195599	433	394	476	1.1	1	1.2	1.5	1.3	1.6	1.5	1.4	1.7
smclmc	34.10	1	1997	28275964	432	394	475	1.1	1	1.2	1.5	1.3	1.6	1.5	1.4	1.7
smclmc	34.10	1	1998	28361163	430	394	474	1.1	1	1.2	1.4	1.3	1.6	1.5	1.4	1.7
smclmc	34.10	1	1999	28486063	431	394	473	1.1	1	1.2	1.4	1.3	1.6	1.5	1.4	1.7
smclmc	34.10	1	2000	28657893.5	432	395	474	1.1	1	1.2	1.4	1.3	1.6	1.5	1.4	1.7
smclmc	34.10	1	2001	28844405	433	397	474	1.1	1	1.2	1.4	1.3	1.5	1.5	1.4	1.6
smclmc	34.10	1	2002	29033407.5	434	398	475	1.1	1	1.1	1.4	1.3	1.5	1.5	1.4	1.6
smclmc	34.10	1	2003	29220241.5	436	400	476	1	1	1.1	1.4	1.3	1.5	1.5	1.4	1.6
smclmc	34.10	1	2004	29415016.5	437	402	477	1	0.9	1.1	1.4	1.2	1.5	1.5	1.4	1.6
smclmc	34.10	1	2005	29615886	441	405	480	1	0.9	1.1	1.4	1.2	1.5	1.5	1.4	1.6
smclmc	34.10	1	2006	29815994.5	444	408	482	1	0.9	1.1	1.3	1.2	1.5	1.5	1.4	1.6
smclmc	34.10	1	2007	30001162.5	444	412	485	1	0.9	1.1	1.3	1.2	1.5	1.5	1.4	1.6
smclmc	34.10	1	2008	30166090.5	450	415	488	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.6
smclmc	34.10	1	2009	30322692	454	418	492	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.6
smclmc	34.10	1	2010	30475789	457	421	496	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.6
smclmc	34.10	1	2011	30626399	460	423	501	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.6
smclmc	34.10	1	2012	30782589.5	463	425	507	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.6
smclmc	34.10	1	2013	30945466.5	467	426	514	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.7
smclmc	34.10	1	2014	31086155	470	426	521	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.7
smclmc	34.10	1	2015	31210477	475	426	528	1	0.9	1.1	1.3	1.2	1.4	1.5	1.4	1.7
smclmc	34.10	1	2016	31332989	479	425	535	1	0.9	1.1	1.3	1.1	1.4	1.5	1.4	1.7
smclmc	34.10	1	2017	31446345.5	480	424	543	1	0.9	1.1	1.3	1.1	1.4	1.5	1.3	1.7
smclmc	34.10	1	2018	31500281	480	421	548	1	0.8	1.1	1.3	1.1	1.5	1.5	1.3	1.7
smclmc	34.10	2	1990	29102652.5	290	268	313	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1991	29243858.5	294	271	317	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1992	29384564	295	274	320	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1993	29509640.5	299	276	323	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1994	29620022	302	279	326	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1995	29727493.5	307	282	329	0.7	0.6	0.8	0.9	0.8	1	1	0.9	1.1
smclmc	34.10	2	1996	29830389.5	308	285	333	0.7	0.6	0.8	0.9	0.8	1	1	1	1.1
smclmc	34.10	2	1997	29931526	311	287	336	0.7	0.6	0.8	0.9	0.8	1	1	1	1.1
smclmc	34.10	2	1998	30036624.5	313	290	339	0.7	0.6	0.8	0.9	0.8	1	1	1	1.1
smclmc	34.10	2	1999	30191342.5	318	293	343	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.1
smclmc	34.10	2	2000	30404491.5	322	297	348	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.1
smclmc	34.10	2	2001	30631830.5	327	301	352	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2002	30860462.5	332	306	357	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2003	31083389.5	336	310	362	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2004	31319326	341	314	367	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2005	31565612.5	344	319	372	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2006	31781491	350	323	377	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2007	31963889.5	354	327	382	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2008	32134197	358	330	386	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2009	32292780	362	333	390	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2010	32442000.5	364	337	393	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2011	32596758.5	371	340	397	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2012	32754328.5	373	343	401	0.7	0.6	0.8	0.9	0.8	1	1.1	1	1.2
smclmc	34.10	2	2013	32917445	376	347	405	0.7	0.6	0.8	0.9	0.8	1	1.1	1.1	1.2
smclmc	34.10	2	2014	33078234.5	378	350	409	0.7	0.6	0.8	0.9	0.8	1	1.1	1.1	1.2
smclmc	34.10	2	2015	33219169.5	384	353	413	0.7	0.6	0.8	0.9	0.8	1	1.2	1.1	1.2
smclmc	34.10	2	2016	33346795	386	356	416	0.7	0.6	0.8	0.9	0.8	1	1.2	1.1	1.2
smclmc	34.10	2	2017	33463250.5	391	359	420	0.7	0.6	0.8	0.9	0.8	1	1.2	1.1	1.3
smclmc	34.10	2	2018	33517815	392	361	422	0.7	0.6	0.8	0.9	0.8	1	1.2	1.1	1.3
smcautre	34.20	1	2003	29220241.5	1416	1311	1534	2.9	2.7	3.2	4.2	3.9	4.6	4.8	4.5	5.2
smcautre	34.20	1	2004	29415016.5	1443	1336	1563	2.9	2.7	3.2	4.2	3.9	4.6	4.9	4.5	5.3
smcautre	34.20	1	2005	29615886	1473	1362	1593	2.9	2.7	3.2	4.2	3.9	4.6	5	4.6	5.4
smcautre	34.20	1	2006	29815994.5	1499	1387	1623	2.9	2.7	3.2	4.2	3.9	4.6	5	4.7	5.4
smcautre	34.20	1	2007	30001162.5	1528	1412	1652	2.9	2.7	3.2	4.2	3.9	4.6	5.1	4.7	5.5
smcautre	34.20	1	2008	30166090.5	1553	1437	1681	2.9	2.7	3.2	4.2	3.9	4.6	5.1	4.8	5.6
smcautre	34.20	1	2009	30322692	1582	1462	1710	2.9	2.7	3.2	4.2	3.9	4.6	5.2	4.8	5.6
smcautre	34.20	1	2010	30475789	1608	1486	1739	2.9	2.7	3.2	4.2	3.9	4.6	5.3	4.9	5.7
smcautre	34.20	1	2011	30626399	1635	1511	1768	2.9	2.7	3.2	4.2	3.9	4.6	5.3	4.9	5.8
smcautre	34.20	1	2012	30782589.5	1663	1537	1798	2.9	2.7	3.2	4.2	3.9	4.6	5.4	5	5.8
smcautre	34.20	1	2013	30945466.5	1692	1564	1829	2.9	2.7	3.2	4.2	3.9	4.6	5.5	5.1	5.9
smcautre	34.20	1	2014	31086155	1721	1591	1861	2.9	2.7	3.2	4.2	3.9	4.6	5.5	5.1	6
smcautre	34.20	1	2015	31210477	1750	1618	1893	2.9	2.7	3.2	4.2	3.9	4.6	5.6	5.2	6.1
smcautre	34.20	1	2016	31332989	1780	1645	1924	2.9	2.7	3.2	4.2	3.9	4.6	5.7	5.2	6.1
smcautre	34.20	1	2017	31446345.5	1809	1672	1957	2.9	2.7	3.2	4.2	3.9	4.6	5.8	5.3	6.2
smcautre	34.20	1	2018	31500281	1824	1686	1973	2.9	2.7	3.2	4.2	3.9	4.6	5.8	5.4	6.3
smcautre	34.20	2	2003	31083389.5	1344	1169	1545	2.1	1.9	2.5	3	2.6	3.5	4.3	3.8	5
smcautre	34.20	2	2004	31319326	1383	1207	1585	2.2	1.9	2.5	3.1	2.7	3.5	4.4	3.9	5.1
smcautre	34.20	2	2005	31565612.5	1425	1248	1628	2.2	1.9	2.5	3.1	2.7	3.5	4.5	4	5.2
smcautre	34.20	2	2006	31781491	1467	1286	1670	2.2	1.9	2.5	3.1	2.8	3.6	4.6	4	5.3
smcautre	34.20	2	2007	31963889.5	1504	1323	1710	2.2	2	2.5	3.2	2.8	3.6	4.7	4.1	5.4
smcautre	34.20	2	2008	32134197	1544	1358	1752	2.3	2	2.6	3.2	2.8	3.7	4.8	4.2	5.5
smcautre	34.20	2	2009	32292780	1581	1393	1793	2.3	2	2.6	3.3	2.9	3.7	4.9	4.3	5.6
smcautre	34.20	2	2010	32442000.5	1617	1427	1836	2.3	2	2.6	3.3	2.9	3.7	5	4.4	5.7
smcautre	34.20	2	2011	32596758.5	1656	1461	1880	2.3	2.1	2.7	3.3	2.9	3.8	5.1	4.5	5.8
smcautre	34.20	2	2012	32754328.5	1696	1494	1926	2.4	2.1	2.7	3.4	3	3.8	5.2	4.6	5.9
smcautre	34.20	2	2013	32917445	1736	1528	1975	2.4	2.1	2.7	3.4	3	3.9	5.3	4.6	6
smcautre	34.20	2	2014	33078234.5	1778	1561	2027	2.4	2.1	2.8	3.4	3	3.9	5.4	4.7	6.1
smcautre	34.20	2	2015	33219169.5	1820	1594	2079	2.4	2.1	2.8	3.5	3	4	5.5	4.8	6.3
smcautre	34.20	2	2016	33346795	1864	1625	2133	2.5	2.2	2.8	3.5	3.1	4	5.6	4.9	6.4
smcautre	34.20	2	2017	33463250.5	1905	1657	2189	2.5	2.2	2.9	3.6	3.1	4.1	5.7	5	6.5
smcautre	34.20	2	2018	33517815	1938	1679	2236	2.5	2.2	2.9	3.6	3.1	4.2	5.8	5	6.7
smcau.myelo	34.21	1	2003	29220241.5	208	188	233	0.4	0.4	0.5	0.6	0.5	0.7	0.7	0.6	0.8
smcau.myelo	34.21	1	2004	29415016.5	214	192	238	0.4	0.4	0.5	0.6	0.5	0.7	0.7	0.7	0.8
smcau.myelo	34.21	1	2005	29615886	218	195	242	0.4	0.4	0.5	0.6	0.5	0.7	0.7	0.7	0.8
smcau.myelo	34.21	1	2006	29815994.5	219	199	246	0.4	0.4	0.5	0.6	0.5	0.7	0.7	0.7	0.8
smcau.myelo	34.21	1	2007	30001162.5	224	202	250	0.4	0.4	0.5	0.6	0.5	0.7	0.7	0.7	0.8
smcau.myelo	34.21	1	2008	30166090.5	228	206	255	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.8
smcau.myelo	34.21	1	2009	30322692	232	209	259	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2010	30475789	236	213	263	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2011	30626399	240	216	268	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2012	30782589.5	245	220	273	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2013	30945466.5	249	225	278	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
