SITE	NUMERO_SITE	SEXE	ANNEE	AGECLASSE	POIDS_MONDE	POIDS_EUROPE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TAUX_I_PRED	TAUX_I_PRED_INF	TAUX_I_PRED_SUP
lma	33.00	1	2004	[05;09]	0.1	0.07	1891722.5	14	11	17	0.7	0.6	0.9
lma	33.00	1	2004	[10;14]	0.09	0.07	1935142	13	10	15	0.7	0.5	0.8
lma	33.00	1	2004	[15;19]	0.09	0.07	2027784.5	16	13	19	0.8	0.6	0.9
lma	33.00	1	2004	[20;24]	0.08	0.07	1954489.5	20	17	24	1	0.9	1.2
lma	33.00	1	2004	[25;29]	0.08	0.07	1858170.5	22	19	26	1.2	1	1.4
lma	33.00	1	2004	[30;34]	0.06	0.07	2144320	28	24	33	1.3	1.1	1.5
lma	33.00	1	2004	[35;39]	0.06	0.07	2157011.5	32	28	37	1.5	1.3	1.7
lma	33.00	1	2004	[40;44]	0.06	0.07	2150465.5	40	35	46	1.9	1.6	2.1
lma	33.00	1	2004	[45;49]	0.06	0.07	2069492	54	48	60	2.6	2.3	2.9
lma	33.00	1	2004	[50;54]	0.05	0.07	2062865.5	77	70	85	3.7	3.4	4.1
lma	33.00	1	2004	[55;59]	0.04	0.06	1872451	98	90	107	5.2	4.8	5.7
lma	33.00	1	2004	[60;64]	0.04	0.05	1292557.5	98	90	107	7.6	7	8.3
lma	33.00	1	2004	[65;69]	0.03	0.04	1210752	135	124	146	11.2	10.2	12.1
lma	33.00	1	2004	[70;74]	0.02	0.03	1110800.5	177	163	192	15.9	14.7	17.3
lma	33.00	1	2004	[75;79]	0.01	0.02	868168	188	174	204	21.7	20	23.5
lma	33.00	1	2004	[80;84]	0.005	0.01	588904	162	149	175	27.5	25.3	29.7
lma	33.00	1	2004	[85;++]	0.005	0.01	292453.5	89	80	100	30.4	27.4	34.2
lma	33.00	1	2005	[00;04]	0.12	0.08	1927443.5	22	17	27	1.1	0.9	1.4
lma	33.00	1	2005	[05;09]	0.1	0.07	1919872.5	14	11	17	0.7	0.6	0.9
lma	33.00	1	2005	[10;14]	0.09	0.07	1913845	12	10	15	0.6	0.5	0.8
lma	33.00	1	2005	[15;19]	0.09	0.07	2045566.5	16	14	19	0.8	0.7	0.9
lma	33.00	1	2005	[20;24]	0.08	0.07	1966236.5	20	17	24	1	0.9	1.2
lma	33.00	1	2005	[25;29]	0.08	0.07	1865537	22	19	26	1.2	1	1.4
lma	33.00	1	2005	[30;34]	0.06	0.07	2108798.5	28	24	32	1.3	1.1	1.5
lma	33.00	1	2005	[35;39]	0.06	0.07	2148181	32	28	37	1.5	1.3	1.7
lma	33.00	1	2005	[40;44]	0.06	0.07	2164013	41	36	46	1.9	1.7	2.1
lma	33.00	1	2005	[45;49]	0.06	0.07	2078232	54	49	60	2.6	2.4	2.9
lma	33.00	1	2005	[50;54]	0.05	0.07	2042883	77	69	85	3.8	3.4	4.2
lma	33.00	1	2005	[55;59]	0.04	0.06	1988426	105	96	115	5.3	4.8	5.8
lma	33.00	1	2005	[60;64]	0.04	0.05	1323302	101	92	110	7.6	7	8.3
lma	33.00	1	2005	[65;69]	0.03	0.04	1202057.5	134	123	146	11.1	10.2	12.1
lma	33.00	1	2005	[70;74]	0.02	0.03	1109354	177	163	192	16	14.7	17.3
lma	33.00	1	2005	[75;79]	0.01	0.02	884764	192	177	208	21.7	20	23.5
lma	33.00	1	2005	[80;84]	0.005	0.01	610940.5	168	155	183	27.5	25.4	30
lma	33.00	1	2005	[85;++]	0.005	0.01	316433.5	97	87	108	30.7	27.5	34.1
lma	33.00	1	2006	[00;04]	0.12	0.08	1929672	22	17	27	1.1	0.9	1.4
lma	33.00	1	2006	[05;09]	0.1	0.07	1946142	14	12	17	0.7	0.6	0.9
lma	33.00	1	2006	[10;14]	0.09	0.07	1904665	12	10	15	0.6	0.5	0.8
lma	33.00	1	2006	[15;19]	0.09	0.07	2046352	16	14	20	0.8	0.7	1
lma	33.00	1	2006	[20;24]	0.08	0.07	1967745	20	17	24	1	0.9	1.2
lma	33.00	1	2006	[25;29]	0.08	0.07	1899385	23	20	27	1.2	1.1	1.4
lma	33.00	1	2006	[30;34]	0.06	0.07	2053724	27	24	32	1.3	1.2	1.6
lma	33.00	1	2006	[35;39]	0.06	0.07	2151411	32	28	37	1.5	1.3	1.7
lma	33.00	1	2006	[40;44]	0.06	0.07	2174677	41	36	46	1.9	1.7	2.1
lma	33.00	1	2006	[45;49]	0.06	0.07	2092177	55	49	61	2.6	2.3	2.9
lma	33.00	1	2006	[50;54]	0.05	0.07	2030554	76	69	85	3.7	3.4	4.2
lma	33.00	1	2006	[55;59]	0.04	0.06	2047633.5	109	100	120	5.3	4.9	5.9
lma	33.00	1	2006	[60;64]	0.04	0.05	1413344.5	108	98	118	7.6	6.9	8.3
lma	33.00	1	2006	[65;69]	0.03	0.04	1182219.5	133	122	144	11.3	10.3	12.2
lma	33.00	1	2006	[70;74]	0.02	0.03	1102609	177	163	192	16.1	14.8	17.4
lma	33.00	1	2006	[75;79]	0.01	0.02	901005	196	181	212	21.8	20.1	23.5
lma	33.00	1	2006	[80;84]	0.005	0.01	616135	170	157	185	27.6	25.5	30
lma	33.00	1	2006	[85;++]	0.005	0.01	356544	109	99	121	30.6	27.8	33.9
lma	33.00	1	2007	[00;04]	0.12	0.08	1939589.5	22	18	27	1.1	0.9	1.4
lma	33.00	1	2007	[05;09]	0.1	0.07	1965657.5	14	12	17	0.7	0.6	0.9
lma	33.00	1	2007	[10;14]	0.09	0.07	1904454.5	12	10	15	0.6	0.5	0.8
lma	33.00	1	2007	[15;19]	0.09	0.07	2034831	16	14	20	0.8	0.7	1
lma	33.00	1	2007	[20;24]	0.08	0.07	1957441.5	20	17	24	1	0.9	1.2
lma	33.00	1	2007	[25;29]	0.08	0.07	1925890	23	20	27	1.2	1	1.4
lma	33.00	1	2007	[30;34]	0.06	0.07	1996229	27	23	31	1.4	1.2	1.6
lma	33.00	1	2007	[35;39]	0.06	0.07	2168389.5	33	29	37	1.5	1.3	1.7
lma	33.00	1	2007	[40;44]	0.06	0.07	2183500.5	41	36	47	1.9	1.6	2.2
lma	33.00	1	2007	[45;49]	0.06	0.07	2103576	55	50	62	2.6	2.4	2.9
lma	33.00	1	2007	[50;54]	0.05	0.07	2028643	77	69	85	3.8	3.4	4.2
lma	33.00	1	2007	[55;59]	0.04	0.06	2044179	110	101	120	5.4	4.9	5.9
lma	33.00	1	2007	[60;64]	0.04	0.05	1549606.5	118	108	129	7.6	7	8.3
lma	33.00	1	2007	[65;69]	0.03	0.04	1171517.5	132	122	143	11.3	10.4	12.2
lma	33.00	1	2007	[70;74]	0.02	0.03	1095772.5	177	163	191	16.2	14.9	17.4
lma	33.00	1	2007	[75;79]	0.01	0.02	916509	201	186	217	21.9	20.3	23.7
lma	33.00	1	2007	[80;84]	0.005	0.01	624099.5	174	160	188	27.9	25.6	30.1
lma	33.00	1	2007	[85;++]	0.005	0.01	391276.5	122	110	134	31.2	28.1	34.2
lma	33.00	1	2008	[00;04]	0.12	0.08	1951349.5	22	18	27	1.1	0.9	1.4
lma	33.00	1	2008	[05;09]	0.1	0.07	1978055.5	15	12	18	0.8	0.6	0.9
lma	33.00	1	2008	[10;14]	0.09	0.07	1915361	13	10	15	0.7	0.5	0.8
lma	33.00	1	2008	[15;19]	0.09	0.07	2012384.5	16	14	19	0.8	0.7	0.9
lma	33.00	1	2008	[20;24]	0.08	0.07	1959219.5	20	17	24	1	0.9	1.2
lma	33.00	1	2008	[25;29]	0.08	0.07	1934726.5	24	20	27	1.2	1	1.4
lma	33.00	1	2008	[30;34]	0.06	0.07	1941724.5	26	23	30	1.3	1.2	1.5
lma	33.00	1	2008	[35;39]	0.06	0.07	2186538.5	33	29	38	1.5	1.3	1.7
lma	33.00	1	2008	[40;44]	0.06	0.07	2180755.5	42	37	47	1.9	1.7	2.2
lma	33.00	1	2008	[45;49]	0.06	0.07	2117718	56	51	62	2.6	2.4	2.9
lma	33.00	1	2008	[50;54]	0.05	0.07	2028552.5	77	70	85	3.8	3.5	4.2
lma	33.00	1	2008	[55;59]	0.04	0.06	2026341	110	101	120	5.4	5	5.9
lma	33.00	1	2008	[60;64]	0.04	0.05	1674325.5	128	118	140	7.6	7	8.4
lma	33.00	1	2008	[65;69]	0.03	0.04	1183732	134	124	145	11.3	10.5	12.2
lma	33.00	1	2008	[70;74]	0.02	0.03	1090032	177	164	191	16.2	15	17.5
lma	33.00	1	2008	[75;79]	0.01	0.02	928183	205	190	221	22.1	20.5	23.8
lma	33.00	1	2008	[80;84]	0.005	0.01	634893.5	178	164	192	28	25.8	30.2
lma	33.00	1	2008	[85;++]	0.005	0.01	422198	133	120	145	31.5	28.4	34.3
lma	33.00	1	2009	[00;04]	0.12	0.08	1965045	23	18	28	1.2	0.9	1.4
lma	33.00	1	2009	[05;09]	0.1	0.07	1985282	15	12	18	0.8	0.6	0.9
lma	33.00	1	2009	[10;14]	0.09	0.07	1936863	13	10	16	0.7	0.5	0.8
lma	33.00	1	2009	[15;19]	0.09	0.07	1986163.5	16	14	19	0.8	0.7	1
lma	33.00	1	2009	[20;24]	0.08	0.07	1967193	21	18	24	1.1	0.9	1.2
lma	33.00	1	2009	[25;29]	0.08	0.07	1933646.5	24	20	28	1.2	1	1.4
lma	33.00	1	2009	[30;34]	0.06	0.07	1904809	26	22	30	1.4	1.2	1.6
lma	33.00	1	2009	[35;39]	0.06	0.07	2186097	34	30	38	1.6	1.4	1.7
lma	33.00	1	2009	[40;44]	0.06	0.07	2168663	42	37	47	1.9	1.7	2.2
lma	33.00	1	2009	[45;49]	0.06	0.07	2137480.5	57	52	63	2.7	2.4	2.9
lma	33.00	1	2009	[50;54]	0.05	0.07	2034448.5	78	71	86	3.8	3.5	4.2
lma	33.00	1	2009	[55;59]	0.04	0.06	2004664	109	100	119	5.4	5	5.9
lma	33.00	1	2009	[60;64]	0.04	0.05	1787257	138	127	150	7.7	7.1	8.4
lma	33.00	1	2009	[65;69]	0.03	0.04	1201870	137	127	147	11.4	10.6	12.2
lma	33.00	1	2009	[70;74]	0.02	0.03	1088203	178	165	192	16.4	15.2	17.6
lma	33.00	1	2009	[75;79]	0.01	0.02	936185	209	194	225	22.3	20.7	24
lma	33.00	1	2009	[80;84]	0.005	0.01	647882	183	169	197	28.2	26.1	30.4
lma	33.00	1	2009	[85;++]	0.005	0.01	450940	143	130	157	31.7	28.8	34.8
lma	33.00	1	2010	[00;04]	0.12	0.08	1978151.5	23	18	28	1.2	0.9	1.4
lma	33.00	1	2010	[05;09]	0.1	0.07	1984840.5	15	12	18	0.8	0.6	0.9
lma	33.00	1	2010	[10;14]	0.09	0.07	1961191	13	11	16	0.7	0.6	0.8
lma	33.00	1	2010	[15;19]	0.09	0.07	1967954.5	16	14	19	0.8	0.7	1
lma	33.00	1	2010	[20;24]	0.08	0.07	1964848	21	18	24	1.1	0.9	1.2
lma	33.00	1	2010	[25;29]	0.08	0.07	1922742.5	24	21	28	1.2	1.1	1.5
lma	33.00	1	2010	[30;34]	0.06	0.07	1908012.5	26	23	30	1.4	1.2	1.6
lma	33.00	1	2010	[35;39]	0.06	0.07	2157125.5	33	29	38	1.5	1.3	1.8
lma	33.00	1	2010	[40;44]	0.06	0.07	2161478	42	37	47	1.9	1.7	2.2
lma	33.00	1	2010	[45;49]	0.06	0.07	2152591	58	52	64	2.7	2.4	3
lma	33.00	1	2010	[50;54]	0.05	0.07	2045739.5	79	72	87	3.9	3.5	4.3
lma	33.00	1	2010	[55;59]	0.04	0.06	1983896	109	100	118	5.5	5	5.9
lma	33.00	1	2010	[60;64]	0.04	0.05	1894774.5	149	137	161	7.9	7.2	8.5
lma	33.00	1	2010	[65;69]	0.03	0.04	1227910	140	130	151	11.4	10.6	12.3
lma	33.00	1	2010	[70;74]	0.02	0.03	1082559.5	178	166	192	16.4	15.3	17.7
lma	33.00	1	2010	[75;79]	0.01	0.02	938506.5	211	196	227	22.5	20.9	24.2
lma	33.00	1	2010	[80;84]	0.005	0.01	663758	189	175	203	28.5	26.4	30.6
lma	33.00	1	2010	[85;++]	0.005	0.01	479710	153	139	168	31.9	29	35
lma	33.00	1	2011	[00;04]	0.12	0.08	1983585	23	19	29	1.2	1	1.5
lma	33.00	1	2011	[05;09]	0.1	0.07	1988597.5	15	12	18	0.8	0.6	0.9
lma	33.00	1	2011	[10;14]	0.09	0.07	1985358.5	13	11	16	0.7	0.6	0.8
lma	33.00	1	2011	[15;19]	0.09	0.07	1947463.5	16	14	19	0.8	0.7	1
lma	33.00	1	2011	[20;24]	0.08	0.07	1954816.5	21	18	25	1.1	0.9	1.3
lma	33.00	1	2011	[25;29]	0.08	0.07	1908676	24	21	28	1.3	1.1	1.5
lma	33.00	1	2011	[30;34]	0.06	0.07	1938271	27	23	31	1.4	1.2	1.6
lma	33.00	1	2011	[35;39]	0.06	0.07	2101796	33	29	37	1.6	1.4	1.8
lma	33.00	1	2011	[40;44]	0.06	0.07	2166953	42	37	48	1.9	1.7	2.2
lma	33.00	1	2011	[45;49]	0.06	0.07	2165400.5	59	53	65	2.7	2.4	3
lma	33.00	1	2011	[50;54]	0.05	0.07	2058902.5	80	73	88	3.9	3.5	4.3
lma	33.00	1	2011	[55;59]	0.04	0.06	1972274	109	100	119	5.5	5.1	6
lma	33.00	1	2011	[60;64]	0.04	0.05	1948861.5	155	143	168	8	7.3	8.6
lma	33.00	1	2011	[65;69]	0.03	0.04	1312432.5	151	140	163	11.5	10.7	12.4
lma	33.00	1	2011	[70;74]	0.02	0.03	1067675	178	165	192	16.7	15.5	18
lma	33.00	1	2011	[75;79]	0.01	0.02	935700.5	212	197	228	22.7	21.1	24.4
lma	33.00	1	2011	[80;84]	0.005	0.01	681319	195	181	210	28.6	26.6	30.8
lma	33.00	1	2011	[85;++]	0.005	0.01	508316.5	163	149	180	32.1	29.3	35.4
lma	33.00	1	2012	[00;04]	0.12	0.08	1982896	23	19	29	1.2	1	1.5
lma	33.00	1	2012	[05;09]	0.1	0.07	2002788	15	13	18	0.7	0.6	0.9
lma	33.00	1	2012	[10;14]	0.09	0.07	2006969.5	14	11	17	0.7	0.5	0.8
lma	33.00	1	2012	[15;19]	0.09	0.07	1931472	16	13	19	0.8	0.7	1
lma	33.00	1	2012	[20;24]	0.08	0.07	1941903.5	21	18	25	1.1	0.9	1.3
lma	33.00	1	2012	[25;29]	0.08	0.07	1896639	24	21	28	1.3	1.1	1.5
lma	33.00	1	2012	[30;34]	0.06	0.07	1965188.5	27	24	32	1.4	1.2	1.6
lma	33.00	1	2012	[35;39]	0.06	0.07	2040192	32	28	37	1.6	1.4	1.8
lma	33.00	1	2012	[40;44]	0.06	0.07	2186619.5	43	38	49	2	1.7	2.2
lma	33.00	1	2012	[45;49]	0.06	0.07	2172229	60	54	66	2.8	2.5	3
lma	33.00	1	2012	[50;54]	0.05	0.07	2070347.5	81	74	90	3.9	3.6	4.3
lma	33.00	1	2012	[55;59]	0.04	0.06	1972359.5	110	101	120	5.6	5.1	6.1
lma	33.00	1	2012	[60;64]	0.04	0.05	1944766.5	156	144	170	8	7.4	8.7
lma	33.00	1	2012	[65;69]	0.03	0.04	1442218	166	154	180	11.5	10.7	12.5
lma	33.00	1	2012	[70;74]	0.02	0.03	1060137.5	178	165	192	16.8	15.6	18.1
lma	33.00	1	2012	[75;79]	0.01	0.02	933632	213	198	230	22.8	21.2	24.6
lma	33.00	1	2012	[80;84]	0.005	0.01	698502.5	202	187	218	28.9	26.8	31.2
lma	33.00	1	2012	[85;++]	0.005	0.01	533729	173	157	190	32.4	29.4	35.6
lma	33.00	1	2013	[00;04]	0.12	0.08	1977363.5	23	19	29	1.2	1	1.5
lma	33.00	1	2013	[05;09]	0.1	0.07	2017950.5	16	13	19	0.8	0.6	0.9
lma	33.00	1	2013	[10;14]	0.09	0.07	2023951.5	14	11	17	0.7	0.5	0.8
lma	33.00	1	2013	[15;19]	0.09	0.07	1939363	16	14	19	0.8	0.7	1
lma	33.00	1	2013	[20;24]	0.08	0.07	1921122	21	18	25	1.1	0.9	1.3
lma	33.00	1	2013	[25;29]	0.08	0.07	1893826	24	21	28	1.3	1.1	1.5
lma	33.00	1	2013	[30;34]	0.06	0.07	1975923	28	24	32	1.4	1.2	1.6
lma	33.00	1	2013	[35;39]	0.06	0.07	1987198	32	28	36	1.6	1.4	1.8
lma	33.00	1	2013	[40;44]	0.06	0.07	2206004	44	38	49	2	1.7	2.2
lma	33.00	1	2013	[45;49]	0.06	0.07	2167146	60	54	67	2.8	2.5	3.1
lma	33.00	1	2013	[50;54]	0.05	0.07	2088585.5	83	75	91	4	3.6	4.4
lma	33.00	1	2013	[55;59]	0.04	0.06	1976921.5	111	102	121	5.6	5.2	6.1
lma	33.00	1	2013	[60;64]	0.04	0.05	1930221	156	143	170	8.1	7.4	8.8
lma	33.00	1	2013	[65;69]	0.03	0.04	1562653.5	181	168	196	11.6	10.8	12.5
lma	33.00	1	2013	[70;74]	0.02	0.03	1072920.5	181	167	196	16.9	15.6	18.3
lma	33.00	1	2013	[75;79]	0.01	0.02	935237.5	215	199	233	23	21.3	24.9
lma	33.00	1	2013	[80;84]	0.005	0.01	711451.5	207	191	224	29.1	26.8	31.5
lma	33.00	1	2013	[85;++]	0.005	0.01	557628	181	165	201	32.5	29.6	36
lma	33.00	1	2014	[00;04]	0.12	0.08	1960704	23	19	29	1.2	1	1.5
lma	33.00	1	2014	[05;09]	0.1	0.07	2033996.5	16	13	19	0.8	0.6	0.9
lma	33.00	1	2014	[10;14]	0.09	0.07	2034882	14	11	17	0.7	0.5	0.8
lma	33.00	1	2014	[15;19]	0.09	0.07	1962470	17	14	20	0.9	0.7	1
lma	33.00	1	2014	[20;24]	0.08	0.07	1890026.5	21	17	24	1.1	0.9	1.3
lma	33.00	1	2014	[25;29]	0.08	0.07	1898170	24	21	28	1.3	1.1	1.5
lma	33.00	1	2014	[30;34]	0.06	0.07	1974320.5	28	24	32	1.4	1.2	1.6
lma	33.00	1	2014	[35;39]	0.06	0.07	1951890	31	27	36	1.6	1.4	1.8
lma	33.00	1	2014	[40;44]	0.06	0.07	2202221	44	39	50	2	1.8	2.3
lma	33.00	1	2014	[45;49]	0.06	0.07	2156223	60	54	67	2.8	2.5	3.1
lma	33.00	1	2014	[50;54]	0.05	0.07	2109894	84	76	93	4	3.6	4.4
lma	33.00	1	2014	[55;59]	0.04	0.06	1984829.5	112	103	123	5.6	5.2	6.2
lma	33.00	1	2014	[60;64]	0.04	0.05	1914153	156	143	171	8.1	7.5	8.9
lma	33.00	1	2014	[65;69]	0.03	0.04	1673065	196	181	213	11.7	10.8	12.7
lma	33.00	1	2014	[70;74]	0.02	0.03	1093852.5	185	170	201	16.9	15.5	18.4
lma	33.00	1	2014	[75;79]	0.01	0.02	940076	218	201	237	23.2	21.4	25.2
lma	33.00	1	2014	[80;84]	0.005	0.01	722099	212	195	231	29.4	27	32
lma	33.00	1	2014	[85;++]	0.005	0.01	583282.5	193	173	212	33.1	29.7	36.3
lma	33.00	1	2015	[00;04]	0.12	0.08	1937024.5	23	19	29	1.2	1	1.5
lma	33.00	1	2015	[05;09]	0.1	0.07	2049016	16	13	19	0.8	0.6	0.9
lma	33.00	1	2015	[10;14]	0.09	0.07	2036978.5	14	11	17	0.7	0.5	0.8
lma	33.00	1	2015	[15;19]	0.09	0.07	1991402.5	17	14	20	0.9	0.7	1
lma	33.00	1	2015	[20;24]	0.08	0.07	1865150.5	21	17	24	1.1	0.9	1.3
lma	33.00	1	2015	[25;29]	0.08	0.07	1895075	24	21	29	1.3	1.1	1.5
lma	33.00	1	2015	[30;34]	0.06	0.07	1962998	28	24	33	1.4	1.2	1.7
lma	33.00	1	2015	[35;39]	0.06	0.07	1954087.5	31	27	36	1.6	1.4	1.8
lma	33.00	1	2015	[40;44]	0.06	0.07	2169424	44	38	50	2	1.8	2.3
lma	33.00	1	2015	[45;49]	0.06	0.07	2151436.5	60	54	68	2.8	2.5	3.2
lma	33.00	1	2015	[50;54]	0.05	0.07	2125630	85	77	95	4	3.6	4.5
lma	33.00	1	2015	[55;59]	0.04	0.06	1995482	114	103	125	5.7	5.2	6.3
lma	33.00	1	2015	[60;64]	0.04	0.05	1898538	156	142	171	8.2	7.5	9
lma	33.00	1	2015	[65;69]	0.03	0.04	1777518	212	194	231	11.9	10.9	13
lma	33.00	1	2015	[70;74]	0.02	0.03	1123039.5	191	175	209	17	15.6	18.6
lma	33.00	1	2015	[75;79]	0.01	0.02	939275.5	220	201	240	23.4	21.4	25.6
lma	33.00	1	2015	[80;84]	0.005	0.01	729148.5	216	198	236	29.6	27.2	32.4
lma	33.00	1	2015	[85;++]	0.005	0.01	609252.5	201	182	224	33	29.9	36.8
lma	33.00	1	2016	[00;04]	0.12	0.08	1909691.5	23	18	29	1.2	0.9	1.5
lma	33.00	1	2016	[05;09]	0.1	0.07	2053934.5	16	13	20	0.8	0.6	1
lma	33.00	1	2016	[10;14]	0.09	0.07	2040341.5	14	12	18	0.7	0.6	0.9
lma	33.00	1	2016	[15;19]	0.09	0.07	2020173.5	17	14	21	0.8	0.7	1
lma	33.00	1	2016	[20;24]	0.08	0.07	1852658	21	17	25	1.1	0.9	1.3
lma	33.00	1	2016	[25;29]	0.08	0.07	1886340.5	25	21	29	1.3	1.1	1.5
lma	33.00	1	2016	[30;34]	0.06	0.07	1946659	28	24	33	1.4	1.2	1.7
lma	33.00	1	2016	[35;39]	0.06	0.07	1983481.5	32	28	37	1.6	1.4	1.9
lma	33.00	1	2016	[40;44]	0.06	0.07	2113303.5	43	38	49	2	1.8	2.3
lma	33.00	1	2016	[45;49]	0.06	0.07	2157920	61	54	69	2.8	2.5	3.2
lma	33.00	1	2016	[50;54]	0.05	0.07	2138490.5	87	77	97	4.1	3.6	4.5
lma	33.00	1	2016	[55;59]	0.04	0.06	2009734.5	116	104	128	5.8	5.2	6.4
lma	33.00	1	2016	[60;64]	0.04	0.05	1889936	157	142	173	8.3	7.5	9.2
lma	33.00	1	2016	[65;69]	0.03	0.04	1831461	221	201	243	12.1	11	13.3
lma	33.00	1	2016	[70;74]	0.02	0.03	1203295	206	188	226	17.1	15.6	18.8
lma	33.00	1	2016	[75;79]	0.01	0.02	929278	219	200	241	23.6	21.5	25.9
lma	33.00	1	2016	[80;84]	0.005	0.01	731982.5	219	199	240	29.9	27.2	32.8
lma	33.00	1	2016	[85;++]	0.005	0.01	634308	211	190	236	33.3	30	37.2
lma	33.00	1	2017	[00;04]	0.12	0.08	1878322	23	18	28	1.2	1	1.5
lma	33.00	1	2017	[05;09]	0.1	0.07	2051542.5	16	13	20	0.8	0.6	1
lma	33.00	1	2017	[10;14]	0.09	0.07	2052979.5	15	12	18	0.7	0.6	0.9
lma	33.00	1	2017	[15;19]	0.09	0.07	2042156.5	18	15	21	0.9	0.7	1
lma	33.00	1	2017	[20;24]	0.08	0.07	1846215.5	21	17	25	1.1	0.9	1.4
lma	33.00	1	2017	[25;29]	0.08	0.07	1873977	25	21	29	1.3	1.1	1.5
lma	33.00	1	2017	[30;34]	0.06	0.07	1932470	28	24	33	1.4	1.2	1.7
lma	33.00	1	2017	[35;39]	0.06	0.07	2008776	33	28	38	1.6	1.4	1.9
lma	33.00	1	2017	[40;44]	0.06	0.07	2052943	42	37	49	2	1.8	2.4
lma	33.00	1	2017	[45;49]	0.06	0.07	2175367	62	55	70	2.9	2.5	3.2
lma	33.00	1	2017	[50;54]	0.05	0.07	2146037	88	78	99	4.1	3.6	4.6
lma	33.00	1	2017	[55;59]	0.04	0.06	2021969	117	105	130	5.8	5.2	6.4
lma	33.00	1	2017	[60;64]	0.04	0.05	1890345.5	158	142	175	8.4	7.5	9.3
lma	33.00	1	2017	[65;69]	0.03	0.04	1829797.5	223	202	246	12.2	11	13.4
lma	33.00	1	2017	[70;74]	0.02	0.03	1324225.5	228	206	252	17.2	15.6	19
lma	33.00	1	2017	[75;79]	0.01	0.02	925685.5	220	200	243	23.8	21.6	26.3
lma	33.00	1	2017	[80;84]	0.005	0.01	735013.5	221	200	244	30.1	27.2	33.2
lma	33.00	1	2017	[85;++]	0.005	0.01	658523	221	197	248	33.6	29.9	37.7
lma	33.00	1	2018	[00;04]	0.12	0.08	1860560	23	18	29	1.2	1	1.6
lma	33.00	1	2018	[05;09]	0.1	0.07	2051656	16	13	20	0.8	0.6	1
lma	33.00	1	2018	[10;14]	0.09	0.07	2059451	15	12	18	0.7	0.6	0.9
lma	33.00	1	2018	[15;19]	0.09	0.07	2052139	18	15	22	0.9	0.7	1.1
lma	33.00	1	2018	[20;24]	0.08	0.07	1843385	21	17	25	1.1	0.9	1.4
lma	33.00	1	2018	[25;29]	0.08	0.07	1867747	25	21	29	1.3	1.1	1.6
lma	33.00	1	2018	[30;34]	0.06	0.07	1925208	28	24	33	1.5	1.2	1.7
lma	33.00	1	2018	[35;39]	0.06	0.07	2017667	33	29	39	1.6	1.4	1.9
lma	33.00	1	2018	[40;44]	0.06	0.07	2025271	42	36	48	2.1	1.8	2.4
lma	33.00	1	2018	[45;49]	0.06	0.07	2187165	63	55	71	2.9	2.5	3.2
lma	33.00	1	2018	[50;54]	0.05	0.07	2147918	89	78	100	4.1	3.6	4.7
lma	33.00	1	2018	[55;59]	0.04	0.06	2027368	118	106	133	5.8	5.2	6.6
lma	33.00	1	2018	[60;64]	0.04	0.05	1889872	159	142	177	8.4	7.5	9.4
lma	33.00	1	2018	[65;69]	0.03	0.04	1826125	224	202	249	12.3	11.1	13.6
lma	33.00	1	2018	[70;74]	0.02	0.03	1382969	240	215	267	17.4	15.5	19.3
lma	33.00	1	2018	[75;79]	0.01	0.02	929824	223	200	248	24	21.5	26.7
lma	33.00	1	2018	[80;84]	0.005	0.01	735582	223	201	248	30.3	27.3	33.7
lma	33.00	1	2018	[85;++]	0.005	0.01	670374	227	201	256	33.9	30	38.2
lma	33.00	2	1990	[00;04]	0.12	0.08	1846775	17	12	24	0.9	0.6	1.3
lma	33.00	2	1990	[05;09]	0.1	0.07	1885172.5	15	11	19	0.8	0.6	1
lma	33.00	2	1990	[10;14]	0.09	0.07	1831806.5	13	10	17	0.7	0.5	0.9
lma	33.00	2	1990	[15;19]	0.09	0.07	2088276.5	16	12	20	0.8	0.6	1
lma	33.00	2	1990	[20;24]	0.08	0.07	2114479	18	14	22	0.9	0.7	1
lma	33.00	2	1990	[25;29]	0.08	0.07	2157853	21	17	26	1	0.8	1.2
lma	33.00	2	1990	[30;34]	0.06	0.07	2147389	24	20	30	1.1	0.9	1.4
lma	33.00	2	1990	[35;39]	0.06	0.07	2138469	29	23	35	1.4	1.1	1.6
lma	33.00	2	1990	[40;44]	0.06	0.07	2086984	33	27	40	1.6	1.3	1.9
lma	33.00	2	1990	[45;49]	0.06	0.07	1435969.5	27	22	33	1.9	1.5	2.3
lma	33.00	2	1990	[50;54]	0.05	0.07	1449884	34	28	41	2.3	1.9	2.8
lma	33.00	2	1990	[55;59]	0.04	0.06	1553911.5	48	41	56	3.1	2.6	3.6
lma	33.00	2	1990	[60;64]	0.04	0.05	1538662.5	66	57	76	4.3	3.7	4.9
lma	33.00	2	1990	[65;69]	0.03	0.04	1490816.5	91	79	103	6.1	5.3	6.9
lma	33.00	2	1990	[70;74]	0.02	0.03	830035	66	58	76	8	7	9.2
lma	33.00	2	1990	[75;79]	0.01	0.02	1039428.5	101	89	115	9.7	8.6	11.1
lma	33.00	2	1990	[80;84]	0.005	0.01	808576	84	73	96	10.4	9	11.9
lma	33.00	2	1990	[85;++]	0.005	0.01	658164.5	61	50	74	9.3	7.6	11.2
lma	33.00	2	1991	[00;04]	0.12	0.08	1839237.5	17	12	24	0.9	0.7	1.3
