Address,CODGEO,ObservedDeaths,NIVGEO,LIBGEO,NB,ExpectedDeaths,SMR
"68137 Hindlingen, France",68137,3.166666667,COM,Hindlingen,395,3.395993379,0.93247139
"77419 Saint-Mammès, France",77419,29.16666667,COM,Saint-Mammès,2273.397484,31.2780357,0.932496751
"59071 Bersée, France",59071,15,COM,Bersée,1492.701723,16.08562252,0.93250976
"67354 Odratzheim, France",67354,3.666666667,COM,Odratzheim,355.7724665,3.931968764,0.932526906
"10433 Villy-en-Trodes, France",10433,2,COM,Villy-en-Trodes,177.8486056,2.14470414,0.932529556
"51537 Sivry-Ante, France",51537,2,COM,Sivry-Ante,147.4438202,2.144638842,0.932557949
"38403 Saint-Jean-d'Hérans, France",38403,2.166666667,COM,Saint-Jean-d'Hérans,197.6180556,2.323250888,0.932601243
"63017 Augnat, France",63017,1.5,COM,Augnat,116.3692308,1.608353364,0.932630872
"97205 Case-Pilote, France",97205,26.83333333,COM,Case-Pilote,2866.64448,28.77025433,0.932676264
"80604 Offignies, France",80604,0.666666667,COM,Offignies,51.0125,0.714788199,0.932677215
"67311 Muttersholtz, France",67311,13.33333333,COM,Muttersholtz,1321.656051,14.29573931,0.932678825
"31538 Savères, France",31538,1.5,COM,Savères,124.2385321,1.608270563,0.932678888
"2398 Juvigny, France",2398,2,COM,Juvigny,187.9929577,2.144339776,0.932688011
"83129 Six-Fours-les-Plages, France",83129,434.1666667,COM,Six-Fours-les-Plages,25447.20587,465.4843035,0.932720316
"39319 Mathenay, France",39319,0.666666667,COM,Mathenay,92.35416667,0.714747782,0.932729956
"77475 Trilport, France",77475,31,COM,Trilport,3124,33.23550549,0.932737431
"15165 Rouffiac, France",15165,2.833333333,COM,Rouffiac,154.2439024,3.037631157,0.932744361
"40119 Hagetmau, France",40119,57.16666667,COM,Hagetmau,3417.552413,61.28573414,0.932789131
"6025 Le Broc, France",6025,9,COM,Le Broc,976,9.648458224,0.932791519
"71369 Remigny, France",71369,3.5,COM,Remigny,324.3353667,3.752094061,0.932812436
"67030 Bergbieten, France",67030,4.833333333,COM,Bergbieten,464,5.181376903,0.932827977
"67013 Asswiller, France",67013,2.333333333,COM,Asswiller,180.9782609,2.501341081,0.932832932
"11411 Villanière, France",11411,1.5,COM,Villanière,107.0035565,1.607989988,0.932841629
"27307 Guiseniers, France",27307,2.5,COM,Guiseniers,308.6667319,2.679872511,0.932880199
"57567 Rémelfang, France",57567,1.666666667,COM,Rémelfang,117.7959184,1.78654847,0.932897537
"57009 Ajoncourt, France",57009,1,COM,Ajoncourt,57.44230769,1.07192171,0.932903952
"10365 Salon, France",10365,1.666666667,COM,Salon,63.44,1.786452454,0.932947677
"86233 Valdivienne, France",86233,24.83333333,COM,Valdivienne,1899.360742,26.61707119,0.932985194
"48135 Saint-André-Capcèze, France",48135,2.166666667,COM,Saint-André-Capcèze,139.5248619,2.322212199,0.933018381
"50626 Ver, France",50626,3,COM,Ver,238.1002639,3.215248629,0.933053815
"2A278 Serra-di-Scopamène, France",2A278,1,COM,Serra-di-Scopamène,69.40449438,1.071695903,0.933100516
"37274 Villebourg, France",37274,2,COM,Villebourg,196.6944394,2.143381574,0.93310497
"21261 Fauverney, France",21261,4.5,COM,Fauverney,421.7727518,4.822534732,0.933119252
"25502 Roset-Fluans, France",25502,3.166666667,COM,Roset-Fluans,327,3.393525379,0.933149546
"80707 Saint-Léger-sur-Bresle, France",80707,0.833333333,COM,Saint-Léger-sur-Bresle,60,0.893031436,0.933151174
"15194 Saint-Julien-de-Toursac, France",15194,1.5,COM,Saint-Julien-de-Toursac,83,1.607410555,0.933177896
"24428 Saint-Jory-de-Chalais, France",24428,8.333333333,COM,Saint-Jory-de-Chalais,470.9833802,8.92988328,0.933196221
"68056 Brunstatt-Didenheim, France",68056,68.16666667,COM,Brunstatt-Didenheim,5522.890985,73.04139492,0.933260745
"65447 Tournay, France",65447,11.66666667,COM,Tournay,844.3876876,12.50012979,0.933323643
"37246 Sennevières, France",37246,2,COM,Sennevières,150.6017253,2.142848455,0.933337118
"1203 Laiz, France",1203,7.5,COM,Laiz,834.923854,8.035517249,0.933356219
"89098 Cheney, France",89098,1.5,COM,Cheney,159.8797427,1.607100906,0.933357697
"59085 Blécourt, France",59085,2,COM,Blécourt,204.9996409,2.142774731,0.93336923
"25072 Bonnal, France",25072,0.333333333,COM,Bonnal,16.66666667,0.357116765,0.933401525
"61116 Sablons sur Huisne, France",61116,17.5,COM,Sablons sur Huisne,1446.91175,18.74854088,0.933405971
"70428 Pusey, France",70428,8.833333333,COM,Pusey,964,9.463209228,0.933439505
"71300 Le Miroir, France",71300,4.666666667,COM,Le Miroir,391.8273255,4.99942839,0.933440046
"34022 Baillargues, France",34022,54.66666667,COM,Baillargues,4831.712557,58.56371526,0.933456261
"56068 La Grée-Saint-Laurent, France",56068,3.666666667,COM,La Grée-Saint-Laurent,227.6888889,3.9279166,0.933488931
"67300 Molsheim, France",67300,86.83333333,COM,Molsheim,6257.355253,93.01898649,0.933501177
"49228 Noyant-Villages, France",49228,67,COM,Noyant-Villages,3839.731059,71.7699782,0.933537973
"57158 Craincourt, France",57158,1.333333333,COM,Craincourt,174.4186047,1.42823238,0.933554898
"89478 Vincelles, France",89478,8.166666667,COM,Vincelles,667,8.747677942,0.933581085
"12021 Le Bas Ségala, France",12021,19.33333333,COM,Le Bas Ségala,1177.493109,20.70807278,0.933613357
"17086 Chaniers, France",17086,34.66666667,COM,Chaniers,2693.251883,37.1301299,0.933653256
"62084 Barly, France",62084,2.333333333,COM,Barly,148.173913,2.499053403,0.933686864
"46024 Belmont-Bretenoux, France",46024,3.333333333,COM,Belmont-Bretenoux,315.016137,3.570070863,0.933688283
"22283 Saint-Clet, France",22283,8.333333333,COM,Saint-Clet,620.2919042,8.925095711,0.933696803
"4241 Villemus, France",4241,1.5,COM,Villemus,152.3809524,1.60646476,0.933727298
"59670 Don, France",59670,7.833333333,COM,Don,838.061674,8.389162826,0.933744343
"73179 La Motte-Servolex, France",73179,106.8333333,COM,La Motte-Servolex,8042.392861,114.4117202,0.933762146
"90065 Lepuix, France",90065,8.666666667,COM,Lepuix,829.478926,9.281222496,0.933785034
"57260 Grosbliederstroff, France",57260,26.83333333,COM,Grosbliederstroff,2353,28.73604265,0.933786661
"54578 Villers-lès-Nancy, France",54578,141.3333333,COM,Villers-lès-Nancy,9422.142941,151.3514618,0.933808843
"35175 Mernel, France",35175,7.666666667,COM,Mernel,710.6413043,8.209942615,0.933827071
"41269 Vendôme, France",41269,232.5,COM,Vendôme,11243.28897,248.9727329,0.933837201
"77108 Chelles, France",77108,320,COM,Chelles,32774.32299,342.6673977,0.933850148
"19194 Saint-Clément, France",19194,11.33333333,COM,Saint-Clément,885.9366002,12.13583214,0.933873607
"2239 Crézancy, France",2239,6.5,COM,Crézancy,686.6100228,6.960187398,0.933882901
"89202 Irancy, France",89202,2.666666667,COM,Irancy,215.2,2.855396493,0.933904161
"47045 Calignac, France",47045,3.666666667,COM,Calignac,295.2179738,3.926154722,0.933907838
"38187 Le Gua, France",38187,12.66666667,COM,Le Gua,1193.374517,13.56246344,0.93395029
"10379 Torcy-le-Grand, France",10379,3.666666667,COM,Torcy-le-Grand,291.2300546,3.925840149,0.933982671
"25228 Étupes, France",25228,34.66666667,COM,Étupes,2506.451737,37.11565403,0.9340174
"86197 Pouant, France",86197,4,COM,Pouant,316.7105263,4.282378699,0.934060316
"19119 Lostanges, France",19119,2,COM,Lostanges,108,2.141164035,0.934071359
"30298 Saint-Sébastien-d'Aigrefeuille, France",30298,4.5,COM,Saint-Sébastien-d'Aigrefeuille,360.6819218,4.817414255,0.934111073
"73139 Jarsy, France",73139,2.333333333,COM,Jarsy,198.9584906,2.497732335,0.934180697
"62011 Agnez-lès-Duisans, France",62011,4.833333333,COM,Agnez-lès-Duisans,397.967901,5.173864708,0.934182397
"77407 Saint-Fargeau-Ponthierry, France",77407,100.5,COM,Saint-Fargeau-Ponthierry,8850.373172,107.579787,0.934190361
"23107 Lépinas, France",23107,2,COM,Lépinas,117,2.14085587,0.934205814
"13105 Sénas, France",13105,64.33333333,COM,Sénas,4820.811035,68.86098106,0.934249445
"13056 Martigues, France",13056,423.3333333,COM,Martigues,32407.02605,453.0831534,0.934339161
"86295 Voulême, France",86295,4.333333333,COM,Voulême,301.3043478,4.637787496,0.934353576
"7008 Alissas, France",7008,7.833333333,COM,Alissas,997.2660677,8.383607962,0.934363029
"40206 Oeyregave, France",40206,3.833333333,COM,Oeyregave,275.2036066,4.102571872,0.934373231
"88393 Rollainville, France",88393,2.666666667,COM,Rollainville,222,2.853938779,0.934381174
"16049 Bonnes, France",16049,5.833333333,COM,Bonnes,322.184,6.242842563,0.934403403
"23006 Arrènes, France",23006,3.333333333,COM,Arrènes,178.0316742,3.56729787,0.934414073
"62757 Saint-Martin-lez-Tatinghem, France",62757,47,COM,Saint-Martin-lez-Tatinghem,3945.760516,50.29870599,0.934417677
"81054 Cambounet-sur-le-Sor, France",81054,5.833333333,COM,Cambounet-sur-le-Sor,630.2863203,6.242716775,0.934422231
"26058 Bourg-lès-Valence, France",26058,163.3333333,COM,Bourg-lès-Valence,13086.80923,174.7928199,0.934439603
"28162 Fresnay-le-Comte, France",28162,2.333333333,COM,Fresnay-le-Comte,228.2142857,2.497029645,0.934443585
"27374 Louversey, France",27374,3.333333333,COM,Louversey,314.8437254,3.567147713,0.934453407
"15175 Saint-Cernin, France",15175,10.5,COM,Saint-Cernin,771.4410114,11.23631446,0.934470109
"71358 Pressy-sous-Dondin, France",71358,1,COM,Pressy-sous-Dondin,63,1.07010769,0.934485388
"7102 Guilherand-Granges, France",7102,124.1666667,COM,Guilherand-Granges,7626.332678,132.8681661,0.934510276
"60372 Luchy, France",60372,3.333333333,COM,Luchy,374,3.566930567,0.934510294
"35070 Châteauneuf-d'Ille-et-Vilaine, France",35070,12.16666667,COM,Châteauneuf-d'Ille-et-Vilaine,1078.563838,13.01928036,0.934511458
"11264 Névian, France",11264,10.66666667,COM,Névian,924.962299,11.41413553,0.934513756
"52534 Villiers-en-Lieu, France",52534,13.66666667,COM,Villiers-en-Lieu,1077.068151,14.62430716,0.934517206
"39105 Chapois, France",39105,2.333333333,COM,Chapois,167.548965,2.496822522,0.934521101
"2167 Chassemy, France",2167,5.333333333,COM,Chassemy,517.0786517,5.706913842,0.934538961
"94060 La Queue-en-Brie, France",94060,52,COM,La Queue-en-Brie,7050.178716,55.64094593,0.934563551
"67106 Drusenheim, France",67106,42.5,COM,Drusenheim,3460.443053,45.47535676,0.934572107
"71174 Dezize-lès-Maranges, France",71174,1.5,COM,Dezize-lès-Maranges,113.3448276,1.604978171,0.93459215
"86268 Tercé, France",86268,6.666666667,COM,Tercé,745,7.133146839,0.934603874
"71173 Devrouze, France",71173,2.333333333,COM,Devrouze,199.30116,2.496422978,0.934670668
"51027 Auve, France",51027,1.833333333,COM,Auve,181.876359,1.9614664,0.93467486
"54407 Ognéville, France",54407,1,COM,Ognéville,76,1.069867495,0.934695188
"74271 Seytroux, France",74271,3.166666667,COM,Seytroux,321.356123,3.387864408,0.934708797
"64455 Portet, France",64455,2.166666667,COM,Portet,117,2.318010179,0.934709729
"60610 Sempigny, France",60610,5.833333333,COM,Sempigny,560.9810756,6.240713709,0.93472215
"74056 Chamonix-Mont-Blanc, France",74056,72.66666667,COM,Chamonix-Mont-Blanc,5980.143876,77.74045543,0.934734255
"49216 Montreuil-sur-Loir, France",49216,2.5,COM,Montreuil-sur-Loir,383.2702898,2.674550816,0.934736399
"14488 Ouistreham, France",14488,126.5,COM,Ouistreham,6752.298106,135.3295618,0.934755114
"67308 Munchhausen, France",67308,5.333333333,COM,Munchhausen,535,5.705594071,0.934755131
"81048 Cagnac-les-Mines, France",81048,23.66666667,COM,Cagnac-les-Mines,1771.397447,25.31822897,0.934767858
"24537 Siorac-de-Ribérac, France",24537,3.666666667,COM,Siorac-de-Ribérac,184,3.922375899,0.934807566
"59168 Cysoing, France",59168,37.16666667,COM,Cysoing,3216.384558,39.75846683,0.934811366
"13019 Cabriès, France",13019,74.16666667,COM,Cabriès,6613.938259,79.33816019,0.934817073
"44149 Saffré, France",44149,20.66666667,COM,Saffré,2332.056492,22.10771021,0.934817151
"87190 Sauviat-sur-Vige, France",87190,11.66666667,COM,Sauviat-sur-Vige,645.9510843,12.47996515,0.93483167
"25306 L'Hôpital-Saint-Lieffroy, France",25306,0.5,COM,L'Hôpital-Saint-Lieffroy,81.76991151,0.534848779,0.934843679
"3013 Avermes, France",3013,34.66666667,COM,Avermes,2857.951479,37.08255701,0.934851031
"24218 Jumilhac-le-Grand, France",24218,15.83333333,COM,Jumilhac-le-Grand,958.8279344,16.93664272,0.934856665
"27335 Heudreville-sur-Eure, France",27335,6.833333333,COM,Heudreville-sur-Eure,720.2090912,7.309346054,0.934876155
"64498 Saint-Vincent, France",64498,3.5,COM,Saint-Vincent,299,3.743558055,0.934939421
"37086 Courcelles-de-Touraine, France",37086,4.166666667,COM,Courcelles-de-Touraine,279.8498417,4.456582649,0.934946571
"86246 Saint-Savin, France",86246,11,COM,Saint-Savin,595.4690368,11.76500813,0.934975979
"21283 Fraignot-et-Vesvrotte, France",21283,0.666666667,COM,Fraignot-et-Vesvrotte,36,0.713026657,0.934981407
"28172 Gas, France",28172,4.166666667,COM,Gas,500.9165958,4.456292269,0.935007494
"38092 Châtelus, France",38092,0.666666667,COM,Châtelus,60.32967033,0.712998134,0.935018809
"77525 Vinantes, France",77525,1.5,COM,Vinantes,207.2159567,1.604242141,0.935020943
"51372 Moncetz-Longevas, France",51372,2.166666667,COM,Moncetz-Longevas,358.8889782,2.317136975,0.935061971
"27603 Saint-Siméon, France",27603,2,COM,Saint-Siméon,236,2.138867518,0.935074278
"85186 La Rabatelière, France",85186,6.666666667,COM,La Rabatelière,598.0084141,7.12953927,0.935076786
"5047 Éourres, France",5047,0.333333333,COM,Éourres,79.7080292,0.356472225,0.935089215
"80262 Eaucourt-sur-Somme, France",80262,4,COM,Eaucourt-sur-Somme,341.8085106,4.277515438,0.935122283
"86292 Villiers, France",86292,4.166666667,COM,Villiers,534.0836013,4.455654794,0.935141266
"69165 Régnié-Durette, France",69165,7.333333333,COM,Régnié-Durette,690.2023569,7.8412721,0.935222403
"68364 Westhalten, France",68364,6.666666667,COM,Westhalten,634.2173408,7.128416348,0.935224086
"62117 Bertincourt, France",62117,8.166666667,COM,Bertincourt,602.8829533,8.732290593,0.935226168
"76082 Bernières, France",76082,3.5,COM,Bernières,407.4016284,3.742397376,0.935229386
"61171 Fontaine-les-Bassets, France",61171,1,COM,Fontaine-les-Bassets,58.43809524,1.069254761,0.935230813
"24397 Saint-Cyr-les-Champagnes, France",24397,3.166666667,COM,Saint-Cyr-les-Champagnes,183.0488822,3.385963771,0.935233476
"68088 Feldkirch, France",68088,6.833333333,COM,Feldkirch,695.7387948,7.306549141,0.935234021
"54192 Ferrières, France",54192,2.333333333,COM,Ferrières,203,2.494916352,0.935235096
"38268 Le Moutaret, France",38268,1.833333333,COM,Le Moutaret,156.6,1.960279363,0.935240848
"60423 Montmacq, France",60423,10.16666667,COM,Montmacq,807.9005329,10.87056189,0.935247577
"26162 Lens-Lestang, France",26162,6.833333333,COM,Lens-Lestang,585.8254343,7.306318377,0.93526356
"27082 La Bonneville-sur-Iton, France",27082,14.66666667,COM,La Bonneville-sur-Iton,1421.912861,15.68166051,0.935275104
"48155 Saint-Germain-de-Calberte, France",48155,5.833333333,COM,Saint-Germain-de-Calberte,360.8774194,6.236766723,0.935313696
"67081 Dahlenheim, France",67081,5.166666667,COM,Dahlenheim,524.2356688,5.523984786,0.935315152
"58078 Cizely, France",58078,0.666666667,COM,Cizely,47.25925926,0.712752744,0.935340723
"59546 Saint-Sylvestre-Cappel, France",59546,9,COM,Saint-Sylvestre-Cappel,768.1304348,9.622158692,0.935341049
"84054 L'Isle-sur-la-Sorgue, France",84054,207.8333333,COM,L'Isle-sur-la-Sorgue,13892.79467,222.1946205,0.93536618
"79164 Maisonnay, France",79164,1.666666667,COM,Maisonnay,162.0323225,1.781820364,0.935373004
"60207 Éméville, France",60207,1.666666667,COM,Éméville,180,1.781751147,0.935409341
"86094 Dienné, France",86094,3.166666667,COM,Dienné,378,3.385304904,0.935415496
"39199 Domblans, France",39199,9.666666667,COM,Domblans,773.4350964,10.33401429,0.935422228
"38246 Montagnieu, France",38246,5.166666667,COM,Montagnieu,666.1091681,5.523309338,0.935429531
"63409 Saurier, France",63409,1.666666667,COM,Saurier,163.3458647,1.78170047,0.935435947
"17130 Coux, France",17130,4.833333333,COM,Coux,346.0465116,5.166767457,0.935465622
"68051 Breitenbach-Haut-Rhin, France",68051,6.333333333,COM,Breitenbach-Haut-Rhin,602.1871203,6.770196587,0.93547259
"81234 Roussayrolles, France",81234,1,COM,Roussayrolles,73,1.068957428,0.93549095
"32424 Ségos, France",32424,2.666666667,COM,Ségos,184,2.850505752,0.935506502
"4211 Sourribes, France",4211,1.333333333,COM,Sourribes,126,1.425219047,0.935528708
"41030 Cellé, France",41030,3,COM,Cellé,167.7127114,3.206695224,0.935542604
"36214 Sazeray, France",36214,4.5,COM,Sazeray,247,4.810023994,0.935546269
"47043 Buzet-sur-Baïse, France",47043,13.5,COM,Buzet-sur-Baïse,941.8491479,14.42999119,0.935551506
"9008 Alos, France",9008,1.833333333,COM,Alos,98.36065574,1.959625205,0.935553048
"17277 Essouvert, France",17277,11,COM,Essouvert,828.5695912,11.75769787,0.935557294
"50496 Saint-Jean-le-Thomas, France",50496,6.666666667,COM,Saint-Jean-le-Thomas,300,7.125868847,0.935558429
"86294 Vouillé, France",86294,36.83333333,COM,Vouillé,2524.820803,39.37024686,0.935562672
"66215 Trévillach, France",66215,1.833333333,COM,Trévillach,86.08280255,1.959502275,0.93561174
"28050 Boncourt, France",28050,1.666666667,COM,Boncourt,182.3146067,1.781363636,0.935612826
"11132 Fabrezan, France",11132,12,COM,Fabrezan,910.1742186,12.82504561,0.935669187
"64469 Saint-Abit, France",64469,1.833333333,COM,Saint-Abit,233.897931,1.959311884,0.935702656
"59466 Pont-à-Marcq, France",59466,21.5,COM,Pont-à-Marcq,1934.388149,22.97734627,0.935704226
"54450 Reherrey, France",54450,1.333333333,COM,Reherrey,83.0070922,1.424936853,0.935713979
"62113 Berles-Monchel, France",62113,2.833333333,COM,Berles-Monchel,324.0487309,3.02798623,0.935715396
"82173 Saint-Sardos, France",82173,6.833333333,COM,Saint-Sardos,717.4632759,7.30274177,0.935721616
"12048 Campouriez, France",12048,4.833333333,COM,Campouriez,290,5.16521679,0.935746461
"33382 Saint-Christoly-de-Blaye, France",33382,17.16666667,COM,Saint-Christoly-de-Blaye,1277.031721,18.34527897,0.935753917
"14456 Moult-Chicheboville, France",14456,12.16666667,COM,Moult-Chicheboville,1836.482355,13.00171442,0.935774028
"55543 Velaines, France",55543,9.166666667,COM,Velaines,714.8602151,9.795679795,0.935786679
"25482 Recologne, France",25482,3.5,COM,Recologne,433.1725591,3.740125635,0.935797442
"2483 Mézières-sur-Oise, France",2483,4.666666667,COM,Mézières-sur-Oise,336.9667319,4.98674588,0.935814012
"16198 Magnac-Lavalette-Villars, France",16198,4.5,COM,Magnac-Lavalette-Villars,296.7626464,4.808497283,0.935843307
"51268 Germinon, France",51268,1,COM,Germinon,91,1.068525853,0.935868792
"77144 Crèvecœur-en-Brie, France",77144,1.5,COM,Crèvecœur-en-Brie,209.958042,1.602731131,0.935902455
"32133 Fourcès, France",32133,4.666666667,COM,Fourcès,235.0992366,4.986270124,0.935903301
"72222 Nouans, France",72222,1.833333333,COM,Nouans,164.8636364,1.958883792,0.935907143
"49132 Étriché, France",49132,8.833333333,COM,Étriché,987,9.438067189,0.935926091
"84050 Gordes, France",84050,29.66666667,COM,Gordes,1394,31.69740465,0.93593362
"81145 Lisle-sur-Tarn, France",81145,54.33333333,COM,Lisle-sur-Tarn,3235.48917,58.04991983,0.935976027
"37011 Avoine, France",37011,16.83333333,COM,Avoine,1200.298495,17.98477398,0.935976919
"69119 Longes, France",69119,4.833333333,COM,Longes,637.6309222,5.163879176,0.93598885
"91408 Moigny-sur-École, France",91408,8.666666667,COM,Moigny-sur-École,880.7028754,9.259348939,0.935990935
"6004 Antibes, France",6004,868,COM,Antibes,51764.01553,927.3354622,0.936015105
"85104 Grues, France",85104,12,COM,Grues,703.2572707,12.81997968,0.936038925
"94033 Fontenay-sous-Bois, France",94033,341.8333333,COM,Fontenay-sous-Bois,32668.72271,365.1904244,0.936041338
"74164 Marignier, France",74164,49.33333333,COM,Marignier,4246.419633,52.7039994,0.936045346
"37220 Saint-Germain-sur-Vienne, France",37220,4,COM,Saint-Germain-sur-Vienne,250.3928571,4.273100151,0.936088521
"68249 Orbey, France",68249,36,COM,Orbey,2366.874755,38.45736505,0.936101575
"2833 Wimy, France",2833,3.666666667,COM,Wimy,310.7113613,3.916899782,0.936114496
"73110 Esserts-Blay, France",73110,9.166666667,COM,Esserts-Blay,571.8473423,9.791959713,0.936142196
"51506 Saint-Memmie, France",51506,46.66666667,COM,Saint-Memmie,3574,49.84917739,0.936157207
"63377 Saint-Maurice-près-Pionsat, France",63377,5.666666667,COM,Saint-Maurice-près-Pionsat,287.3727406,6.053066456,0.936164621
"50215 Gouville-sur-Mer, France",50215,35.66666667,COM,Gouville-sur-Mer,2404.31472,38.09788269,0.936185009
"52276 Laville-aux-Bois, France",52276,1.666666667,COM,Laville-aux-Bois,133.75,1.780273196,0.936185901
"2A099 Cozzano, France",2A099,4.166666667,COM,Cozzano,208.5333333,4.450357861,0.936254296
"38222 Massieu, France",38222,4.5,COM,Massieu,473,4.806368519,0.936257797
"33480 Saint-Sulpice-de-Faleyrens, France",33480,13.33333333,COM,Saint-Sulpice-de-Faleyrens,993.5471792,14.24093637,0.936268022
"89027 Bagneaux, France",89027,2,COM,Bagneaux,181.7560976,2.136003777,0.936327932
"73079 Châteauneuf, France",73079,5.333333333,COM,Châteauneuf,566,5.69595008,0.936337794
"95424 Montigny-lès-Cormeilles, France",95424,101.6666667,COM,Montigny-lès-Cormeilles,12034.26064,108.5775868,0.936350398
"25224 Étouvans, France",25224,7.166666667,COM,Étouvans,601.8478665,7.653822676,0.936351281
"22352 Tréfumel, France",22352,2,COM,Tréfumel,178,2.135856788,0.93639237
"78361 Mantes-la-Jolie, France",78361,268,COM,Mantes-la-Jolie,24859.26242,286.1913385,0.936436446
"31246 Labarthe-Inard, France",31246,7.5,COM,Labarthe-Inard,583.9491658,8.008860864,0.936462766
"31316 Marignac, France",31316,6.333333333,COM,Marignac,373,6.762884212,0.93648407
"72048 Briosne-lès-Sables, France",72048,3,COM,Briosne-lès-Sables,333,3.203394925,0.936506447
"34040 Brenas, France",34040,0.833333333,COM,Brenas,56.03773585,0.8898317,0.936506683
"45253 Pithiviers-le-Vieil, France",45253,14.16666667,COM,Pithiviers-le-Vieil,1273.307168,15.12690384,0.936521235
"40143 Lamothe, France",40143,2.666666667,COM,Lamothe,251,2.847416051,0.936521611
"80516 Marquaix, France",80516,1.5,COM,Marquaix,129.0056243,1.601641679,0.936539065
"54002 Abbéville-lès-Conflans, France",54002,1.666666667,COM,Abbéville-lès-Conflans,176.6853448,1.77959499,0.936542683
"1448 Villes, France",1448,2.5,COM,Villes,256,2.669362853,0.936553079
"24382 Saint-Capraise-de-Lalinde, France",24382,5.333333333,COM,Saint-Capraise-de-Lalinde,381.4512967,5.694632333,0.936554464
"89210 Jully, France",89210,1.666666667,COM,Jully,120.9618321,1.779568551,0.936556597
"28292 Ouerre, France",28292,5.166666667,COM,Ouerre,501.8582272,5.516561447,0.936573754
"47029 Blanquefort-sur-Briolance, France",47029,5.833333333,COM,Blanquefort-sur-Briolance,384.3824701,6.228354086,0.936577024
"64190 Claracq, France",64190,1.666666667,COM,Claracq,144.0333333,1.779517088,0.936583682
"90074 Novillard, France",90074,1.666666667,COM,Novillard,196.3476821,1.779507494,0.936588731
"13059 Meyrargues, France",13059,22.83333333,COM,Meyrargues,2412.212632,24.37903235,0.936597196
"12092 Durenque, France",12092,6,COM,Durenque,378.7227533,6.406112361,0.936605489
"91432 Morangis, France",91432,94.33333333,COM,Morangis,8387.072714,100.7178319,0.936610048
"39376 Moutoux, France",39376,0.833333333,COM,Moutoux,50,0.889689727,0.936656126
"31120 Le Castéra, France",31120,3.666666667,COM,Le Castéra,498.2069856,3.914604965,0.936663265
"63412 Sauvessanges, France",63412,6,COM,Sauvessanges,408.4188955,6.405572482,0.936684429
"3290 Trévol, France",3290,11.83333333,COM,Trévol,1101.38553,12.63283185,0.936712645
"72109 Crissé, France",72109,4.5,COM,Crissé,369.0253623,4.804032826,0.936713
"25615 Villars-lès-Blamont, France",25615,2.666666667,COM,Villars-lès-Blamont,291.8034561,2.846761276,0.936737017
"26216 La Motte-de-Galaure, France",26216,6,COM,La Motte-de-Galaure,525.911185,6.405140704,0.936747572
"25625 Villers-la-Combe, France",25625,0.833333333,COM,Villers-la-Combe,48.84313726,0.889598006,0.9367527
"66228 Villeneuve-la-Rivière, France",66228,10,COM,Villeneuve-la-Rivière,867.1040092,10.67496693,0.936771052
"19112 Lestards, France",19112,1,COM,Lestards,71.66981132,1.067488285,0.936778431
"57546 Plesnois, France",57546,6.166666667,COM,Plesnois,575.5541719,6.582668107,0.936803522
"85053 La Chapelle-aux-Lys, France",85053,2.166666667,COM,La Chapelle-aux-Lys,188.0615385,2.312828179,0.93680399
"16138 Fléac, France",16138,38,COM,Fléac,2598.212177,40.56073415,0.936866672
"33399 Saint-Félix-de-Foncaude, France",33399,3,COM,Saint-Félix-de-Foncaude,198.3137931,3.202041337,0.936902333
"54164 Dommarie-Eulmont, France",54164,0.666666667,COM,Dommarie-Eulmont,58,0.711560678,0.936907684
"80196 Citerne, France",80196,2,COM,Citerne,176.3319838,2.134667452,0.936914084
"3101 Domérat, France",3101,93.33333333,COM,Domérat,6342,99.61669405,0.936924621
"79175 Melleran, France",79175,5.833333333,COM,Melleran,409.2335347,6.22604229,0.936924785
"63231 La Monnerie-le-Montel, France",63231,21.66666667,COM,La Monnerie-le-Montel,1319.054713,23.12506809,0.936934178
"87088 Magnac-Bourg, France",87088,12.5,COM,Magnac-Bourg,781.8833034,13.34136381,0.936935697
"24091 Cénac-et-Saint-Julien, France",24091,13.16666667,COM,Cénac-et-Saint-Julien,872.2794557,14.05281096,0.936941848
"74287 Vailly, France",74287,5.833333333,COM,Vailly,644.1746725,6.225926256,0.936942247
"73225 Saint-Baldoph, France",73225,30.83333333,COM,Saint-Baldoph,1998,32.90691206,0.93698653
"33222 Lalande-de-Pomerol, France",33222,5.833333333,COM,Lalande-de-Pomerol,471.215711,6.225573776,0.936995294
"87160 Saint-Léger-Magnazeix, France",87160,6.666666667,COM,Saint-Léger-Magnazeix,374.9392713,7.114919921,0.936998131
"60004 Achy, France",60004,2.5,COM,Achy,279,2.668040464,0.937017273
"31132 Cazaux-Layrisse, France",31132,0.833333333,COM,Cazaux-Layrisse,44.1,0.8893455,0.937018665
"72120 Doucelles, France",72120,1,COM,Doucelles,147.588,1.067202114,0.937029628
"21494 Poncey-sur-l'Ignon, France",21494,0.666666667,COM,Poncey-sur-l'Ignon,60,0.711461683,0.937038048
"63294 Queuille, France",63294,1.833333333,COM,Queuille,176.2629758,1.956393758,0.937098335
"25296 Les Gras, France",25296,4.666666667,COM,Les Gras,529,4.979856136,0.937108731
"97226 Sainte-Anne, France",97226,38.66666667,COM,Sainte-Anne,3161.571533,41.26040519,0.937137347
"81197 Noailles, France",81197,2.333333333,COM,Noailles,129.2075472,2.489719436,0.937187259
"80290 Estrées-lès-Crécy, France",80290,3.166666667,COM,Estrées-lès-Crécy,270,3.378866071,0.937198042
