Address,CODGEO,ObservedDeaths,NIVGEO,LIBGEO,NB,ExpectedDeaths,SMR
"58052 Champallement, France",58052,0.166666667,COM,Champallement,30.41176471,0.371413521,0.448736131
"62002 Ablainzevelle, France",62002,0.5,COM,Ablainzevelle,153,1.113994116,0.448835405
"31227 Goyrans, France",31227,3,COM,Goyrans,560,6.683302054,0.448879906
"61381 Saint-Denis-sur-Huisne, France",61381,0.166666667,COM,Saint-Denis-sur-Huisne,33.81355932,0.371220416,0.448969559
"51106 Cernon, France",51106,0.333333333,COM,Cernon,79.632,0.742145546,0.449148196
"80531 Méricourt-en-Vimeu, France",80531,0.5,COM,Méricourt-en-Vimeu,58,1.112996666,0.449237644
"11060 Cailla, France",11060,0.333333333,COM,Cailla,35.26530612,0.74196828,0.449255504
"31340 Mervilla, France",31340,1.333333333,COM,Mervilla,208,2.96712682,0.449368502
"2584 Papleux, France",2584,0.333333333,COM,Papleux,82.66666667,0.741767104,0.449377347
"30121 Gailhan, France",30121,0.833333333,COM,Gailhan,161.696,1.854022469,0.449473158
"31036 Auzielle, France",31036,4,COM,Auzielle,1059,8.897865828,0.449546001
"2A119 Frasseto, France",2A119,1.333333333,COM,Frasseto,108.1751825,2.96536426,0.449635598
"65380 Sabalos, France",65380,0.5,COM,Sabalos,102,1.111602304,0.449801155
"57220 Flocourt, France",57220,0.5,COM,Flocourt,68.5862069,1.111431189,0.449870406
"9153 Lapenne, France",9153,0.666666667,COM,Lapenne,92.25,1.481303802,0.450053977
"74098 Cuvat, France",74098,3.166666667,COM,Cuvat,934.7033112,7.03596792,0.450068378
"43204 Saint-Julien-Molhesabate, France",43204,1.666666667,COM,Saint-Julien-Molhesabate,138,3.702489644,0.450147557
"86088 Croutelle, France",86088,3,COM,Croutelle,548.0480918,6.664089468,0.450174028
"8467 Vaux-Montreuil, France",8467,0.333333333,COM,Vaux-Montreuil,53,0.74039927,0.450207539
"4037 Le Caire, France",4037,0.5,COM,Le Caire,67,1.110408582,0.450284704
"47231 Saint-Avit, France",47231,1.333333333,COM,Saint-Avit,170.0342857,2.960984791,0.450300636
"4181 Saint-Jeannet, France",4181,0.5,COM,Saint-Jeannet,45,1.11036365,0.450302925
"33301 Naujan-et-Postiac, France",33301,2.5,COM,Naujan-et-Postiac,418,5.55010295,0.450442095
"65120 Calavanté, France",65120,1.333333333,COM,Calavanté,234.6035503,2.959429406,0.4505373
"12293 Veyreau, France",12293,0.666666667,COM,Veyreau,94.30656934,1.479572769,0.450580519
"64117 Bésingrand, France",64117,0.5,COM,Bésingrand,104,1.10957628,0.450622467
"14019 Arganchy, France",14019,0.5,COM,Arganchy,150.7031963,1.109210592,0.450771029
"47063 Cavarc, France",47063,1,COM,Cavarc,118.7421384,2.218397014,0.45077594
"88398 Les Rouges-Eaux, France",88398,0.333333333,COM,Les Rouges-Eaux,51.6439254,0.739206464,0.450934008
"31326 Massabrac, France",31326,0.5,COM,Massabrac,73.61797753,1.108630297,0.451006978
"32320 Plieux, France",32320,1,COM,Plieux,117.3866667,2.217217933,0.451015656
"76123 Bosc-Guérard-Saint-Adrien, France",76123,2.5,COM,Bosc-Guérard-Saint-Adrien,609,5.541439024,0.451146352
"50311 Le Mesnil-Garnier, France",50311,0.833333333,COM,Le Mesnil-Garnier,134,1.84692163,0.451201242
"64431 Os-Marsillon, France",64431,2.166666667,COM,Os-Marsillon,372.6044776,4.80167664,0.451231274
"80381 Gorges, France",80381,0.333333333,COM,Gorges,28.73684211,0.738630113,0.45128587
"23108 Leyrat, France",23108,0.666666667,COM,Leyrat,93,1.476007646,0.451668844
"33098 Cardan, France",33098,1.666666667,COM,Cardan,358.1673152,3.68994698,0.451677673
"53023 La Bazouge-des-Alleux, France",53023,1,COM,La Bazouge-des-Alleux,296.5786895,2.213760852,0.451719976
"65453 Troubat, France",65453,0.333333333,COM,Troubat,54.26666667,0.737714108,0.451846223
"91671 Villeneuve-sur-Auvers, France",91671,2.333333333,COM,Villeneuve-sur-Auvers,402.6498473,5.159973465,0.452198708
"79346 Le Vert, France",79346,0.833333333,COM,Le Vert,97,1.842651203,0.452246921
"77021 Barbey, France",77021,0.5,COM,Barbey,101.6447368,1.105269531,0.452378344
"54240 Grosrouvres, France",54240,0.333333333,COM,Grosrouvres,50,0.736810587,0.452400304
"53263 Thubœuf, France",53263,1.5,COM,Thubœuf,214,3.31550405,0.452419897
"14297 Gavrus, France",14297,0.666666667,COM,Gavrus,304.7303152,1.472420996,0.452769058
"51509 Saint-Pierre, France",51509,1,COM,Saint-Pierre,168,2.207876393,0.452923906
"89404 Subligny, France",89404,1.833333333,COM,Subligny,340,4.047402376,0.452965424
"2B016 Antisanti, France",2B016,3.666666667,COM,Antisanti,439.4303432,8.092417608,0.453099042
"29128 Loc-Eguiner, France",29128,1.333333333,COM,Loc-Eguiner,251.5632307,2.942661383,0.453104574
"30219 Rogues, France",30219,0.833333333,COM,Rogues,70,1.838761824,0.453203521
"41266 Valaire, France",41266,0.666666667,COM,Valaire,48.99745065,1.470809594,0.453265106
"31279 Latour, France",31279,0.666666667,COM,Latour,61,1.47051438,0.453356102
"9037 Barjac, France",9037,0.166666667,COM,Barjac,34,0.367411067,0.453624513
"24542 Soulaures, France",24542,0.5,COM,Soulaures,45.32432432,1.101708544,0.45384054
"52131 Cirfontaines-en-Ornois, France",52131,0.333333333,COM,Cirfontaines-en-Ornois,41.44736842,0.734364366,0.453907282
"2467 Marizy-Saint-Mard, France",2467,0.333333333,COM,Marizy-Saint-Mard,27.45098039,0.733933814,0.45417356
"50283 La Luzerne, France",50283,0.333333333,COM,La Luzerne,55,0.733575163,0.454395609
"53139 Loupfougères, France",53139,1.833333333,COM,Loupfougères,285.4296162,4.034566363,0.454406538
"61263 Ménil-Erreux, France",61263,1,COM,Ménil-Erreux,157.4347826,2.200147917,0.454514895
"31434 Poubeau, France",31434,0.333333333,COM,Poubeau,66.3,0.733362332,0.454527481
"46171 Lherm, France",46171,1.833333333,COM,Lherm,180.7929515,4.033324321,0.45454647
"86260 Sérigny, France",86260,2.166666667,COM,Sérigny,180,4.765966094,0.45461227
"66083 Fosse, France",66083,0.166666667,COM,Fosse,37,0.366588014,0.454642979
"86206 Raslay, France",86206,0.5,COM,Raslay,85.22047244,1.099597536,0.454711823
"33210 Juillac, France",33210,1.166666667,COM,Juillac,194,2.564401275,0.454947
"34121 Joncels, France",34121,2.166666667,COM,Joncels,274.7503293,4.761548701,0.455034024
"24274 Monbazillac, France",24274,4.333333333,COM,Monbazillac,581.1706499,9.52239976,0.455067361
"7219 Saint-Bauzile, France",7219,0.666666667,COM,Saint-Bauzile,212.0519481,1.464964744,0.455073523
"2B102 Crocicchia, France",2B102,0.666666667,COM,Crocicchia,59.2,1.464800404,0.455124579
"90004 Argiésans, France",90004,1.166666667,COM,Argiésans,338.5950349,2.563280638,0.455145898
"80194 Chuignes, France",80194,0.666666667,COM,Chuignes,95.40298507,1.464692755,0.455158029
"81228 Roquemaure, France",81228,1.5,COM,Roquemaure,325,3.295105599,0.455220616
"81028 Berlats, France",81028,0.666666667,COM,Berlats,94.0952381,1.464101099,0.455341962
"82039 Cayrac, France",82039,2,COM,Cayrac,351.0918919,4.391925001,0.455381182
"82056 Espinas, France",82056,1,COM,Espinas,128.7670455,2.195756334,0.45542394
"39187 Cuvier, France",39187,1.166666667,COM,Cuvier,167.9489051,2.560790203,0.455588539
"58123 Germenay, France",58123,1,COM,Germenay,87.18181818,2.194541138,0.455676124
"21522 Renève, France",21522,1.666666667,COM,Renève,339.2555341,3.656786591,0.455773567
"14737 Versainville, France",14737,1.5,COM,Versainville,306,3.290098061,0.455913463
"32129 Estramiac, France",32129,0.833333333,COM,Estramiac,110.2877698,1.827800224,0.455921453
"14146 Cauville, France",14146,0.833333333,COM,Cauville,108.0473373,1.827527622,0.45598946
"66122 Nohèdes, France",66122,0.166666667,COM,Nohèdes,44.28571429,0.365454344,0.45605332
"9018 Arrout, France",9018,0.333333333,COM,Arrout,67.46666667,0.730902881,0.456056943
"40204 Nerbis, France",40204,1,COM,Nerbis,181,2.192686546,0.456061539
"54124 Chazelles-sur-Albe, France",54124,0.166666667,COM,Chazelles-sur-Albe,31.30434783,0.365385229,0.456139585
"33432 Saint-Loubert, France",33432,0.5,COM,Saint-Loubert,136.7763158,1.096058551,0.456180009
"14445 Montfiquet, France",14445,0.333333333,COM,Montfiquet,66.66666667,0.730524558,0.456293125
"14466 Norolles, France",14466,1.166666667,COM,Norolles,238,2.555458115,0.456539146
"32457 Urdens, France",32457,1,COM,Urdens,197.8953069,2.190028943,0.45661497
"31284 Lauzerville, France",31284,3.166666667,COM,Lauzerville,1046.855716,6.934941285,0.456624871
"76347 Hautot-le-Vatois, France",76347,1,COM,Hautot-le-Vatois,215.0978444,2.189798709,0.456662978
"39191 Darbonnay, France",39191,0.5,COM,Darbonnay,74.8902439,1.094610544,0.456783468
"61108 Cisai-Saint-Aubin, France",61108,0.666666667,COM,Cisai-Saint-Aubin,107.8857143,1.459475618,0.456785066
"65209 Grézian, France",65209,0.5,COM,Grézian,47,1.094424694,0.456861036
"11142 Festes-et-Saint-André, France",11142,1,COM,Festes-et-Saint-André,165.556701,2.188747919,0.456882216
"26089 Chaudebonne, France",26089,0.333333333,COM,Chaudebonne,49.44262295,0.72953359,0.456912935
"65211 Guchan, France",65211,0.5,COM,Guchan,108.972973,1.093980339,0.457046605
"60267 Le Gallet, France",60267,0.333333333,COM,Le Gallet,108.6206897,0.728658898,0.457461419
"60227 Évricourt, France",60227,0.5,COM,Évricourt,111.4891773,1.092935009,0.457483744
"31477 Saint-Élix-Séglan, France",31477,0.166666667,COM,Saint-Élix-Séglan,34,0.364130613,0.457711219
"54155 Deuxville, France",54155,1.5,COM,Deuxville,259.7463415,3.276038906,0.45787002
"27248 Folleville, France",27248,0.833333333,COM,Folleville,135.2537313,1.819989752,0.457878036
"9080 Carla-de-Roquefort, France",9080,0.833333333,COM,Carla-de-Roquefort,117.8231707,1.819629872,0.457968594
"26229 La Penne-sur-l'Ouvèze, France",26229,0.5,COM,La Penne-sur-l'Ouvèze,64,1.091436984,0.458111652
"80306 Fescamps, France",80306,0.833333333,COM,Fescamps,115.4347826,1.818814934,0.458173791
"81087 Fayssac, France",81087,1.333333333,COM,Fayssac,249,2.909167635,0.458321245
"32051 Bézéril, France",32051,0.666666667,COM,Bézéril,89.38582677,1.454301964,0.458410071
"12077 Cornus, France",12077,3.166666667,COM,Cornus,423.4756868,6.907547769,0.458435725
"81036 Bout-du-Pont-de-Larn, France",81036,5.666666667,COM,Bout-du-Pont-de-Larn,910,12.35444964,0.458674148
"46097 Estal, France",46097,0.833333333,COM,Estal,75,1.816472964,0.458764512
"89377 Sauvigny-le-Beuréal, France",89377,0.833333333,COM,Sauvigny-le-Beuréal,102.3235294,1.816425159,0.458776586
"65011 Les Angles, France",65011,0.666666667,COM,Les Angles,103,1.453054742,0.458803545
"10155 Fontette, France",10155,1.5,COM,Fontette,143.6043956,3.269175158,0.458831334
"53193 Ruillé-Froid-Fonds, France",53193,1.333333333,COM,Ruillé-Froid-Fonds,351.8584071,2.905332604,0.458926228
"9193 Mijanès, France",9193,0.666666667,COM,Mijanès,56.06557377,1.452155546,0.459087643
"53222 Saint-Germain-d'Anxure, France",53222,1.333333333,COM,Saint-Germain-d'Anxure,238.5945205,2.904310723,0.459087701
"76443 Mont-Cauvaire, France",76443,2.166666667,COM,Mont-Cauvaire,508.0337655,4.718176092,0.459216999
"91037 Auvernaux, France",91037,0.666666667,COM,Auvernaux,196.8460824,1.451738154,0.459219636
"57518 Oberstinzel, France",57518,0.833333333,COM,Oberstinzel,235.1067945,1.814575043,0.459244348
"4005 Allons, France",4005,0.833333333,COM,Allons,103,1.81432183,0.459308442
"65229 Ilheu, France",65229,0.333333333,COM,Ilheu,36.72916667,0.72552503,0.4594374
"1127 Courmangoux, France",1127,2.333333333,COM,Courmangoux,367,5.078671352,0.459437749
"91519 Richarville, France",91519,1.5,COM,Richarville,259.611399,3.263970876,0.459562924
"83014 Baudinard-sur-Verdon, France",83014,1.166666667,COM,Baudinard-sur-Verdon,186.2406639,2.538591369,0.459572455
"69106 Lachassagne, France",69106,3.5,COM,Lachassagne,774.4318374,7.615703903,0.459576691
"1146 Dompierre-sur-Chalaronne, France",1146,1.333333333,COM,Dompierre-sur-Chalaronne,270.3784404,2.901212631,0.459577943
"21011 Ampilly-les-Bordes, France",21011,0.5,COM,Ampilly-les-Bordes,58.70731708,1.087664028,0.459700778
"95213 Épiais-Rhus, France",95213,2.5,COM,Épiais-Rhus,472.2321429,5.436811825,0.459828311
"80243 Domesmont, France",80243,0.166666667,COM,Domesmont,19,0.362305574,0.460016844
"11385 Soupex, France",11385,1.333333333,COM,Soupex,167.5243902,2.898380228,0.460027059
"51001 Ablancourt, France",51001,0.5,COM,Ablancourt,111.3580247,1.086330389,0.460265132
"21324 Jeux-lès-Bard, France",21324,0.166666667,COM,Jeux-lès-Bard,33.64705882,0.362106046,0.460270323
"77328 Nanteau-sur-Essonne, France",77328,2.166666667,COM,Nanteau-sur-Essonne,341,4.707185597,0.460289195
"88437 Saint-Vallier, France",88437,0.333333333,COM,Saint-Vallier,53.46,0.724028706,0.460386902
"11308 Raissac-sur-Lampy, France",11308,1.666666667,COM,Raissac-sur-Lampy,290.9223947,3.620035861,0.460400596
"2778 Vendresse-Beaulne, France",2778,0.5,COM,Vendresse-Beaulne,75.70588235,1.08576883,0.460503181
"32007 Ardizas, France",32007,0.666666667,COM,Ardizas,160,1.447164622,0.460670926
"21032 Aubigny-la-Ronce, France",21032,0.666666667,COM,Aubigny-la-Ronce,114,1.447024514,0.460715531
"21222 Cussy-le-Châtel, France",21222,0.833333333,COM,Cussy-le-Châtel,91.93220339,1.807890064,0.460942482
"51548 Somme-Vesle, France",51548,1.166666667,COM,Somme-Vesle,216.675142,2.530730002,0.461000054
"74074 Chevrier, France",74074,1.166666667,COM,Chevrier,331.3761468,2.530635899,0.461017196
"76505 Pommereux, France",76505,0.333333333,COM,Pommereux,64.63917526,0.722621638,0.461283355
"85125 Loge-Fougereuse, France",85125,1.333333333,COM,Loge-Fougereuse,303.3443087,2.890258536,0.461319746
"2A100 Cristinacce, France",2A100,0.666666667,COM,Cristinacce,61,1.444498047,0.461521335
"60228 Fay-les-Étangs, France",60228,1.5,COM,Fay-les-Étangs,326.0455606,3.250074177,0.461527928
"81184 Montrosier, France",81184,0.166666667,COM,Montrosier,29.6969697,0.36108174,0.461576004
"61421 Saint-Mars-d'Égrenne, France",61421,4.333333333,COM,Saint-Mars-d'Égrenne,478.4425727,9.385804274,0.461690145
"25374 Mercey-le-Grand, France",25374,1.666666667,COM,Mercey-le-Grand,363.4015941,3.609706132,0.461718103
"90024 Chavanatte, France",90024,0.5,COM,Chavanatte,99.04255319,1.082777916,0.46177521
"21503 Pouilly-sur-Vingeanne, France",21503,0.666666667,COM,Pouilly-sur-Vingeanne,94.28787879,1.443507444,0.461838052
"73152 Marcieux, France",73152,0.5,COM,Marcieux,129,1.082468473,0.461907217
"25293 Granges-Narboz, France",25293,3,COM,Granges-Narboz,773.5659938,6.4943323,0.461941253
"89410 Tharot, France",89410,0.333333333,COM,Tharot,62.49038462,0.721448508,0.462033436
"15234 Teissières-lès-Bouliès, France",15234,2,COM,Teissières-lès-Bouliès,232.2939394,4.327993319,0.462107922
"2B236 Poggio-di-Nazza, France",2B236,1.666666667,COM,Poggio-di-Nazza,147.8469945,3.60610526,0.462179151
"44065 Grand-Auverné, France",44065,3.333333333,COM,Grand-Auverné,492.3589077,7.210933737,0.462260985
"49155 Grez-Neuville, France",49155,4,COM,Grez-Neuville,904,8.641623712,0.462875975
"11104 Counozouls, France",11104,0.5,COM,Counozouls,47.95744681,1.080161612,0.462893695
"39336 Molain, France",39336,0.333333333,COM,Molain,54.45535714,0.720074869,0.462914827
"36215 Ségry, France",36215,2.333333333,COM,Ségry,342.5791538,5.037842683,0.463161214
"51602 Vavray-le-Petit, France",51602,0.166666667,COM,Vavray-le-Petit,38.59375,0.359774536,0.463253093
"60231 Feigneux, France",60231,1.166666667,COM,Feigneux,319.9099606,2.516907285,0.463531841
"10402 La Vendue-Mignot, France",10402,1,COM,La Vendue-Mignot,200.4244898,2.157340253,0.463533742
"66211 Tordères, France",66211,0.666666667,COM,Tordères,124,1.437775748,0.463679171
"32039 Beccas, France",32039,0.333333333,COM,Beccas,83.11304348,0.718835039,0.463713252
"46308 Soucirac, France",46308,0.666666667,COM,Soucirac,88,1.437659126,0.463716784
"54460 Rogéville, France",54460,0.333333333,COM,Rogéville,96.83333333,0.718759961,0.463761689
"70032 Attricourt, France",70032,0.166666667,COM,Attricourt,36.17777778,0.359374538,0.463768712
"47269 Saint-Pierre-de-Clairac, France",47269,3.666666667,COM,Saint-Pierre-de-Clairac,541,7.905050777,0.463838471
"8355 Regniowez, France",8355,1.333333333,COM,Regniowez,213,2.87379307,0.463962888
"55470 Saudrupt, France",55470,1,COM,Saudrupt,146.238342,2.154829226,0.464073899
"64158 Cabidos, France",64158,1,COM,Cabidos,116,2.153881791,0.464278032
"63356 Saint-Gervazy, France",63356,1.166666667,COM,Saint-Gervazy,252,2.50943678,0.464911759
"95304 Hédouville, France",95304,1,COM,Hédouville,180.6405694,2.15031207,0.465048778
"1044 Billiat, France",1044,2,COM,Billiat,402,4.298818862,0.465244074
"14385 Magny-en-Bessin, France",14385,0.333333333,COM,Magny-en-Bessin,90,0.716462583,0.465248767
"2B030 Barrettali, France",2B030,1.5,COM,Barrettali,119,3.223630144,0.465313927
"39262 Gredisans, France",39262,0.5,COM,Gredisans,96.71111111,1.074070866,0.465518632
"60489 Péroy-les-Gombries, France",60489,2.166666667,COM,Péroy-les-Gombries,675.4077002,4.654083388,0.465541007
"86182 Orches, France",86182,2.333333333,COM,Orches,301.4861878,5.009713461,0.465761835
"18227 Sainte-Montaine, France",18227,1.166666667,COM,Sainte-Montaine,155.9285714,2.504740623,0.465783425
"4231 Valernes, France",4231,1,COM,Valernes,162,2.145399773,0.466113595
"61098 La Chapelle-près-Sées, France",61098,1.166666667,COM,La Chapelle-près-Sées,330.0235059,2.502486486,0.466202984
"25115 Champagney, France",25115,0.833333333,COM,Champagney,193.3617021,1.786753913,0.466395136
"95254 Frémécourt, France",95254,1.333333333,COM,Frémécourt,353.7658802,2.858692959,0.466413621
"53026 Beaulieu-sur-Oudon, France",53026,1.666666667,COM,Beaulieu-sur-Oudon,291.6867556,3.572386277,0.46654156
"27162 Collandres-Quincarnon, France",27162,0.666666667,COM,Collandres-Quincarnon,139,1.428882727,0.466564998
"52486 Ternat, France",52486,0.333333333,COM,Ternat,40.64516129,0.714413952,0.4665829
"45017 Auvilliers-en-Gâtinais, France",45017,1.833333333,COM,Auvilliers-en-Gâtinais,252.9498525,3.929151222,0.466597804
"31123 Castillon-de-Larboust, France",31123,0.166666667,COM,Castillon-de-Larboust,47,0.357145049,0.466663803
"81138 Lasgraisses, France",81138,2.166666667,COM,Lasgraisses,371.8581818,4.642841627,0.466668226
"33133 Coubeyrac, France",33133,0.5,COM,Coubeyrac,62.125,1.070540465,0.467053807
"27659 La Trinité, France",27659,0.333333333,COM,La Trinité,80.31496063,0.713556625,0.467143492
"71374 Rosey, France",71374,0.833333333,COM,Rosey,109.675,1.783627167,0.467212739
"1171 Géovreisset, France",1171,2.5,COM,Géovreisset,557,5.348617167,0.467410533
"54185 Étreval, France",54185,0.166666667,COM,Étreval,30.96774194,0.356538466,0.467457743
"14494 Périers-en-Auge, France",14494,0.5,COM,Périers-en-Auge,110.4758065,1.069606161,0.46746178
"10435 Villy-le-Maréchal, France",10435,0.666666667,COM,Villy-le-Maréchal,134.7204301,1.425828307,0.467564477
"46101 Felzins, France",46101,2.166666667,COM,Felzins,306.1996397,4.633226848,0.467636647
"60511 Porquéricourt, France",60511,1.166666667,COM,Porquéricourt,244.9077307,2.494645911,0.467668242
"70330 Mandrevillars, France",70330,0.666666667,COM,Mandrevillars,186.2524272,1.425441547,0.46769134
"65361 Peyrun, France",65361,0.5,COM,Peyrun,71.74489796,1.068813818,0.467808323
"16147 Gardes-le-Pontaroux, France",16147,1.166666667,COM,Gardes-le-Pontaroux,196.2972973,2.493790992,0.467828567
"39011 Annoire, France",39011,2.666666667,COM,Annoire,271.2603825,5.697750297,0.468020978
"81035 Bournazel, France",81035,1.166666667,COM,Bournazel,140.1146789,2.489508163,0.468633397
"31121 Castéra-Vignoles, France",31121,0.5,COM,Castéra-Vignoles,65,1.066915258,0.468640781
"10070 Celles-sur-Ource, France",10070,2.5,COM,Celles-sur-Ource,325.8340249,5.331961424,0.468870609
"63074 Chalus, France",63074,1.166666667,COM,Chalus,140.4480874,2.48798623,0.468920066
"62791 Séricourt, France",62791,0.166666667,COM,Séricourt,37.7254902,0.355326903,0.469051641
"10204 Longeville-sur-Mogne, France",10204,0.666666667,COM,Longeville-sur-Mogne,99.17730496,1.421035489,0.469141462
"39304 Le Louverot, France",39304,1.166666667,COM,Le Louverot,172.2675439,2.486698727,0.469162852
"65136 Caubous, France",65136,0.333333333,COM,Caubous,37,0.710315255,0.4692752
"2651 Rogécourt, France",2651,0.5,COM,Rogécourt,74,1.065434271,0.469292206
"77319 Mortery, France",77319,0.333333333,COM,Mortery,68,0.710139311,0.469391468
"65001 Adast, France",65001,1.166666667,COM,Adast,231.3527397,2.485248161,0.469436688
"78677 Villette, France",78677,2.166666667,COM,Villette,347.7170923,4.61485869,0.469497944
"62319 Éterpigny, France",62319,0.666666667,COM,Éterpigny,169,1.419761932,0.469562292
"61030 La Bazoque, France",61030,0.666666667,COM,La Bazoque,183.7528517,1.419269408,0.469725242
"31447 Razecueillé, France",31447,0.333333333,COM,Razecueillé,36.97297297,0.7090271,0.470127775
"41246 Seur, France",41246,1.666666667,COM,Seur,330.6224066,3.542876428,0.470427547
"42041 Chambéon, France",42041,1.166666667,COM,Chambéon,334,2.479984052,0.470433133
"64447 Piets-Plasence-Moustrou, France",64447,1,COM,Piets-Plasence-Moustrou,95.31428572,2.125286957,0.470524696
"9046 Bédeille, France",9046,0.666666667,COM,Bédeille,51.25714286,1.416603643,0.470609171
"10172 Herbisse, France",10172,1.166666667,COM,Herbisse,124.9032258,2.47900218,0.47061946
"57686 Vahl-lès-Faulquemont, France",57686,1.166666667,COM,Vahl-lès-Faulquemont,152.6194332,2.477063588,0.470987775
"26153 Laborel, France",26153,0.5,COM,Laborel,90.38461538,1.061577817,0.470997031
"64552 Vialer, France",64552,1.166666667,COM,Vialer,108.0789474,2.475269784,0.471329095
"77011 Aufferville, France",77011,2.166666667,COM,Aufferville,351.4175153,4.596622978,0.471360535
"47294 Savignac-de-Duras, France",47294,1.666666667,COM,Savignac-de-Duras,194,3.535660525,0.471387639
"64232 Garlède-Mondebat, France",64232,0.833333333,COM,Garlède-Mondebat,149.6772727,1.767115551,0.471578292
"80499 Mailly-Raineval, France",80499,0.666666667,COM,Mailly-Raineval,188.37,1.413375654,0.471683989
"32203 Lauraët, France",32203,1.666666667,COM,Lauraët,218,3.532909274,0.471754732
"80525 Meigneux, France",80525,0.666666667,COM,Meigneux,123.603352,1.413009851,0.4718061
"72247 Pruillé-le-Chétif, France",72247,4.333333333,COM,Pruillé-le-Chétif,858.3498993,9.176326634,0.47222963
"27605 Saint-Sylvestre-de-Cormeilles, France",27605,1.166666667,COM,Saint-Sylvestre-de-Cormeilles,187.2270742,2.469882936,0.47235707
"10439 Viviers-sur-Artaut, France",10439,0.5,COM,Viviers-sur-Artaut,102.375,1.058472795,0.472378697
"76016 Anglesqueville-la-Bras-Long, France",76016,0.5,COM,Anglesqueville-la-Bras-Long,93.42975207,1.058136921,0.47252864
"32164 Juillac, France",32164,1.333333333,COM,Juillac,111.8434783,2.821406646,0.472577512
"76106 Bois-d'Ennebourg, France",76106,1.833333333,COM,Bois-d'Ennebourg,381.044964,3.877842374,0.472771494
"14657 Saint-Samson, France",14657,1.333333333,COM,Saint-Samson,205.0159744,2.819974763,0.47281747
"64326 Lay-Lamidou, France",64326,0.666666667,COM,Lay-Lamidou,85,1.409342931,0.473033676
"46279 Saint-Maurice-en-Quercy, France",46279,1.666666667,COM,Saint-Maurice-en-Quercy,153.7475728,3.523108419,0.473067095
"46324 Uzech, France",46324,1.5,COM,Uzech,172.9961922,3.169998706,0.473186313
"62411 Haravesnes, France",62411,0.166666667,COM,Haravesnes,36.72,0.352138274,0.473298925
"65232 Jacque, France",65232,0.333333333,COM,Jacque,52.43076923,0.704272375,0.47330173
"47248 Saint-Jean-de-Thurac, France",47248,2.5,COM,Saint-Jean-de-Thurac,410.0856536,5.281558696,0.473345113
"40300 Seyresse, France",40300,4.333333333,COM,Seyresse,704,9.153629813,0.473400544
"88255 Jubainville, France",88255,0.5,COM,Jubainville,54,1.055970585,0.473498038
"35146 Langouet, France",35146,1.666666667,COM,Langouet,354,3.518376695,0.473703304
"70403 Palante, France",70403,0.666666667,COM,Palante,153.7307411,1.406873055,0.473864123
"38132 Les Côtes-de-Corps, France",38132,0.5,COM,Les Côtes-de-Corps,53.49315068,1.055105614,0.473886209
"4109 Mallefougasse-Augès, France",4109,2,COM,Mallefougasse-Augès,262,4.219103153,0.474034392
"34218 Prades-sur-Vernazobre, France",34218,2.333333333,COM,Prades-sur-Vernazobre,261.9974265,4.921924682,0.474069289
"80170 Cantigny, France",80170,0.5,COM,Cantigny,68.55172414,1.054606494,0.474110488
"65003 Adervielle-Pouchergues, France",65003,0.5,COM,Adervielle-Pouchergues,85,1.054562897,0.474130089
"61036 Belfonds, France",61036,1,COM,Belfonds,141,2.108800908,0.474203134
"25622 Villers-Buzon, France",25622,1,COM,Villers-Buzon,212.1776062,2.107956257,0.474393146
"43057 La Chapelle-Bertin, France",43057,0.5,COM,La Chapelle-Bertin,56.4,1.053777813,0.474483325
"42002 Ailleux, France",42002,1,COM,Ailleux,125,2.107430403,0.474511518
"85247 Saint-Martin-des-Tilleuls, France",85247,2.666666667,COM,Saint-Martin-des-Tilleuls,656.7236599,5.619617359,0.474528157
"14260 Fauguernon, France",14260,1,COM,Fauguernon,180.4552846,2.107090814,0.474587993
"5157 Saint-Véran, France",5157,1.5,COM,Saint-Véran,156.4327485,3.160455837,0.47461508
"90104 Vézelois, France",90104,4.333333333,COM,Vézelois,695.4435484,9.123433387,0.474967389
"39320 Maynal, France",39320,1.666666667,COM,Maynal,210,3.508450547,0.475043511
"69263 Villechenève, France",69263,2.833333333,COM,Villechenève,515.1493394,5.963734125,0.475093838
"2754 Ugny-le-Gay, France",2754,0.833333333,COM,Ugny-le-Gay,102.7777778,1.753976566,0.475110871
"9078 Carcanières, France",9078,0.333333333,COM,Carcanières,59.5795879,0.701554318,0.475135459
"24349 Razac-de-Saussignac, France",24349,1.666666667,COM,Razac-de-Saussignac,226.2719298,3.505945464,0.475382941
"26128 Eygluy-Escoulin, France",26128,0.333333333,COM,Eygluy-Escoulin,40.98461538,0.701146934,0.475411525
"14586 Saint-Germain-du-Pert, France",14586,1,COM,Saint-Germain-du-Pert,127.0828025,2.103259343,0.475452541
"79207 La Petite-Boissière, France",79207,2.5,COM,La Petite-Boissière,411,5.255732429,0.475671095
"57573 Réning, France",57573,0.666666667,COM,Réning,110.8270677,1.401528457,0.47567116
"27216 Émalleville, France",27216,1.666666667,COM,Émalleville,369.1947262,3.503608896,0.475699976
"50291 Margueray, France",50291,0.833333333,COM,Margueray,94.5,1.751719854,0.475722948
"28313 Réclainville, France",28313,0.666666667,COM,Réclainville,115.5918367,1.401266043,0.475760239
"97358 Saint-Élie, France",97358,0.333333333,COM,Saint-Élie,175.0699006,0.700560243,0.475809663
