"IRIS";"P15_POP";"fdep15"
"613580000";216;-0,477407292614539
"613600000";111;1,31849404585993
"613610000";193;-0,439486852522096
"613620000";571;0,564505894865236
"613630000";71;0,702609673764904
"613650000";396;0,310213439385392
"613660000";143;-0,591872105325992
"613670000";135;-0,426109058256357
"613690000";1043;0,988779744562637
"613700000";158;0,0412877901231045
"613710000";135;0,680811188257067
"613720000";121;-0,207747468713499
"613730000";257;0,824350582347698
"613740000";92;1,27226229412946
"613750000";1210;0,359218203364231
"613760000";869;1,44593890873778
"613790000";240;-0,452968987710691
"613810000";53;-0,924332278509799
"613820000";1097;0,31170976751014
"613830000";158;0,481721544340375
"613840000";243;1,09461907956236
"613850000";350;0,648148001986831
"613860000";457;1,42134422564086
"613870000";560;0,849717821751836
"613880000";169;0,618810892594854
"613890000";1060;2,29948007806687
"613900000";143;-0,21753158314819
"613910000";3269;0,553016528996761
"613920000";156;1,68173444097602
"613930000";163;1,65281823202559
"613940000";772;1,25364394988831
"613950000";236;1,05111674479416
"613960000";77;-1,14945667502111
"613970000";3833;0,299612872249505
"613980000";57;0,914697152379141
"613990000";69;-0,720819439327392
"614000000";386;0,248091146170232
"614010000";110;1,59702094623846
"614020000";322;2,45860334714676
"614030000";150;-0,0892341385155023
"614040000";659;0,657838843894853
"614050000";533;0,580669578808124
"614060000";318;1,53395472645142
"614070000";734;0,722838999723666
"614080000";343;-0,45734399525991
"614110000";291;-0,10040695744337
"614120000";688;1,58524400100466
"614130000";153;1,14116953120421
"614140000";915;0,941051709775789
"614150000";383;1,18514141488939
"614160000";71;-1,32166591159865
"614180000";448;0,648799281654518
"614190000";226;-0,966487098602244
"614200000";84;-1,30592360912604
"614210000";677;1,88028603337472
"614220000";679;1,41452329927867
"614230000";641;0,618458998343211
"614240000";210;0,99563431017846
"614250000";130;1,47232937710738
"614260000";588;1,59152090285109
"614270000";198;0,181515526897085
"614290000";498;1,42569911475231
"614320000";625;0,240735232960403
"614330000";289;0,105514603885505
"614350000";263;1,2944326454125
"614360000";246;0,578502252731539
"614380000";180;0,23607985382173
"614390000";124;-0,205835714409423
"614400000";852;0,577986747157731
"614420000";202;0,588147374938987
"614430000";652;0,825396757713245
"614440000";110;1,28628790874944
"614450000";712;0,72835100575838
"614460000";162;0,534154618887284
"614470000";1421;1,77484175428056
"614480000";453;0,602657292169119
"614500000";73;-1,55586076014339
"614510000";345;0,964973547204354
"614520000";184;2,19265556940147
"614530000";244;1,28485406965019
"614540000";624;1,90061548959238
"614560000";1684;1,334916011675
"614570000";518;0,447857113306606
"614590000";295;2,06493209005531
"614600000";989;1,38068005739558
"614610000";113;1,05631431801245
"614620000";1053;0,0340974113876139
"614630000";1808;0,843726487143609
"614640000";4209;1,56709236525167
"614660000";1451;0,911408480332164
"614670000";372;-0,249079534862417
"614680000";125;0,0427761318075297
"614720000";311;0,215538388181362
"614730000";251;-0,192233023045121
"614740000";3762;0,457101485108356
"614750000";696;2,08546339699971
"614760000";278;-0,113051739485143
"614790000";157;0,969660787490197
"614800000";219;0,492056777389049
"614810000";79;-1,05505891573975
"614820000";387;1,11822159394563
"614830000";2697;0,104407951357924
"614840000";3737;2,20580810007196
"614850000";213;2,08159103434418
"614860000";4999;1,48990504383431
"614870000";293;0,815645953732316
"614880000";87;-0,196598778930938
"614900000";309;0,184136132485771
"614910000";3237;1,69966836547452
"614920000";124;-0,640325946806835
"614930000";83;1,0989475618051
"614940000";1298;2,13383701279224
"614970000";1697;0,108943379561477
"614980000";102;2,34082972353516
"614990000";167;0,14161905927153
"615000000";117;2,08497004656084
"615010000";423;1,37733526173233
"615020000";88;0,643392593694221
"615030000";201;-0,249673577668817
"615050000";213;0,70440051190337
"615070000";298;0,90529686667291
"615080000";3436;2,42717329229893
"615100000";226;-0,0712464433057995
"615120000";102;0,756196806108109
"620010000";1786;-1,08996710524009
"620020000";211;0,0181869605100823
"620030000";643;-1,30951185584293
"620040101";2380;-0,182279582723809
"620040102";2880;1,16884677575489
"620040103";2435;0,198097223651467
"620050000";1007;1,24991755642004
"620060000";305;-0,419288937938674
"620070000";736;-1,50940005832351
"620080000";799;-0,32046821869754
"620090000";250;-0,18850956009048
"620100000";213;-0,57017838157975
"620110000";644;-1,21689134527532
"620120000";248;-1,83175704594794
"620130000";1938;-0,0678524558727988
"620140101";2772;1,15556480973688
"620140102";2813;1,08198334911276
"620140103";1962;1,06731471124271
"620140104";2306;0,859346939117019
"620150000";214;-0,550304583397983
"620160000";188;0,352395667247336
"620170000";183;3,5613390384364
"620180000";266;0,00328034297115419
"620190000";3924;0,00209418229509483
"620200000";635;0,185891360361424
"620210000";386;-0,272102778905241
"620220000";326;-0,0320715111470726
"620230000";2953;0,314378080307893
"620240000";985;1,48673794195157
"620250000";1807;0,630220441411515
"620260000";116;0,473372470316142
"620270000";265;1,05318348705605
"620280000";652;0,702596629222356
"620290000";498;1,10836866626948
"620300000";305;0,798651841497351
"620310000";1574;0,789077253295299
"620320000";4305;1,19860381587961
"620330101";2028;1,59124191605199
"620330102";2233;0,714781307308272
"620340000";2297;1,75437936070265
"620350101";3038;0,434881300452312
"620350102";2849;0,485817222056576
"620360000";771;1,71879003696343
"620370000";2739;-2,37465724753574
"620380000";4320;1,21807771833715
"620390000";839;-0,96719003688256
"620400101";4820;1,18152761371338
"620400102";5112;2,1293596471144
"620410101";1542;2,24003054034598
"620410102";1511;5,13285232096005
"620410103";1600;0,945007419270079
"620410201";2872;3,15223046958981
"620410202";1645;3,90944320793268
"620410301";2709;2,59084052801648
"620410401";2426;-1,10743321979762
"620410501";1962;-2,80000020717359
"620410601";2287;-0,559643847813714
"620410701";3424;-0,19480113581227
"620410801";4330;-0,842148309062863
"620410901";2947;1,69675106066587
"620411001";2835;-0,401252184119783
"620411101";3595;1,6884528998108
"620411201";2504;0,558472860989782
"620411301";2532;0,0197902157033288
"620420000";973;-0,339541365810748
"620430000";1945;0,692489800123477
"620440000";735;0,553389852646666
"620450000";1461;0,0332000299912164
"620460000";770;1,60495791208323
"620470000";152;-0,299023166341365
"620480101";2261;3,18094240111596
"620480102";2059;3,52723546375919
"620480103";2058;3,51807001133715
"620480104";1726;3,3746556121545
"620480105";1833;2,45606831759743
"620480106";636;1,94560233851142
"620490000";482;0,254705670842342
"620500000";1600;3,205475242695
"620510000";4676;1,5667913121507
"620520000";412;-1,42374980553585
"620530000";649;1,56688220215847
"620540000";579;1,09810667445161
"620550000";553;0,890950071845132
"620560000";679;0,821774460934708
"620570000";5380;0,74675279200373
"620580000";195;0,995523411233869
"620590000";288;-1,39647119562615
"620600000";2698;2,86495514011698
"620610000";290;-0,702185621612173
"620620000";48;-0,10132231987336
"620630000";2000;1,53245447017072
"620640000";157;-0,143488210413333
"620650101";3433;1,96320927752106
"620650102";1796;2,01952898731708
"620650103";3844;1,22459571611076
"620650104";2931;1,09229317083789
"620650105";2676;3,63792036190214
"620650106";2018;4,4857677674447
"620650107";1547;6,02000058141709
"620660000";40;-0,910739357306254
"620670000";599;1,26688280605244
"620680000";327;1,05522307797553
"620690000";301;1,5363647079215
"620700000";264;1,4731025764322
"620710000";425;-0,00925622361528204
"620720000";247;1,44714177713597
"620730000";1384;-1,42268806716826
"620740000";259;0,0312001670741861
"620750000";1293;-0,755551243244378
"620760000";227;0,278438027875143
"620770000";371;-0,396474225598682
"620780000";1188;0,501726339559631
"620790000";84;-0,46773089688676
"620800000";3956;2,67124761098158
"620810000";478;0,803266502360625
"620820000";306;0,750555250377948
"620830101";3082;2,11668038552632
"620830102";2202;0,339567827839124
"620830103";2453;2,31654318469114
"620840000";220;1,60036395565611
"620850000";135;-1,52293441070042
"620860000";382;0,130722257848999
"620870000";1006;-0,0822549416759703
"620880000";325;-0,431488366655958
"620890000";406;-1,47660093051245
"620900000";128;1,19313995696012
"620910000";94;-0,0910113785474349
"620920000";402;0,128858014745457
"620930000";239;0,835880874355875
"620940000";392;0,430268920387444
"620950000";241;2,33979467310092
"620960000";598;0,826818240266655
"620970000";982;0,461410806983444
"620990000";5529;0,137952344009221
"621000000";2083;1,53048427043409
"621010000";145;0,530206379149488
"621020000";270;0,67059619984027
"621030000";114;-1,45553925171207
"621040000";369;-0,99111742457048
"621050000";557;-0,674396040659931
"621060000";220;-0,830683151726878
"621070000";359;-1,37045693676653
"621080101";2780;1,1134362939316
"621080102";2693;1,91041884682353
"621080103";1667;0,591599122356019
"621080104";2077;1,74408415158173
"621080105";1844;1,37715000035722
"621080106";1696;0,314482614266371
"621080107";1752;1,25084326985821
"621090000";213;1,59765535634135
"621110000";281;0,335791503004482
"621120000";514;0,292409867913676
"621130000";492;-0,0976896653308559
"621140000";158;0,479734458748827
"621150000";500;-0,773522166892711
"621160000";189;0,651517980838754
"621170000";925;2,13242502984341
"621180000";154;0,352117654936366
"621190101";3338;0,157633409814761
"621190102";4221;1,04331354535931
"621190103";2711;-0,0974398098672503
"621190104";2507;0,50206588346291
"621190105";4410;0,803460145217926
"621190106";2945;3,63345212177788
"621190107";2242;2,11008318261701
"621190108";2621;2,29834454938192
"621200000";469;-0,766402378474948
"621210000";170;1,48586360919576
"621220000";383;1,83496551339505
"621230000";548;0,813113807938142
"621240000";475;-0,123757312504151
"621250000";438;-0,620039689146647
"621260101";949;0,577479280018855
"621260102";2607;0,999328558173083
"621260103";2943;2,04927752972746
"621260104";3054;1,39040481592273
"621270000";362;-0,585355408575972
"621280000";4010;0,765870668425266
"621290000";91;1,59691658407635
"621300000";641;0,269708981895434
"621310000";363;0,540013751577405
"621320000";4499;0,283757582499366
"621330101";2145;1,05504139425808
"621330102";2007;2,02411765753139
"621330103";2040;1,80272919836181
"621330104";1991;1,82550189054791
"621340000";117;1,61726470644365
"621350000";307;0,54563993228987
"621370000";117;1,17037165128421
"621380000";727;1,83128369619335
"621390101";2626;1,67254547335347
"621390102";2446;1,48444605887798
"621400000";510;1,26197974849632
"621410000";861;0,530027774621246
"621420000";159;0,795928693098932
"621430000";53;-1,16458559834089
"621440000";420;-0,523159559366626
"621450000";463;0,410650302474282
"621460000";279;0,992438588706169
"621470000";404;-0,507172036728645
"621480000";828;-0,880660099389141
"621490000";245;0,728573361818418
"621500000";515;-0,563081392970653
"621510000";511;0,0169843582683196
"621520000";256;-0,520678030954081
"621530000";615;1,55498971347078
"621540000";656;1,9073847828339
"621550000";667;0,978762852060284
"621560000";595;-1,53846269857744
"621570000";84;2,71877396349237
"621580000";596;1,42146945118003
"621600101";1630;3,97275012877713
"621600102";38;5,51330755603492
"621600103";1599;1,86934550890012
"621600201";3647;1,86806035965261
"621600301";2230;5,40117317993504
"621600302";1430;6,96943800541416
"621600303";1801;4,46819189152185
"621600401";3956;1,80574784051412
"621600501";2435;2,4301782156779
"621600502";3009;4,03455603125056
"621600601";1854;1,0772136481809
"621600701";2639;2,06231785285285
"621600801";2461;0,399487278421613
"621600901";2855;2,19826702431404
"621600902";2636;1,63887598715006
"621601001";2309;2,7729155408664
"621601101";2249;1,70453740400063
"621601102";3587;0,742428753582624
"621610000";742;1,38906026507578
"621620000";604;1,53758234879063
"621630000";259;1,22083936605731
"621640000";1194;0,000437947189030944
"621650000";247;-0,159434115384653
"621660000";609;0,177816090749199
"621670000";269;-0,403820730643708
"621680000";879;0,713131908993515
"621690000";209;0,0248765434184115
"621700000";2447;-0,237566059981306
"621710000";134;0,511001565064909
"621720000";350;-0,221531548935144
"621730000";4904;0,426336026414616
"621740000";1290;0,465863824099855
"621750000";157;-0,667109383235169
"621760000";687;0,854441084684886
"621770000";844;0,326453414282564
"621780101";3527;2,81384668515549
"621780102";2025;2,12318092011767
"621780103";1913;2,59276760246172
"621780104";2340;3,5455814777378
"621780105";1954;3,99467341323994
"621780106";2751;2,5583675921148
"621780107";2038;2,83438551536879
"621780108";1778;3,10457720669109
"621780109";2213;0,191827102493377
"621780110";1581;0,580855028612067
"621790000";415;-0,0809907313556654
"621800000";305;0,636847316202992
"621810000";1490;1,14677786185293
"621820000";227;0,818413150566171
"621830000";790;2,34550049994673
"621840000";252;-0,790456829510634
"621850000";244;0,740509942696908
"621860101";2203;3,38719650708021
"621860102";1965;3,48774764462134
"621860103";1697;1,78121132719885
"621860104";2517;1,47103785481512
"621860105";2538;-0,23605911736246
"621860106";1592;1,94403654598765
"621870000";177;1,96817813312014
"621880000";2984;1,42155206593249
"621890000";127;0,659392021061589
"621900000";1289;-0,143110108413075
"621910000";757;1,67056237338702
"621920000";430;0,824858556871039
"621930101";7523;1,82541248676743
"621930201";2763;1,10045207718587
"621930202";1885;3,23943827055068
"621930203";1744;0,668088366612113
"621930301";1085;6,28127994782123
"621930302";1431;4,86921761463116
"621930401";2737;6,33857233524594
"621930501";1274;1,42098868207878
"621930601";1647;5,0454824023115
"621930701";2179;4,98733820956229
"621930801";2233;3,60392285477575
"621930901";2278;1,69732777033779
"621931001";1522;1,53867412085854
"621931002";2659;1,3399507057593
"621931101";3523;2,03429444625652
"621931201";2460;1,76683765843864
"621931301";1138;1,1959294590402
"621931401";2096;3,35241892006404
"621931402";1369;4,74598905894063
"621931403";2533;5,34298037760884
"621931501";2744;1,65428306641813
"621931502";2402;1,97311141668876
"621931601";2741;2,68818604372631
"621931701";2524;1,79424186886745
"621931702";2564;1,96443243824484
"621931801";3658;2,12207111144761
"621931802";3935;1,96338698618679
"621931901";3220;0,699307848899637
"621931902";1595;-0,911757260994232
"621932001";2264;-0,36413901454013
"621932101";2236;2,5494368917418
"621940101";2873;1,93675153795794
"621940102";2605;2,66378969451644
"621950000";1585;0,439013130037412
"621960000";649;0,130072868254421
"621970000";1790;0,927272917266328
"621980000";341;-1,29424384389948
"621990000";645;-1,32983968512031
"622000000";1118;0,0599902607102099
"622010000";2662;1,18368657067302
"622020000";595;1,4869710698994
"622030000";445;-0,0496406082275166
"622040000";1857;1,25834043270457
"622050000";1219;-0,0825613580829745
"622060000";294;-0,53590530915222
"622070000";561;-0,87957704794576
"622080000";69;0,401000306838721
"622090000";165;0,00903817764594935
"622100000";16;-0,709856109874283
"622110000";212;-1,25915228624317
"622120000";456;0,978341920675597
"622130000";729;-1,90283811198599
"622140000";560;-0,180237532836278
"622150101";2953;1,45087931310527
"622150102";2993;1,13756444935511
"622150103";2469;1,48546711594802
"622150104";3456;2,02606752598916
"622150105";2340;0,730249862352358
"622150106";2820;1,93838458936171
"622160000";202;1,61621541882803
"622170000";2903;1,87359189682809
"622180000";346;-0,743930902389144
"622190000";176;0,071103072483713
"622200000";463;1,95632139397401
"622210000";274;0,919065535590232
"622220000";147;0,464082638779137
"622230000";298;-0,588182385028681
"622240000";2974;0,907165562819876
"622250000";637;-0,1784198244526
"622270000";199;-0,562685420810088
"622280000";313;0,700212267636704
"622290000";743;0,18049085455926
"622300000";892;-0,268462956440887
"622310000";137;-0,735624892993184
"622320000";897;0,341169145843522
"622330000";1130;0,396811308473279
"622340000";208;1,79142433028975
"622350000";2539;-1,0563557016728
"622360000";325;1,91775970399551
"622370000";476;-0,67343239359169
"622380000";102;-0,885774977943873
"622390000";2519;-0,446707629838645
"622400000";2344;0,676638105607036
"622410000";334;-0,124007349964476
"622420000";109;0,550390723728719
"622430000";109;1,40616115266876
"622440101";1869;0,341325462644791
"622440102";3507;0,553015860966654
"622450000";728;1,02659338275377
"622460000";166;1,88198990995301
"622470000";612;1,3794667694217
"622480000";446;0,450335307748969
"622490101";3390;1,18518294461098
"622490102";2225;1,60395018664653
"622490103";1847;1,856560758383
"622500101";2652;0,681432508113454
"622500102";1621;1,20694906904731
"622500103";2363;0,452251117256454
"622500104";2651;2,09969950347618
"622500105";1409;1,19181082428438
"622510000";518;-0,604146768453743
"622520000";2799;-0,505904969555199
"622530000";70;1,70394603454953
"622540000";584;0,650752531988558
"622550000";786;-0,211803151499253
"622560000";151;2,58363152526695
"622570000";483;0,857955950521236
"622580000";304;-0,532925557276945
"622590000";1819;0,628804527847773
"622600000";325;1,1903403714775
"622610000";5123;0,28174193908215
"622620000";1750;0,668174444481271
"622630101";2571;-1,11931887472461
"622630102";3100;0,569608068935533
"622640000";1343;1,98355734371454
"622650000";1170;0,678712169008287
"622660000";78;0,420269581170697
"622670000";381;1,60931492285766
"622680101";1786;2,34136151285074
"622680102";3245;2,00761234469274
"622690000";751;0,677422946255718
"622700101";2282;1,28944246067797
"622700102";1915;1,83495695905138
"622700103";2636;2,37837979012117
"622710000";835;0,855299805760529
"622720000";300;1,59193741172586
"622730000";552;-0,097095648935137
"622740101";2678;1,16921458729449
"622740102";3088;0,584718762020038
"622750000";335;1,04153786673884
"622760101";1843;-0,105961038110773
"622760102";3300;1,35231917892654
"622770000";2948;1,39186435068676
"622780000";580;-1,58966636976626
"622790000";1266;-1,55688625463365
"622800000";341;0,530910283324874
"622810000";384;-1,12446387207546
"622820000";169;1,16534847462186
"622830000";128;1,87444587735687
"622840000";1678;0,936965888017169
"622850000";496;-0,624883466115548
"622860000";503;0,132482854488246
"622880000";2095;-0,0506526615730881
"622890000";761;-0,294933814673479
"622900000";397;-1,30892504313795
"622910000";2985;1,19616461571093
"622920000";955;1,99802623704887
"622930000";253;1,2490924751511
"622950000";1602;1,0087407996493
"622960000";277;1,28131949956171
"622970000";3524;0,709106895824259
"622980000";545;0,780472207573059
"622990000";252;0,483440551311388
"623000000";2804;2,27174953813282
"623010000";67;0,198464180701438
"623020000";240;0,582526101556227
"623030000";218;2,83115374336239
"623040000";326;1,84605447163115
"623060000";403;0,588939299761325
"623070000";239;-0,716532226831286
"623080000";478;0,773306734480985
"623090000";1605;1,14010471175531
"623100000";1606;0,0536455993234329
"623110000";2053;0,944611893228745
"623120000";288;0,14125950479412
"623130000";955;2,56180638975276
"623140000";376;-0,796932167832193
"623150000";362;-1,33596577997139
"623160000";170;1,11047637986427
"623170000";439;-0,208108851347569
"623180101";4263;1,95669030330285
"623180102";3159;1,80485461737135
"623180103";3774;2,47757440047782
"623190000";256;-1,00619340538806
"623200000";320;-0,89206807189277
"623210000";4594;1,74056254868984
"623220000";116;0,364237538120936
"623230000";1149;-1,07869682289261
"623240000";548;-1,27579919183881
"623250000";991;2,33574413996683
"623260000";234;1,82300851664195
"623270000";592;1,23012651694618
"623280000";918;1,88858808796298
"623290000";1814;1,1505841308857
"623300000";1319;-0,833296521956802
"623310000";1047;0,287852342427381
"623320000";507;-0,935005016227298
"623330000";384;1,23349280196782
"623340000";891;0,716788681306642
"623350000";493;1,87410634877744
"623360000";488;2,28642312356492
"623370000";221;0,0895530448909875
"623380000";2653;-2,18378711337025
"623390000";124;2,43178358766629
"623400000";891;0,196689639822552
"623410000";445;0,589908109150302
"623420000";93;-0,98892317643048
"623430000";284;-0,954753999702669
"623440000";116;1,32319216630079
"623450000";106;0,597060422956177
"623460000";213;2,62249904115145
"623470000";140;0,153244381024033
"623480000";144;-1,52505113986999
"623490000";1522;0,350824027912084
"623500000";1068;-1,09936175674093
"623510101";2075;1,49317398257087
"623510102";2001;2,25187456793439
"623510103";2334;0,646697378115713
"623520000";102;0,352233985911694
"623530000";251;2,06031207354408
"623540000";810;0,107657265921919
"623550000";569;-0,799103259006654
"623560000";758;0,896095200085109
"623570000";64;3,19534219518606
"623580000";220;-1,77674645323924
"623590000";562;0,181625623968597
"623600000";1293;0,174643232713763
"623610000";3598;3,61896311026868
"623620000";248;2,76727687367858
"623630000";369;-1,1385985381991
"623640000";2407;2,54844909016334
"623650000";198;1,45673584751186
"623660000";321;0,129534789023842
"623670000";845;1,16046527072372
"623680000";197;2,44979389603741
"623690000";616;-1,34616524332721
"623700000";128;2,05297893164189
"623710000";1978;-1,08690755277051
"623720000";151;0,88411366566768
"623730000";1013;0,199491444792946
"623740000";153;1,66860471150056
"623750000";100;0,690450940979628
"623760000";2559;-0,541905478643037
"623770000";942;1,85250648138899
"623780000";197;-1,36336901354165
"623790000";322;0,527657395636257
"623800000";344;-2,21532392497881
"623810000";141;-0,183123388650597
"623820000";641;0,605202282863466
"623830000";1358;-0,807639819855714
"623840000";629;1,67364544007126
"623850000";420;0,487673651076264
"623860101";2013;2,87823702737559
"623860102";2135;2,83263856296287
"623860103";2766;2,41069582837383
"623870000";366;0,62517688095801
"623880000";295;1,89559919960365
"623890000";29;-1,70519572186982
"623900000";1482;-0,776804281169222
"623910000";1443;0,662586180958543
"623920000";344;-1,76372445723738
"623930000";1109;1,26051276682571
"623950000";162;1,15564375744605
"623960000";19;-1,13184377809244
"623970101";1752;2,85395467272777
"623970102";2805;1,68121878577844
"623970103";1126;2,21240614683746
"623980000";269;1,00152862105836
"623990000";678;-0,794269422834476
"624000101";2358;1,3794736697929
"624000102";2645;1,28077762094052
"624010000";4367;1,72465183230869
"624020000";331;1,07251087504989
"624030000";1218;1,82378041291323
"624040000";225;1,63052898510448
"624050000";505;-0,446459002922845
"624060000";259;-0,542846794468183
"624070000";1015;0,146224092294575
"624080000";1474;0,235452531601397
"624090000";199;-0,23639957719589
"624100000";186;-0,318278893792527
"624110000";50;0,38805624701727
"624120000";1203;0,169176412013319
"624130101";1824;1,28613956528379
"624130102";2264;1,26733266496103
"624130103";1548;0,962647127002728
"624130104";1839;2,22929919274954
"624130105";1971;2,78001120977628
"624130106";1548;4,32142216810998
"624130107";1601;2,9336330339642
"624140000";247;-0,511491533807039
"624150000";441;-0,680203286058348
"624160000";221;0,441406598004664
"624180000";317;-0,369950170142994
"624190000";191;0,488009967143131
"624210000";408;0,649242098149488
"624220000";521;1,24798289367069
"624230000";1642;0,241129371180298
"624240000";316;0,439642634450286
"624250000";135;-0,621159571411025
"624260000";184;0,948226976463117
"624270101";2587;0,83139973657282
"624270102";1655;1,13228743289894
"624270103";2021;2,77491853331539
"624270104";2069;3,91659675190995
"624270105";1941;2,74304696319202
"624270106";2604;1,57371347285903
"624270107";1916;1,99025451443548
"624270108";1865;1,85900713627677
"624270109";2674;1,74220681827146
"624270112";3813;-0,114376797671219
"624270113";3235;-0,23551957468651
"624280000";536;-1,07106438406066
"624290000";298;0,428113250165358
"624300000";166;3,71492982411829
"624320000";368;0,472426796437129
"624330000";98;-0,735108009310494
"624340000";154;0,154949779755079
"624350000";107;0,208739006242753
"624360000";182;-0,151910480488706
"624370000";329;1,45695105663175
"624380000";551;-0,685170799686663
"624390000";390;-0,26187805865369
"624400000";1177;2,08524006244281
"624410000";211;-1,20399016578925
"624420000";550;0,257454031117609
"624430101";1907;1,57604599613621
"624430102";4275;0,958465878393322
"624440000";233;0,0457553407381627
"624450000";823;0,755013566047205
"624460000";653;-0,104723575109792
"624470000";2213;2,94004564977962
"624480000";1870;-0,522132921118243
"624490000";176;0,993753561128464
"624500000";242;0,192878729348222
"624510000";550;2,39236165524204
"624520000";1340;0,0894940013175004
"624530000";120;2,03715779350814
"624540000";2464;-0,972185834592466
"624550000";113;0,599516501205817
"624560000";701;-0,306052408018323
"624570101";2870;2,798233293423
"624570102";1888;1,06706572856017
"624570103";2606;0,56233660808818
"624580000";1087;0,410008874988509
"624590000";225;0,619063347634458
"624600000";261;0,223136137478512
"624610000";902;1,92946924604511
"624620000";130;0,179493634011594
"624630000";491;0,699155406357788
"624640000";3424;1,08039552034318
"624650000";221;-0,281443435646234
"624660000";232;1,18373492415511
"624670000";165;0,280685242952895
"624680000";231;0,37986407552251
"624690000";615;0,79827604566999
"624700000";82;0,75892929883292
"624710000";1075;0,307795075796095
"624720000";167;-1,45375430430119
"624730101";2102;1,96407048258518
"624730102";2271;1,79616775174679
"624730103";2873;1,66061386951477
"624730104";1804;1,19058310060528
"624740000";1162;0,315878601562564
"624750000";261;0,703999809252999
"624760000";960;-0,524426850454652
"624770000";715;-1,01951368232324
"624780000";278;0,808885362606926
"624790000";1684;-0,166237220159601
"624800000";2690;0,645323208021426
"624810000";167;0,226101779590896
"624830000";256;-0,125901624531598
"624840000";340;1,48314562441636
"624850000";363;1,76293678733575
"624860000";1054;0,87535843530698
"624870000";1307;0,873890093936673
"624880000";740;0,446555402680804
"624890000";3444;0,931613804189033
"624900000";264;-0,393481553161572
"624910000";4982;-0,30461597661249
"624920000";247;1,9311651040816
"624930000";241;0,879404969948665
"624940000";54;0,128038954450499
"624950000";332;1,35528213060609
"624960000";236;0,212374171616578
"624970101";2130;1,28144914925899
"624970102";2431;-0,0427039485388971
"624970103";2495;0,536407890404297
"624980101";1692;4,62173458819887
"624980102";2550;1,56012239369887
"624980103";2734;2,6362470923837
"624980104";1745;3,20258044142456
"624980105";2097;2,67052849989952
"624980201";424;2,30779786774431
"624980202";1779;3,54926245113973
"624980203";1538;4,5468263601886
"624980204";2005;5,11058516080452
"624980205";701;3,16505919479274
"624980206";2829;1,83688804976728
"624980207";508;2,78240201797689
"624980301";2047;2,34192470754285
"624980302";2202;2,69317341645026
"624980303";1870;0,419313123590117
"624980304";1807;0,992917364235923
"624980305";1884;0,489957869606892
"624990000";265;0,623432345443631
"625000000";404;-0,320105961694622
"625010000";225;0,854073567329183
"625020000";4441;-0,373027687290252
"625030000";290;-2,01633925930516
"625040000";245;0,269586814081297
"625050000";427;0,688724131731672
"625060000";1631;1,18655293896412
"625070000";280;0,37014862228368
"625080000";382;1,45757864222584
"625090000";321;0,923789960470212
"625100101";2069;4,44691216432435
"625100102";2169;0,827847281619164
"625100103";124;-0,0236478426569307
"625100104";2796;1,02191872893202
"625100105";1757;1,98279665744737
"625100106";153;-1,06568377056764
"625100201";2219;2,65861838054304
"625100202";1684;4,65864703575536
"625100301";2533;1,89736677151814
"625100302";1475;0,622294097353899
"625100401";2761;4,16261967724177
"625100501";2191;2,8282159103613
"625100502";1645;4,56362101493058
"625100503";2397;2,22336458507835
"625100601";2554;3,63041631996323
"625100602";2414;2,93271804637837
"625100603";296;3,14825694503224
"625110000";139;-1,20348212014085
"625120000";629;0,371438701822104
"625130000";181;1,10983392682377
"625140000";278;0,90623451414367
"625150000";551;0,0267918369122146
"625160101";4223;2,44941827695227
"625160102";3121;1,53675185763442
"625160103";1038;0,724205273475458
"625160104";1813;0,0128474490502339
"625170000";215;1,74477551631036
"625180000";158;1,69365632509969
"625190000";584;2,12134115473082
"625200000";2385;-1,00614498629777
"625210000";187;0,269312902280069
"625220000";249;0,294318533769419
"625230101";2945;1,8665304039564
"625230102";2402;0,554427015969681
"625240000";1443;1,18160903173696
"625250101";1377;2,06814165415954
"625250102";2373;4,39515776706832
"625250103";2008;2,49949501754529
"625250104";3380;0,299226162537533
"625250105";2001;1,16530535149245
"625260000";136;0,975391497809442
"625270000";253;0,574797999143724
"625280101";3036;1,09929256977709
"625280102";1652;1,7010607216769
"625280103";1880;1,07162441291064
"625290000";1585;-1,76313038833324
"625300000";553;0,955295160922217
"625310000";946;0,220700561417825
"625320000";1301;1,76607499440628
"625330000";145;1,83111280894816
"625340000";3743;1,74430980676756
"625350000";165;-1,57279773686016
"625360000";639;0,630235197741628
"625370000";119;1,62706322014332
"625380000";403;2,4493203122019
"625390000";247;1,44718514685862
"625400000";1629;-0,00488739078840818
"625410000";128;0,54341635175691
"625420000";182;-0,0342455510855588
"625430000";1986;1,13181115711929
"625440000";193;-1,45278469283057
"625450000";151;-0,170413188334565
"625460000";332;-2,25367387485355
"625470000";81;0,0676824284451714
"625480101";2164;0,197899681041009
"625480102";2230;0,636474998537069
"625480103";4077;-0,920862794917541
"625480104";2254;1,99560931632299
"625490000";1122;1,42175028775416
"625500000";1152;2,04517388307599
"625510000";252;0,256436435840801
"625520000";971;1,68562179958301
"625530000";290;0,752709137111926
"625540000";98;-2,42100142751225
"625550101";2892;2,88423957308844
"625550102";2760;2,57266955284023
"625560000";294;0,816418339335075
"625570000";2497;-1,26198829678644
"625580000";185;1,37840184405303
"625590000";985;0,487169254920778
"625600000";5133;1,15313097624334
"625610000";200;0,648558205241171
"625620000";192;2,28419888259715
"625630101";3875;1,82442539776745
